Date,Ticker,Company,PX1,PX2,PX3,PX4,PX5,PX6,PX7,PX8,PX9,PX10,Close,High,Low,Open,Volume,Interest & Dividend Income/(Expense) - Net - Finance,Non-Interest Business Revenue/(Expense) - Net - Total,Revenue from Business Activities - Total,Provision & Impairment for Loan Losses,"Selling, General & Administrative Expenses - Total",Operating Profit before Non-Recurring Income/Expense,Income before Discontinued Operations & Extraordinary Items,Loans & Receivables - Total,Investments - Total,Total Assets,Deposits - Total,Common Equity - Total,Tangible Total Equity,Earning Assets,Net Cash Flow from Operating Activities,"Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",Capital Expenditures - Net - Cash Flow,Net Change in Cash - Total,Book Value per Share,Tangible Book Value per Share,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Shares used to calculate Diluted EPS - Total,"Dividend Yield - Common Stock - Net - Issue Specific - %, TTM","Dividend Yield - Common Stock - Net - Issue Specific - %, TTM",Fee Revenue - %,Efficiency Ratio - %,Income before Tax Margin - %,Income Tax Rate - %,Net Margin - %,"Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM",Interest & Dividend Income/(Expense) - Net - Finance,Non-Interest Business Revenue/(Expense) - Net - Total,Revenue from Business Activities - Total,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Common Shares - Outstanding - Total,Deposits - Total,Loans & Receivables - Total,Total Assets,Capital Adequacy - Total (%),Capital Adequacy - Tier 1 (%),Capital Adequacy - Core Tier 1 (%),Capital Adequacy - Tier 2 (%),Risk Weighted Assets,Leverage Ratio - Basel 3 - %,Reserves for Loan Losses - Total Percentage of Loans - Gross - Total,Reserves for Loan Losses - Total to Loans - Non-Performing & Impaired,Reserves for Loan Losses - Total Percentage of Total Assets,Loans - Non-Performing & Impaired Percentage of Loans - Gross - Total,Loans - Non-Performing & Impaired Percentage of Shareholders Equity - Common,Loans - Non-Performing & Impaired Percentage of Reserves for Loan Losses - Total,Loans - Gross - Total Percentage of Total Assets,Loans to Deposits (End of Period),Loan Loss Coverage Ratio,Total Debt Percentage of Total Assets,Total Debt Percentage of Total Capital,Total Debt Percentage of Total Equity,Earnings Retention Rate,Dividend Payout Ratio - %,Dividend Coverage - %
2020-07-27,COF,Capital One Financial Corp,24.5897,42.3599,61.0611,82.055,114.1903,128.5933,139.3895,148.1974,155.2057,160.9142,60.50940704345703,60.730316543768005,58.04264398007134,59.34966376745864,3736600.0,5460.0,788.0,6248.0,1346.0,2820.0,1440.0,-917.0,236965.0,87859.0,421296.0,304238.0,50836.0,40938.0,379068.0,38338.0,911.0,188.0,31258.0,111.4,78.3,-2.21,456.7,5.35,2.57,9.96,101.82,-23.37,18.65,-14.68,-0.23,0.06,5460.0,788.0,6248.0,-2.21,456.34,304238.0,236965.0,421296.0,16.7,14.2,12.4,2.5,290467.07,10.3,5.56,2.03,4.0,2.74,16.34,49.36,71.86,0.94,-0.08,10.66,44.48,80.11,0.82,17.64,-550.82
2020-07-28,COF,Capital One Financial Corp,24.5536,42.6268,61.5179,82.9004,114.4713,128.618,139.2559,147.9604,154.8987,160.5584,58.9998893737793,60.573832575258194,58.871029019671965,59.84668799287392,3132300.0,5460.0,788.0,6248.0,1346.0,2820.0,1440.0,-917.0,236965.0,87859.0,421296.0,304238.0,50836.0,40938.0,379068.0,38338.0,911.0,188.0,31258.0,111.4,78.3,-2.21,456.7,5.35,2.57,9.96,101.82,-23.37,18.65,-14.68,-0.23,0.06,5460.0,788.0,6248.0,-2.21,456.34,304238.0,236965.0,421296.0,16.7,14.2,12.4,2.5,290467.07,10.3,5.56,2.03,4.0,2.74,16.34,49.36,71.86,0.94,-0.08,10.66,44.48,80.11,0.82,17.64,-550.82
2020-07-29,COF,Capital One Financial Corp,24.5428,42.65,60.9772,82.5176,115.8289,130.7407,141.8425,150.853,157.9861,163.7699,61.09849548339844,61.126114442448795,58.57650461218875,59.0183166662577,1800600.0,5460.0,788.0,6248.0,1346.0,2820.0,1440.0,-917.0,236965.0,87859.0,421296.0,304238.0,50836.0,40938.0,379068.0,38338.0,911.0,188.0,31258.0,111.4,78.3,-2.21,456.7,5.35,2.57,9.96,101.82,-23.37,18.65,-14.68,-0.23,0.06,5460.0,788.0,6248.0,-2.21,456.34,304238.0,236965.0,421296.0,16.7,14.2,12.4,2.5,290467.07,10.3,5.56,2.03,4.0,2.74,16.34,49.36,71.86,0.94,-0.08,10.66,44.48,80.11,0.82,17.64,-550.82
2020-07-30,COF,Capital One Financial Corp,24.5465,42.6327,61.3695,82.9005,116.7161,131.8186,143.0241,152.0986,159.266,165.0666,59.68101501464844,60.02157856679841,58.392407840982095,59.38647603145718,1915900.0,5460.0,788.0,6248.0,1346.0,2820.0,1440.0,-917.0,236965.0,87859.0,421296.0,304238.0,50836.0,40938.0,379068.0,38338.0,911.0,188.0,31258.0,111.4,78.3,-2.21,456.7,5.35,2.57,9.96,101.82,-23.37,18.65,-14.68,-0.23,0.06,5460.0,788.0,6248.0,-2.21,456.34,304238.0,236965.0,421296.0,16.7,14.2,12.4,2.5,290467.07,10.3,5.56,2.03,4.0,2.74,16.34,49.36,71.86,0.94,-0.08,10.66,44.48,80.11,0.82,17.64,-550.82
2020-07-31,COF,Capital One Financial Corp,24.5399,42.7293,61.6612,83.229,117.4261,132.706,144.0252,153.1847,160.4069,166.2433,58.7237663269043,59.63499873951782,57.75731004825353,59.63499873951782,1992200.0,5460.0,788.0,6248.0,1346.0,2820.0,1440.0,-917.0,236965.0,87859.0,421296.0,304238.0,50836.0,40938.0,379068.0,38338.0,911.0,188.0,31258.0,111.4,78.3,-2.21,456.7,5.35,2.57,9.96,101.82,-23.37,18.65,-14.68,-0.23,0.06,5460.0,788.0,6248.0,-2.21,456.34,304238.0,236965.0,421296.0,16.7,14.2,12.4,2.5,290467.07,10.3,5.56,2.03,4.0,2.74,16.34,49.36,71.86,0.94,-0.08,10.66,44.48,80.11,0.82,17.64,-550.82
2020-08-03,COF,Capital One Financial Corp,24.4883,43.4971,63.6665,85.5243,114.6389,127.701,137.7096,146.0257,152.7225,158.2289,58.43843078613281,59.37727508566073,58.17150374278848,58.84342099897206,1792200.0,5460.0,788.0,6248.0,1346.0,2820.0,1440.0,-917.0,236965.0,87859.0,421296.0,304238.0,50836.0,40938.0,379068.0,38338.0,911.0,188.0,31258.0,111.4,78.3,-2.21,456.7,5.35,2.57,9.96,101.82,-23.37,18.65,-14.68,-0.23,0.06,5460.0,788.0,6248.0,-2.21,456.34,304238.0,236965.0,421296.0,16.7,14.2,12.4,2.5,290467.07,10.3,5.56,2.03,4.0,2.74,16.34,49.36,71.86,0.94,-0.08,10.66,44.48,80.11,0.82,17.64,-550.82
2020-08-04,COF,Capital One Financial Corp,24.5269,42.8998,61.3536,82.9923,115.4064,129.9348,140.8266,149.7129,156.7737,162.5167,58.20832443237305,58.66854203901009,57.66526751609407,58.17150618115848,1828500.0,5460.0,788.0,6248.0,1346.0,2820.0,1440.0,-917.0,236965.0,87859.0,421296.0,304238.0,50836.0,40938.0,379068.0,38338.0,911.0,188.0,31258.0,111.4,78.3,-2.21,456.7,5.35,2.57,9.96,101.82,-23.37,18.65,-14.68,-0.23,0.06,5460.0,788.0,6248.0,-2.21,456.34,304238.0,236965.0,421296.0,16.7,14.2,12.4,2.5,290467.07,10.3,5.56,2.03,4.0,2.74,16.34,49.36,71.86,0.94,-0.08,10.66,44.48,80.11,0.82,17.64,-550.82
2020-08-05,COF,Capital One Financial Corp,24.2663,42.5184,62.0288,83.7484,113.7096,127.2445,137.5738,146.128,152.9963,158.6294,59.52452850341797,59.71781900663908,58.40160021481375,58.889429630899656,2167400.0,5460.0,788.0,6248.0,1346.0,2820.0,1440.0,-917.0,236965.0,87859.0,421296.0,304238.0,50836.0,40938.0,379068.0,38338.0,911.0,188.0,31258.0,111.4,78.3,-2.21,456.7,5.35,2.57,9.96,101.82,-23.37,18.65,-14.68,-0.23,0.06,5460.0,788.0,6248.0,-2.21,456.34,304238.0,236965.0,421296.0,16.7,14.2,12.4,2.5,290467.07,10.3,5.56,2.03,4.0,2.74,16.34,49.36,71.86,0.94,-0.08,10.66,44.48,80.11,0.82,17.64,-550.82
2020-08-06,COF,Capital One Financial Corp,24.4537,41.882,60.1214,81.707,114.2263,128.7996,139.7158,148.6082,155.6797,161.4364,58.493656158447266,60.11362056277681,58.272753677084054,58.91705901822642,2880600.0,5460.0,788.0,6248.0,1346.0,2820.0,1440.0,-917.0,236965.0,87859.0,421296.0,304238.0,50836.0,40938.0,379068.0,38338.0,911.0,188.0,31258.0,111.4,78.3,-2.21,456.7,5.35,2.57,9.96,101.82,-23.37,18.65,-14.68,-0.23,0.06,5460.0,788.0,6248.0,-2.21,456.34,304238.0,236965.0,421296.0,16.7,14.2,12.4,2.5,290467.07,10.3,5.56,2.03,4.0,2.74,16.34,49.36,71.86,0.94,-0.08,10.66,44.48,80.11,0.82,17.64,-550.82
2020-08-07,COF,Capital One Financial Corp,24.445,41.914,60.217,81.8087,113.792,128.1031,138.8564,147.6359,154.6339,160.3417,60.61398696899414,60.881334675682666,57.396604212182666,58.005048655537436,3832600.0,5460.0,788.0,6248.0,1346.0,2820.0,1440.0,-917.0,236965.0,87859.0,421296.0,304238.0,50836.0,40938.0,379068.0,38338.0,911.0,188.0,31258.0,111.4,78.3,-2.21,456.7,5.35,2.57,9.96,101.82,-23.37,18.65,-14.68,-0.23,0.06,5460.0,788.0,6248.0,-2.21,456.34,304238.0,236965.0,421296.0,16.7,14.2,12.4,2.5,290467.07,10.3,5.56,2.03,4.0,2.74,16.34,49.36,71.86,0.94,-0.08,10.66,44.48,80.11,0.82,17.64,-550.82
2020-08-10,COF,Capital One Financial Corp,24.8612,42.7284,62.3063,83.4541,113.3078,126.5364,135.8256,143.7339,150.1859,155.5423,62.14432907104492,62.63292745049272,60.8444666350671,60.93665381419162,2711100.0,5460.0,788.0,6248.0,1346.0,2820.0,1440.0,-917.0,236965.0,87859.0,421296.0,304238.0,50836.0,40938.0,379068.0,38338.0,911.0,188.0,31258.0,111.4,78.3,-2.21,456.7,5.35,2.57,9.96,101.82,-23.37,18.65,-14.68,-0.23,0.06,5460.0,788.0,6248.0,-2.21,456.34,304238.0,236965.0,421296.0,16.7,14.2,12.4,2.5,290467.07,10.3,5.56,2.03,4.0,2.74,16.34,49.36,71.86,0.94,-0.08,10.66,44.48,80.11,0.82,17.64,-550.82
2020-08-11,COF,Capital One Financial Corp,24.1026,41.9415,61.7011,82.9295,112.7439,125.5769,134.5914,142.3166,148.6522,153.9322,64.19090270996094,66.26514566263207,63.95121747727754,64.15402643567961,3146100.0,5460.0,788.0,6248.0,1346.0,2820.0,1440.0,-917.0,236965.0,87859.0,421296.0,304238.0,50836.0,40938.0,379068.0,38338.0,911.0,188.0,31258.0,111.4,78.3,-2.21,456.7,5.35,2.57,9.96,101.82,-23.37,18.65,-14.68,-0.23,0.06,5460.0,788.0,6248.0,-2.21,456.34,304238.0,236965.0,421296.0,16.7,14.2,12.4,2.5,290467.07,10.3,5.56,2.03,4.0,2.74,16.34,49.36,71.86,0.94,-0.08,10.66,44.48,80.11,0.82,17.64,-550.82
2020-08-12,COF,Capital One Financial Corp,24.3429,41.7775,60.7594,82.0754,113.6133,126.6768,135.847,143.6365,149.9961,155.2812,62.82652282714844,66.28359480553044,61.78478730293352,65.45389612403257,2595300.0,5460.0,788.0,6248.0,1346.0,2820.0,1440.0,-917.0,236965.0,87859.0,421296.0,304238.0,50836.0,40938.0,379068.0,38338.0,911.0,188.0,31258.0,111.4,78.3,-2.21,456.7,5.35,2.57,9.96,101.82,-23.37,18.65,-14.68,-0.23,0.06,5460.0,788.0,6248.0,-2.21,456.34,304238.0,236965.0,421296.0,16.7,14.2,12.4,2.5,290467.07,10.3,5.56,2.03,4.0,2.74,16.34,49.36,71.86,0.94,-0.08,10.66,44.48,80.11,0.82,17.64,-550.82
2020-08-13,COF,Capital One Financial Corp,24.2043,42.1029,62.1008,83.2487,113.8029,126.7192,135.7822,143.5312,149.8698,155.1443,62.35635757446289,63.22293251364254,61.581976845908905,61.987601832252565,2965300.0,5460.0,788.0,6248.0,1346.0,2820.0,1440.0,-917.0,236965.0,87859.0,421296.0,304238.0,50836.0,40938.0,379068.0,38338.0,911.0,188.0,31258.0,111.4,78.3,-2.21,456.7,5.35,2.57,9.96,101.82,-23.37,18.65,-14.68,-0.23,0.06,5460.0,788.0,6248.0,-2.21,456.34,304238.0,236965.0,421296.0,16.7,14.2,12.4,2.5,290467.07,10.3,5.56,2.03,4.0,2.74,16.34,49.36,71.86,0.94,-0.08,10.66,44.48,80.11,0.82,17.64,-550.82
2020-08-14,COF,Capital One Financial Corp,24.0508,43.0756,63.1738,84.1898,113.9451,127.3439,136.7341,144.7107,151.1987,156.5703,64.04340362548828,64.49512566973185,61.1763384050417,61.932284432184616,2956900.0,5460.0,788.0,6248.0,1346.0,2820.0,1440.0,-917.0,236965.0,87859.0,421296.0,304238.0,50836.0,40938.0,379068.0,38338.0,911.0,188.0,31258.0,111.4,78.3,-2.21,456.7,5.35,2.57,9.96,101.82,-23.37,18.65,-14.68,-0.23,0.06,5460.0,788.0,6248.0,-2.21,456.34,304238.0,236965.0,421296.0,16.7,14.2,12.4,2.5,290467.07,10.3,5.56,2.03,4.0,2.74,16.34,49.36,71.86,0.94,-0.08,10.66,44.48,80.11,0.82,17.64,-550.82
2020-08-17,COF,Capital One Financial Corp,24.2037,42.9083,62.5283,84.3615,115.418,129.0228,138.5585,146.6036,153.1212,158.4985,61.57276153564453,64.01576063409345,61.554319878494546,63.8682555106192,2911100.0,5460.0,788.0,6248.0,1346.0,2820.0,1440.0,-917.0,236965.0,87859.0,421296.0,304238.0,50836.0,40938.0,379068.0,38338.0,911.0,188.0,31258.0,111.4,78.3,-2.21,456.7,5.35,2.57,9.96,101.82,-23.37,18.65,-14.68,-0.23,0.06,5460.0,788.0,6248.0,-2.21,456.34,304238.0,236965.0,421296.0,16.7,14.2,12.4,2.5,290467.07,10.3,5.56,2.03,4.0,2.74,16.34,49.36,71.86,0.94,-0.08,10.66,44.48,80.11,0.82,17.64,-550.82
2020-08-18,COF,Capital One Financial Corp,24.2014,42.9098,63.2322,84.3718,115.1491,128.5185,137.8871,145.8247,152.2756,157.6133,60.355873107910156,61.895420926697,60.21758881139059,61.895420926697,2732200.0,5460.0,788.0,6248.0,1346.0,2820.0,1440.0,-917.0,236965.0,87859.0,421296.0,304238.0,50836.0,40938.0,379068.0,38338.0,911.0,188.0,31258.0,111.4,78.3,-2.21,456.7,5.35,2.57,9.96,101.82,-23.37,18.65,-14.68,-0.23,0.06,5460.0,788.0,6248.0,-2.21,456.34,304238.0,236965.0,421296.0,16.7,14.2,12.4,2.5,290467.07,10.3,5.56,2.03,4.0,2.74,16.34,49.36,71.86,0.94,-0.08,10.66,44.48,80.11,0.82,17.64,-550.82
2020-08-19,COF,Capital One Financial Corp,24.2313,42.8771,63.0393,84.2124,115.7528,128.7717,137.8989,145.6725,152.0123,157.2724,60.567901611328125,61.64651347388814,59.97789519026126,60.46649359832307,2495800.0,5460.0,788.0,6248.0,1346.0,2820.0,1440.0,-917.0,236965.0,87859.0,421296.0,304238.0,50836.0,40938.0,379068.0,38338.0,911.0,188.0,31258.0,111.4,78.3,-2.21,456.7,5.35,2.57,9.96,101.82,-23.37,18.65,-14.68,-0.23,0.06,5460.0,788.0,6248.0,-2.21,456.34,304238.0,236965.0,421296.0,16.7,14.2,12.4,2.5,290467.07,10.3,5.56,2.03,4.0,2.74,16.34,49.36,71.86,0.94,-0.08,10.66,44.48,80.11,0.82,17.64,-550.82
2020-08-20,COF,Capital One Financial Corp,24.3391,42.9157,64.6859,86.0584,114.8749,129.9917,140.5657,149.3041,156.284,161.9801,59.24959945678711,59.75663947886211,58.8255363338719,59.489291742988996,2544400.0,5460.0,788.0,6248.0,1346.0,2820.0,1440.0,-917.0,236965.0,87859.0,421296.0,304238.0,50836.0,40938.0,379068.0,38338.0,911.0,188.0,31258.0,111.4,78.3,-2.21,456.7,5.35,2.57,9.96,101.82,-23.37,18.65,-14.68,-0.23,0.06,5460.0,788.0,6248.0,-2.21,456.34,304238.0,236965.0,421296.0,16.7,14.2,12.4,2.5,290467.07,10.3,5.56,2.03,4.0,2.74,16.34,49.36,71.86,0.94,-0.08,10.66,44.48,80.11,0.82,17.64,-550.82
2020-08-21,COF,Capital One Financial Corp,25.0376,43.1867,65.2646,86.3628,115.9195,130.4137,140.5588,149.0137,155.8039,161.3679,58.81631851196289,59.747421704536876,58.43834544137328,59.26804414106538,1609700.0,5460.0,788.0,6248.0,1346.0,2820.0,1440.0,-917.0,236965.0,87859.0,421296.0,304238.0,50836.0,40938.0,379068.0,38338.0,911.0,188.0,31258.0,111.4,78.3,-2.21,456.7,5.35,2.57,9.96,101.82,-23.37,18.65,-14.68,-0.23,0.06,5460.0,788.0,6248.0,-2.21,456.34,304238.0,236965.0,421296.0,16.7,14.2,12.4,2.5,290467.07,10.3,5.56,2.03,4.0,2.74,16.34,49.36,71.86,0.94,-0.08,10.66,44.48,80.11,0.82,17.64,-550.82
2020-08-24,COF,Capital One Financial Corp,25.0419,42.921,63.3192,85.4387,115.7186,129.2751,138.7703,146.7921,153.2994,158.6749,62.098236083984375,62.17198864554866,58.93616709958754,59.17585940795577,2615200.0,5460.0,788.0,6248.0,1346.0,2820.0,1440.0,-917.0,236965.0,87859.0,421296.0,304238.0,50836.0,40938.0,379068.0,38338.0,911.0,188.0,31258.0,111.4,78.3,-2.21,456.7,5.35,2.57,9.96,101.82,-23.37,18.65,-14.68,-0.23,0.06,5460.0,788.0,6248.0,-2.21,456.34,304238.0,236965.0,421296.0,16.7,14.2,12.4,2.5,290467.07,10.3,5.56,2.03,4.0,2.74,16.34,49.36,71.86,0.94,-0.08,10.66,44.48,80.11,0.82,17.64,-550.82
2020-08-25,COF,Capital One Financial Corp,24.4427,42.9018,63.0529,85.2327,115.8022,129.3194,138.7835,146.7864,153.2802,158.6468,61.683387756347656,63.66543677640663,61.18556853592937,63.01089864403197,1966200.0,5460.0,788.0,6248.0,1346.0,2820.0,1440.0,-917.0,236965.0,87859.0,421296.0,304238.0,50836.0,40938.0,379068.0,38338.0,911.0,188.0,31258.0,111.4,78.3,-2.21,456.7,5.35,2.57,9.96,101.82,-23.37,18.65,-14.68,-0.23,0.06,5460.0,788.0,6248.0,-2.21,456.34,304238.0,236965.0,421296.0,16.7,14.2,12.4,2.5,290467.07,10.3,5.56,2.03,4.0,2.74,16.34,49.36,71.86,0.94,-0.08,10.66,44.48,80.11,0.82,17.64,-550.82
2020-08-26,COF,Capital One Financial Corp,24.9359,43.1698,64.1346,86.1765,114.6644,128.8641,138.7954,147.1253,153.8435,159.3665,61.10259246826172,61.87698023274641,60.6047732696853,61.68338504998294,1792000.0,5460.0,788.0,6248.0,1346.0,2820.0,1440.0,-917.0,236965.0,87859.0,421296.0,304238.0,50836.0,40938.0,379068.0,38338.0,911.0,188.0,31258.0,111.4,78.3,-2.21,456.7,5.35,2.57,9.96,101.82,-23.37,18.65,-14.68,-0.23,0.06,5460.0,788.0,6248.0,-2.21,456.34,304238.0,236965.0,421296.0,16.7,14.2,12.4,2.5,290467.07,10.3,5.56,2.03,4.0,2.74,16.34,49.36,71.86,0.94,-0.08,10.66,44.48,80.11,0.82,17.64,-550.82
2020-08-27,COF,Capital One Financial Corp,25.0306,43.2923,63.8564,85.7714,115.8752,129.6354,139.261,147.3759,153.9397,159.349,64.17247009277344,64.48590788380392,60.9735252916676,61.01962239431578,3898000.0,5460.0,788.0,6248.0,1346.0,2820.0,1440.0,-917.0,236965.0,87859.0,421296.0,304238.0,50836.0,40938.0,379068.0,38338.0,911.0,188.0,31258.0,111.4,78.3,-2.21,456.7,5.35,2.57,9.96,101.82,-23.37,18.65,-14.68,-0.23,0.06,5460.0,788.0,6248.0,-2.21,456.34,304238.0,236965.0,421296.0,16.7,14.2,12.4,2.5,290467.07,10.3,5.56,2.03,4.0,2.74,16.34,49.36,71.86,0.94,-0.08,10.66,44.48,80.11,0.82,17.64,-550.82
2020-08-28,COF,Capital One Financial Corp,25.0413,43.7684,64.3426,85.6647,116.3428,129.6358,138.9351,146.82,153.2244,158.5191,65.57374572753906,65.64749829227807,64.08950877096723,64.57811423728934,3582600.0,5460.0,788.0,6248.0,1346.0,2820.0,1440.0,-917.0,236965.0,87859.0,421296.0,304238.0,50836.0,40938.0,379068.0,38338.0,911.0,188.0,31258.0,111.4,78.3,-2.21,456.7,5.35,2.57,9.96,101.82,-23.37,18.65,-14.68,-0.23,0.06,5460.0,788.0,6248.0,-2.21,456.34,304238.0,236965.0,421296.0,16.7,14.2,12.4,2.5,290467.07,10.3,5.56,2.03,4.0,2.74,16.34,49.36,71.86,0.94,-0.08,10.66,44.48,80.11,0.82,17.64,-550.82
2020-08-31,COF,Capital One Financial Corp,25.0098,44.147,65.2817,87.3544,115.2381,129.8384,140.0294,148.5195,155.3292,160.9031,63.63777160644531,65.5737302567891,63.564019059106684,65.43545302231672,3043800.0,5460.0,788.0,6248.0,1346.0,2820.0,1440.0,-917.0,236965.0,87859.0,421296.0,304238.0,50836.0,40938.0,379068.0,38338.0,911.0,188.0,31258.0,111.4,78.3,-2.21,456.7,5.35,2.57,9.96,101.82,-23.37,18.65,-14.68,-0.23,0.06,5460.0,788.0,6248.0,-2.21,456.34,304238.0,236965.0,421296.0,16.7,14.2,12.4,2.5,290467.07,10.3,5.56,2.03,4.0,2.74,16.34,49.36,71.86,0.94,-0.08,10.66,44.48,80.11,0.82,17.64,-550.82
2020-09-01,COF,Capital One Financial Corp,24.4841,43.8434,64.9993,86.9166,113.9034,128.0727,138.0403,146.3963,153.1348,158.6743,63.222930908203125,64.02496706620614,62.22729253954703,62.614482893991976,1523700.0,5460.0,788.0,6248.0,1346.0,2820.0,1440.0,-917.0,236965.0,87859.0,421296.0,304238.0,50836.0,40938.0,379068.0,38338.0,911.0,188.0,31258.0,111.4,78.3,-2.21,456.7,5.35,2.57,9.96,101.82,-23.37,18.65,-14.68,-0.23,0.06,5460.0,788.0,6248.0,-2.21,456.34,304238.0,236965.0,421296.0,16.7,14.2,12.4,2.5,290467.07,10.3,5.56,2.03,4.0,2.74,16.34,49.36,71.86,0.94,-0.08,10.66,44.48,80.11,0.82,17.64,-550.82
2020-09-02,COF,Capital One Financial Corp,24.1118,43.0232,63.9263,85.9386,114.2028,128.6269,138.6979,147.1212,153.9037,159.4717,63.95121383666992,64.30152787225467,62.83573297852481,63.05698357818729,1470200.0,5460.0,788.0,6248.0,1346.0,2820.0,1440.0,-917.0,236965.0,87859.0,421296.0,304238.0,50836.0,40938.0,379068.0,38338.0,911.0,188.0,31258.0,111.4,78.3,-2.21,456.7,5.35,2.57,9.96,101.82,-23.37,18.65,-14.68,-0.23,0.06,5460.0,788.0,6248.0,-2.21,456.34,304238.0,236965.0,421296.0,16.7,14.2,12.4,2.5,290467.07,10.3,5.56,2.03,4.0,2.74,16.34,49.36,71.86,0.94,-0.08,10.66,44.48,80.11,0.82,17.64,-550.82
2020-09-03,COF,Capital One Financial Corp,24.8124,43.4424,65.5401,86.8161,112.7944,127.8005,138.2764,146.9774,153.9513,159.6593,64.45825958251953,66.26515507847152,63.65622336158463,64.53201214156194,2313700.0,5460.0,788.0,6248.0,1346.0,2820.0,1440.0,-917.0,236965.0,87859.0,421296.0,304238.0,50836.0,40938.0,379068.0,38338.0,911.0,188.0,31258.0,111.4,78.3,-2.21,456.7,5.35,2.57,9.96,101.82,-23.37,18.65,-14.68,-0.23,0.06,5460.0,788.0,6248.0,-2.21,456.34,304238.0,236965.0,421296.0,16.7,14.2,12.4,2.5,290467.07,10.3,5.56,2.03,4.0,2.74,16.34,49.36,71.86,0.94,-0.08,10.66,44.48,80.11,0.82,17.64,-550.82
2020-09-04,COF,Capital One Financial Corp,25.5829,44.4159,66.74,88.2249,114.3984,129.5411,140.0652,148.7957,155.7798,161.4845,68.2103271484375,68.66205624640006,65.85952262068675,66.69843502624656,5011600.0,5460.0,788.0,6248.0,1346.0,2820.0,1440.0,-917.0,236965.0,87859.0,421296.0,304238.0,50836.0,40938.0,379068.0,38338.0,911.0,188.0,31258.0,111.4,78.3,-2.21,456.7,5.35,2.57,9.96,101.82,-23.37,18.65,-14.68,-0.23,0.06,5460.0,788.0,6248.0,-2.21,456.34,304238.0,236965.0,421296.0,16.7,14.2,12.4,2.5,290467.07,10.3,5.56,2.03,4.0,2.74,16.34,49.36,71.86,0.94,-0.08,10.66,44.48,80.11,0.82,17.64,-550.82
2020-09-08,COF,Capital One Financial Corp,24.8121,43.3756,62.4948,84.8022,115.8439,133.2306,145.0556,154.5479,162.0201,168.0451,64.86388397216797,66.8643744245455,64.81778686984651,66.70765553014107,3374000.0,5460.0,788.0,6248.0,1346.0,2820.0,1440.0,-917.0,236965.0,87859.0,421296.0,304238.0,50836.0,40938.0,379068.0,38338.0,911.0,188.0,31258.0,111.4,78.3,-2.21,456.7,5.35,2.57,9.96,101.82,-23.37,18.65,-14.68,-0.23,0.06,5460.0,788.0,6248.0,-2.21,456.34,304238.0,236965.0,421296.0,16.7,14.2,12.4,2.5,290467.07,10.3,5.56,2.03,4.0,2.74,16.34,49.36,71.86,0.94,-0.08,10.66,44.48,80.11,0.82,17.64,-550.82
2020-09-09,COF,Capital One Financial Corp,25.0394,42.9612,63.5766,84.8388,114.8328,128.5752,138.1658,146.2441,152.8195,158.2647,65.05748748779297,65.73046728749725,64.33841761328478,65.73046728749725,2574700.0,5460.0,788.0,6248.0,1346.0,2820.0,1440.0,-917.0,236965.0,87859.0,421296.0,304238.0,50836.0,40938.0,379068.0,38338.0,911.0,188.0,31258.0,111.4,78.3,-2.21,456.7,5.35,2.57,9.96,101.82,-23.37,18.65,-14.68,-0.23,0.06,5460.0,788.0,6248.0,-2.21,456.34,304238.0,236965.0,421296.0,16.7,14.2,12.4,2.5,290467.07,10.3,5.56,2.03,4.0,2.74,16.34,49.36,71.86,0.94,-0.08,10.66,44.48,80.11,0.82,17.64,-550.82
2020-09-10,COF,Capital One Financial Corp,25.0371,43.1704,63.6704,84.7715,114.8469,127.1253,135.7026,143.1159,149.2538,154.404,63.997310638427734,66.8828176979015,63.87746801629333,65.63826623939812,2626500.0,5460.0,788.0,6248.0,1346.0,2820.0,1440.0,-917.0,236965.0,87859.0,421296.0,304238.0,50836.0,40938.0,379068.0,38338.0,911.0,188.0,31258.0,111.4,78.3,-2.21,456.7,5.35,2.57,9.96,101.82,-23.37,18.65,-14.68,-0.23,0.06,5460.0,788.0,6248.0,-2.21,456.34,304238.0,236965.0,421296.0,16.7,14.2,12.4,2.5,290467.07,10.3,5.56,2.03,4.0,2.74,16.34,49.36,71.86,0.94,-0.08,10.66,44.48,80.11,0.82,17.64,-550.82
2020-09-11,COF,Capital One Financial Corp,24.1007,43.0906,63.0687,85.0231,113.2354,127.8143,137.9762,146.4545,153.3093,158.9555,65.5,65.68437437786343,63.58247552312088,64.08029478347017,2212700.0,5460.0,788.0,6248.0,1346.0,2820.0,1440.0,-917.0,236965.0,87859.0,421296.0,304238.0,50836.0,40938.0,379068.0,38338.0,911.0,188.0,31258.0,111.4,78.3,-2.21,456.7,5.35,2.57,9.96,101.82,-23.37,18.65,-14.68,-0.23,0.06,5460.0,788.0,6248.0,-2.21,456.34,304238.0,236965.0,421296.0,16.7,14.2,12.4,2.5,290467.07,10.3,5.56,2.03,4.0,2.74,16.34,49.36,71.86,0.94,-0.08,10.66,44.48,80.11,0.82,17.64,-550.82
