Date,Ticker,Company,PX1,PX2,PX3,PX4,PX5,PX6,PX7,PX8,PX9,PX10,Close,High,Low,Open,Volume,Net Premiums Earned,Investment Income/(Expense) - Net - Insurance,Revenue from Business Activities - Total,Insurance Claims/Reserves - Total,Underwriting Expenses,Operating Profit before Non-Recurring Income/Expense,Income before Discontinued Operations & Extraordinary Items,Cash & Cash Equivalents,Investments including Loans - Total,Total Assets,Insurance Reserves - Total,Debt - Total,Earning Assets,Tangible Total Equity,Common Equity - Total,Net Cash Flow from Operating Activities,"Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",Capital Expenditures - Net - Cash Flow,Net Change in Cash - Total,Book Value per Share,Tangible Book Value per Share,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Shares used to calculate Diluted EPS - Total,"Dividend Yield - Common Stock - Net - Issue Specific - %, TTM",Loss Ratio - Insurance - %,Expense Ratio - %,Combined Ratio - Insurance - %,Operating Margin - %,Income before Tax Margin - %,Income Tax Rate - %,Net Margin - %,"Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM",Net Premiums Earned,Revenue from Business Activities - Total,Operating Profit before Non-Recurring Income/Expense,Income before Discontinued Operations & Extraordinary Items,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Common Shares - Outstanding - Total,Investments including Loans - Total,Tangible Total Equity,Total Assets,Claims Ratio - Insurance - %,Operating Ratio - Insurance - %,Investment Ratio - %,Claims & Loss Expense Percentage of Gross Premiums Written,Operating Income Percentage of Net Premiums Earned,Operating Income Percentage of Gross Premiums Written,Total Debt Percentage of Total Assets,Total Debt Percentage of Total Capital,Total Debt Percentage of Total Equity,Interest Coverage Ratio,Earnings Retention Rate,Dividend Payout Ratio - %,Dividend Coverage - %
2015-05-20,ALL,Allstate Corp,6.445,10.445,15.54,22.675,29.285,39.665,47.025,50.355,52.945,55.0,55.421287536621094,55.5180470822027,54.937465200486834,55.35677707152898,2607400.0,7963.0,850.0,9005.0,5633.0,1070.0,1212.0,677.0,916.0,75655.0,108064.0,69647.0,5194.0,75655.0,20960.0,20433.0,566.0,87.0,59.0,259.0,49.96,46.98,1.53,422.6,1.6,67.2,26.5,93.7,13.46,12.0,37.37,7.52,13.68,2.52,7963.0,9005.0,1212.0,677.0,1.53,409.0,75655.0,20960.0,108064.0,70.74,27.13,10.67,70.74,15.22,15.22,4.81,18.97,23.42,16.6,0.81,18.94,528.12
2015-05-21,ALL,Allstate Corp,6.445,10.115,15.21,22.345,29.29,37.94,44.07,46.845,49.065,50.885,54.91325759887695,55.32450399109889,54.73585695313202,55.17129322394561,2538900.0,7963.0,850.0,9005.0,5633.0,1070.0,1212.0,677.0,916.0,75655.0,108064.0,69647.0,5194.0,75655.0,20960.0,20433.0,566.0,87.0,59.0,259.0,49.96,46.98,1.53,422.6,1.6,67.2,26.5,93.7,13.46,12.0,37.37,7.52,13.68,2.52,7963.0,9005.0,1212.0,677.0,1.53,409.0,75655.0,20960.0,108064.0,70.74,27.13,10.67,70.74,15.22,15.22,4.81,18.97,23.42,16.6,0.81,18.94,528.12
2015-05-22,ALL,Allstate Corp,6.425,9.935,15.03,22.17,30.83,37.64,42.48,44.715,46.52,48.005,54.51007080078125,54.90518646423106,54.49394626743906,54.85680671215057,1807400.0,7963.0,850.0,9005.0,5633.0,1070.0,1212.0,677.0,916.0,75655.0,108064.0,69647.0,5194.0,75655.0,20960.0,20433.0,566.0,87.0,59.0,259.0,49.96,46.98,1.53,422.6,1.6,67.2,26.5,93.7,13.46,12.0,37.37,7.52,13.68,2.52,7963.0,9005.0,1212.0,677.0,1.53,409.0,75655.0,20960.0,108064.0,70.74,27.13,10.67,70.74,15.22,15.22,4.81,18.97,23.42,16.6,0.81,18.94,528.12
2015-05-26,ALL,Allstate Corp,6.36,9.865,14.99,22.14,29.28,36.995,42.47,44.88,46.905,48.615,54.33268737792969,54.44557760323293,54.13916215627499,54.356883413685416,2563700.0,7963.0,850.0,9005.0,5633.0,1070.0,1212.0,677.0,916.0,75655.0,108064.0,69647.0,5194.0,75655.0,20960.0,20433.0,566.0,87.0,59.0,259.0,49.96,46.98,1.53,422.6,1.6,67.2,26.5,93.7,13.46,12.0,37.37,7.52,13.68,2.52,7963.0,9005.0,1212.0,677.0,1.53,409.0,75655.0,20960.0,108064.0,70.74,27.13,10.67,70.74,15.22,15.22,4.81,18.97,23.42,16.6,0.81,18.94,528.12
2015-05-27,ALL,Allstate Corp,6.41,9.9,15.015,22.16,30.215,37.38,42.47,46.155,49.01,51.28,54.76198196411133,54.93207464230324,54.348896214462115,54.61618735715105,2057000.0,7963.0,850.0,9005.0,5633.0,1070.0,1212.0,677.0,916.0,75655.0,108064.0,69647.0,5194.0,75655.0,20960.0,20433.0,566.0,87.0,59.0,259.0,49.96,46.98,1.53,422.6,1.6,67.2,26.5,93.7,13.46,12.0,37.37,7.52,13.68,2.52,7963.0,9005.0,1212.0,677.0,1.53,409.0,75655.0,20960.0,108064.0,70.74,27.13,10.67,70.74,15.22,15.22,4.81,18.97,23.42,16.6,0.81,18.94,528.12
2015-05-28,ALL,Allstate Corp,6.475,9.935,15.025,22.155,29.715,37.165,42.46,46.29,49.245,51.585,54.91586685180664,55.02926194760625,54.59187821542094,54.59187821542094,2044200.0,7963.0,850.0,9005.0,5633.0,1070.0,1212.0,677.0,916.0,75655.0,108064.0,69647.0,5194.0,75655.0,20960.0,20433.0,566.0,87.0,59.0,259.0,49.96,46.98,1.53,422.6,1.6,67.2,26.5,93.7,13.46,12.0,37.37,7.52,13.68,2.52,7963.0,9005.0,1212.0,677.0,1.53,409.0,75655.0,20960.0,108064.0,70.74,27.13,10.67,70.74,15.22,15.22,4.81,18.97,23.42,16.6,0.81,18.94,528.12
2015-05-29,ALL,Allstate Corp,6.455,10.45,16.55,22.655,30.26,40.065,47.005,51.855,55.465,58.235,54.527076721191406,54.93206095298266,54.518975306276275,54.82676727736176,1990200.0,7963.0,850.0,9005.0,5633.0,1070.0,1212.0,677.0,916.0,75655.0,108064.0,69647.0,5194.0,75655.0,20960.0,20433.0,566.0,87.0,59.0,259.0,49.96,46.98,1.53,422.6,1.6,67.2,26.5,93.7,13.46,12.0,37.37,7.52,13.68,2.52,7963.0,9005.0,1212.0,677.0,1.53,409.0,75655.0,20960.0,108064.0,70.74,27.13,10.67,70.74,15.22,15.22,4.81,18.97,23.42,16.6,0.81,18.94,528.12
2015-06-01,ALL,Allstate Corp,6.445,9.935,16.04,22.15,30.15,37.345,42.46,46.19,49.095,51.4,54.203094482421875,55.06166535702553,54.18689783025337,54.79437424947242,2633200.0,7963.0,850.0,9005.0,5633.0,1070.0,1212.0,677.0,916.0,75655.0,108064.0,69647.0,5194.0,75655.0,20960.0,20433.0,566.0,87.0,59.0,259.0,49.96,46.98,1.53,422.6,1.6,67.2,26.5,93.7,13.46,12.0,37.37,7.52,13.68,2.52,7963.0,9005.0,1212.0,677.0,1.53,409.0,75655.0,20960.0,108064.0,70.74,27.13,10.67,70.74,15.22,15.22,4.81,18.97,23.42,16.6,0.81,18.94,528.12
2015-06-02,ALL,Allstate Corp,6.45,10.105,16.22,22.335,30.24,38.295,43.995,48.105,51.26,53.73,54.37317657470703,54.60806815271901,54.10589169865136,54.203083951919425,2332700.0,7963.0,850.0,9005.0,5633.0,1070.0,1212.0,677.0,916.0,75655.0,108064.0,69647.0,5194.0,75655.0,20960.0,20433.0,566.0,87.0,59.0,259.0,49.96,46.98,1.53,422.6,1.6,67.2,26.5,93.7,13.46,12.0,37.37,7.52,13.68,2.52,7963.0,9005.0,1212.0,677.0,1.53,409.0,75655.0,20960.0,108064.0,70.74,27.13,10.67,70.74,15.22,15.22,4.81,18.97,23.42,16.6,0.81,18.94,528.12
2015-06-03,ALL,Allstate Corp,6.425,10.105,16.215,22.33,30.205,38.29,44.02,48.135,51.295,53.765,54.85105895996094,54.92395314700814,54.373174408678985,54.54326702469072,1773200.0,7963.0,850.0,9005.0,5633.0,1070.0,1212.0,677.0,916.0,75655.0,108064.0,69647.0,5194.0,75655.0,20960.0,20433.0,566.0,87.0,59.0,259.0,49.96,46.98,1.53,422.6,1.6,67.2,26.5,93.7,13.46,12.0,37.37,7.52,13.68,2.52,7963.0,9005.0,1212.0,677.0,1.53,409.0,75655.0,20960.0,108064.0,70.74,27.13,10.67,70.74,15.22,15.22,4.81,18.97,23.42,16.6,0.81,18.94,528.12
2015-06-04,ALL,Allstate Corp,6.41,10.93,16.025,22.145,30.305,38.015,43.48,47.425,50.47,52.865,54.308387756347656,54.81866566189296,54.23548738151607,54.57567265187961,2392400.0,7963.0,850.0,9005.0,5633.0,1070.0,1212.0,677.0,916.0,75655.0,108064.0,69647.0,5194.0,75655.0,20960.0,20433.0,566.0,87.0,59.0,259.0,49.96,46.98,1.53,422.6,1.6,67.2,26.5,93.7,13.46,12.0,37.37,7.52,13.68,2.52,7963.0,9005.0,1212.0,677.0,1.53,409.0,75655.0,20960.0,108064.0,70.74,27.13,10.67,70.74,15.22,15.22,4.81,18.97,23.42,16.6,0.81,18.94,528.12
2015-06-05,ALL,Allstate Corp,6.43,10.435,16.55,22.655,30.46,40.16,47.015,51.84,55.45,58.22,53.846702575683594,54.79436413158095,53.83049974693728,54.599973443605,1851300.0,7963.0,850.0,9005.0,5633.0,1070.0,1212.0,677.0,916.0,75655.0,108064.0,69647.0,5194.0,75655.0,20960.0,20433.0,566.0,87.0,59.0,259.0,49.96,46.98,1.53,422.6,1.6,67.2,26.5,93.7,13.46,12.0,37.37,7.52,13.68,2.52,7963.0,9005.0,1212.0,677.0,1.53,409.0,75655.0,20960.0,108064.0,70.74,27.13,10.67,70.74,15.22,15.22,4.81,18.97,23.42,16.6,0.81,18.94,528.12
2015-06-08,ALL,Allstate Corp,7.43,10.92,17.035,23.155,30.795,38.805,44.475,48.575,51.72,54.19,53.3121337890625,54.09780433135126,53.29593713583504,53.903413594771294,1990900.0,7963.0,850.0,9005.0,5633.0,1070.0,1212.0,677.0,916.0,75655.0,108064.0,69647.0,5194.0,75655.0,20960.0,20433.0,566.0,87.0,59.0,259.0,49.96,46.98,1.53,422.6,1.6,67.2,26.5,93.7,13.46,12.0,37.37,7.52,13.68,2.52,7963.0,9005.0,1212.0,677.0,1.53,409.0,75655.0,20960.0,108064.0,70.74,27.13,10.67,70.74,15.22,15.22,4.81,18.97,23.42,16.6,0.81,18.94,528.12
2015-06-09,ALL,Allstate Corp,7.45,11.955,17.035,24.165,31.69,39.755,45.47,49.59,52.74,55.2,53.2230224609375,53.66040613551481,53.133925443177205,53.31211947869779,2205900.0,7963.0,850.0,9005.0,5633.0,1070.0,1212.0,677.0,916.0,75655.0,108064.0,69647.0,5194.0,75655.0,20960.0,20433.0,566.0,87.0,59.0,259.0,49.96,46.98,1.53,422.6,1.6,67.2,26.5,93.7,13.46,12.0,37.37,7.52,13.68,2.52,7963.0,9005.0,1212.0,677.0,1.53,409.0,75655.0,20960.0,108064.0,70.74,27.13,10.67,70.74,15.22,15.22,4.81,18.97,23.42,16.6,0.81,18.94,528.12
2015-06-10,ALL,Allstate Corp,7.48,11.05,17.12,23.205,30.545,38.705,44.485,48.645,51.83,54.32,54.19499969482422,54.284090551843185,53.37692971322326,53.393126365525866,2420000.0,7963.0,850.0,9005.0,5633.0,1070.0,1212.0,677.0,916.0,75655.0,108064.0,69647.0,5194.0,75655.0,20960.0,20433.0,566.0,87.0,59.0,259.0,49.96,46.98,1.53,422.6,1.6,67.2,26.5,93.7,13.46,12.0,37.37,7.52,13.68,2.52,7963.0,9005.0,1212.0,677.0,1.53,409.0,75655.0,20960.0,108064.0,70.74,27.13,10.67,70.74,15.22,15.22,4.81,18.97,23.42,16.6,0.81,18.94,528.12
2015-06-11,ALL,Allstate Corp,6.76,10.605,16.71,22.825,30.5,39.17,45.3,49.675,53.01,55.59,54.66476821899414,54.66476821899414,54.20308645593707,54.308386307933326,2069600.0,7963.0,850.0,9005.0,5633.0,1070.0,1212.0,677.0,916.0,75655.0,108064.0,69647.0,5194.0,75655.0,20960.0,20433.0,566.0,87.0,59.0,259.0,49.96,46.98,1.53,422.6,1.6,67.2,26.5,93.7,13.46,12.0,37.37,7.52,13.68,2.52,7963.0,9005.0,1212.0,677.0,1.53,409.0,75655.0,20960.0,108064.0,70.74,27.13,10.67,70.74,15.22,15.22,4.81,18.97,23.42,16.6,0.81,18.94,528.12
2015-06-12,ALL,Allstate Corp,7.43,11.935,17.025,24.155,31.36,39.625,45.47,49.665,52.875,55.375,54.56757354736328,54.6647658008219,54.32458055457973,54.4136775732958,1819800.0,7963.0,850.0,9005.0,5633.0,1070.0,1212.0,677.0,916.0,75655.0,108064.0,69647.0,5194.0,75655.0,20960.0,20433.0,566.0,87.0,59.0,259.0,49.96,46.98,1.53,422.6,1.6,67.2,26.5,93.7,13.46,12.0,37.37,7.52,13.68,2.52,7963.0,9005.0,1212.0,677.0,1.53,409.0,75655.0,20960.0,108064.0,70.74,27.13,10.67,70.74,15.22,15.22,4.81,18.97,23.42,16.6,0.81,18.94,528.12
2015-06-15,ALL,Allstate Corp,6.76,10.94,17.045,23.49,31.775,40.565,46.785,51.21,54.555,57.15,54.00059509277344,54.44608021221953,53.98439844277942,54.15449107577642,1940400.0,7963.0,850.0,9005.0,5633.0,1070.0,1212.0,677.0,916.0,75655.0,108064.0,69647.0,5194.0,75655.0,20960.0,20433.0,566.0,87.0,59.0,259.0,49.96,46.98,1.53,422.6,1.6,67.2,26.5,93.7,13.46,12.0,37.37,7.52,13.68,2.52,7963.0,9005.0,1212.0,677.0,1.53,409.0,75655.0,20960.0,108064.0,70.74,27.13,10.67,70.74,15.22,15.22,4.81,18.97,23.42,16.6,0.81,18.94,528.12
2015-06-16,ALL,Allstate Corp,6.415,10.425,16.54,23.665,31.64,41.23,48.0,51.345,53.94,55.995,54.535179138183594,54.62427616518033,53.814307686714756,53.91960136427041,1690100.0,7963.0,850.0,9005.0,5633.0,1070.0,1212.0,677.0,916.0,75655.0,108064.0,69647.0,5194.0,75655.0,20960.0,20433.0,566.0,87.0,59.0,259.0,49.96,46.98,1.53,422.6,1.6,67.2,26.5,93.7,13.46,12.0,37.37,7.52,13.68,2.52,7963.0,9005.0,1212.0,677.0,1.53,409.0,75655.0,20960.0,108064.0,70.74,27.13,10.67,70.74,15.22,15.22,4.81,18.97,23.42,16.6,0.81,18.94,528.12
2015-06-17,ALL,Allstate Corp,7.42,11.9,18.025,25.155,33.43,41.655,47.47,50.31,52.56,54.37,54.41368865966797,54.72957590690508,54.2273931699685,54.640478870036176,1511200.0,7963.0,850.0,9005.0,5633.0,1070.0,1212.0,677.0,916.0,75655.0,108064.0,69647.0,5194.0,75655.0,20960.0,20433.0,566.0,87.0,59.0,259.0,49.96,46.98,1.53,422.6,1.6,67.2,26.5,93.7,13.46,12.0,37.37,7.52,13.68,2.52,7963.0,9005.0,1212.0,677.0,1.53,409.0,75655.0,20960.0,108064.0,70.74,27.13,10.67,70.74,15.22,15.22,4.81,18.97,23.42,16.6,0.81,18.94,528.12
2015-06-18,ALL,Allstate Corp,7.475,11.955,18.055,25.165,32.79,40.795,46.445,49.215,51.42,53.215,55.361331939697266,55.45853036011448,54.535166994637954,54.57566170180268,2905900.0,7963.0,850.0,9005.0,5633.0,1070.0,1212.0,677.0,916.0,75655.0,108064.0,69647.0,5194.0,75655.0,20960.0,20433.0,566.0,87.0,59.0,259.0,49.96,46.98,1.53,422.6,1.6,67.2,26.5,93.7,13.46,12.0,37.37,7.52,13.68,2.52,7963.0,9005.0,1212.0,677.0,1.53,409.0,75655.0,20960.0,108064.0,70.74,27.13,10.67,70.74,15.22,15.22,4.81,18.97,23.42,16.6,0.81,18.94,528.12
2015-06-19,ALL,Allstate Corp,6.435,10.44,16.55,23.675,32.27,41.49,48.0,51.19,53.68,55.66,53.82240295410156,55.31274816873722,53.82240295410156,55.19935307605038,5049100.0,7963.0,850.0,9005.0,5633.0,1070.0,1212.0,677.0,916.0,75655.0,108064.0,69647.0,5194.0,75655.0,20960.0,20433.0,566.0,87.0,59.0,259.0,49.96,46.98,1.53,422.6,1.6,67.2,26.5,93.7,13.46,12.0,37.37,7.52,13.68,2.52,7963.0,9005.0,1212.0,677.0,1.53,409.0,75655.0,20960.0,108064.0,70.74,27.13,10.67,70.74,15.22,15.22,4.81,18.97,23.42,16.6,0.81,18.94,528.12
2015-06-22,ALL,Allstate Corp,6.75,10.72,17.005,24.475,33.51,43.13,49.915,53.245,55.83,57.875,53.68471145629883,54.18689415342293,53.46602267922968,53.46602267922968,4124700.0,7963.0,850.0,9005.0,5633.0,1070.0,1212.0,677.0,916.0,75655.0,108064.0,69647.0,5194.0,75655.0,20960.0,20433.0,566.0,87.0,59.0,259.0,49.96,46.98,1.53,422.6,1.6,67.2,26.5,93.7,13.46,12.0,37.37,7.52,13.68,2.52,7963.0,9005.0,1212.0,677.0,1.53,409.0,75655.0,20960.0,108064.0,70.74,27.13,10.67,70.74,15.22,15.22,4.81,18.97,23.42,16.6,0.81,18.94,528.12
2015-06-23,ALL,Allstate Corp,8.105,11.98,18.08,25.75,32.825,42.145,48.825,52.145,54.725,56.775,53.749515533447266,53.87910729304039,53.603720941673835,53.790016434328166,2484200.0,7963.0,850.0,9005.0,5633.0,1070.0,1212.0,677.0,916.0,75655.0,108064.0,69647.0,5194.0,75655.0,20960.0,20433.0,566.0,87.0,59.0,259.0,49.96,46.98,1.53,422.6,1.6,67.2,26.5,93.7,13.46,12.0,37.37,7.52,13.68,2.52,7963.0,9005.0,1212.0,677.0,1.53,409.0,75655.0,20960.0,108064.0,70.74,27.13,10.67,70.74,15.22,15.22,4.81,18.97,23.42,16.6,0.81,18.94,528.12
2015-06-24,ALL,Allstate Corp,8.455,13.995,20.085,29.23,35.67,44.89,51.495,54.705,57.18,59.145,53.41741180419922,53.79000269433413,53.401215155726014,53.74950180379868,2683700.0,7963.0,850.0,9005.0,5633.0,1070.0,1212.0,677.0,916.0,75655.0,108064.0,69647.0,5194.0,75655.0,20960.0,20433.0,566.0,87.0,59.0,259.0,49.96,46.98,1.53,422.6,1.6,67.2,26.5,93.7,13.46,12.0,37.37,7.52,13.68,2.52,7963.0,9005.0,1212.0,677.0,1.53,409.0,75655.0,20960.0,108064.0,70.74,27.13,10.67,70.74,15.22,15.22,4.81,18.97,23.42,16.6,0.81,18.94,528.12
2015-06-25,ALL,Allstate Corp,8.44,13.44,19.53,27.965,35.795,44.835,51.315,54.455,56.885,58.82,52.67224884033203,53.684709432156254,52.67224884033203,53.61181523573805,3805800.0,7963.0,850.0,9005.0,5633.0,1070.0,1212.0,677.0,916.0,75655.0,108064.0,69647.0,5194.0,75655.0,20960.0,20433.0,566.0,87.0,59.0,259.0,49.96,46.98,1.53,422.6,1.6,67.2,26.5,93.7,13.46,12.0,37.37,7.52,13.68,2.52,7963.0,9005.0,1212.0,677.0,1.53,409.0,75655.0,20960.0,108064.0,70.74,27.13,10.67,70.74,15.22,15.22,4.81,18.97,23.42,16.6,0.81,18.94,528.12
2015-06-26,ALL,Allstate Corp,8.41,13.45,19.895,28.36,36.845,45.475,51.665,54.635,56.945,58.785,53.32023620605469,53.51462694628254,52.84235150268053,52.988146102743976,3079300.0,7963.0,850.0,9005.0,5633.0,1070.0,1212.0,677.0,916.0,75655.0,108064.0,69647.0,5194.0,75655.0,20960.0,20433.0,566.0,87.0,59.0,259.0,49.96,46.98,1.53,422.6,1.6,67.2,26.5,93.7,13.46,12.0,37.37,7.52,13.68,2.52,7963.0,9005.0,1212.0,677.0,1.53,409.0,75655.0,20960.0,108064.0,70.74,27.13,10.67,70.74,15.22,15.22,4.81,18.97,23.42,16.6,0.81,18.94,528.12
2015-06-29,ALL,Allstate Corp,9.01,14.41,21.3,30.33,39.355,48.42,54.82,57.83,60.135,61.955,52.388763427734375,53.08533684008499,52.34016729463946,52.85044523084403,2718300.0,7963.0,850.0,9005.0,5633.0,1070.0,1212.0,677.0,916.0,75655.0,108064.0,69647.0,5194.0,75655.0,20960.0,20433.0,566.0,87.0,59.0,259.0,49.96,46.98,1.53,422.6,1.6,67.2,26.5,93.7,13.46,12.0,37.37,7.52,13.68,2.52,7963.0,9005.0,1212.0,677.0,1.53,409.0,75655.0,20960.0,108064.0,70.74,27.13,10.67,70.74,15.22,15.22,4.81,18.97,23.42,16.6,0.81,18.94,528.12
2015-06-30,ALL,Allstate Corp,8.44,14.485,20.58,28.715,39.295,49.325,56.495,59.875,62.42,64.4,52.54265213012695,53.14202701353758,52.51025265270361,52.931433500070106,3121200.0,8085.0,789.0,9029.0,6218.0,1086.0,664.0,355.0,805.0,74541.0,107117.0,70260.0,5186.0,74541.0,20079.0,19552.0,737.0,92.0,74.0,-111.0,48.64,45.6,0.79,412.6,2.25,74.0,26.1,100.1,7.35,5.83,32.51,3.93,12.39,2.43,8085.0,9029.0,664.0,355.0,0.79,402.0,74541.0,20079.0,107117.0,76.91,26.56,9.76,76.91,8.21,8.21,4.84,19.58,24.35,9.1,0.26,73.99,135.16
2015-07-01,ALL,Allstate Corp,8.445,13.98,21.085,29.22,38.37,46.585,52.465,55.25,57.425,59.17,53.04482650756836,53.88719434893883,52.826137767970664,53.295920902891005,4657600.0,8085.0,789.0,9029.0,6218.0,1086.0,664.0,355.0,805.0,74541.0,107117.0,70260.0,5186.0,74541.0,20079.0,19552.0,737.0,92.0,74.0,-111.0,48.64,45.6,0.79,412.6,2.25,74.0,26.1,100.1,7.35,5.83,32.51,3.93,12.39,2.43,8085.0,9029.0,664.0,355.0,0.79,402.0,74541.0,20079.0,107117.0,76.91,26.56,9.76,76.91,8.21,8.21,4.84,19.58,24.35,9.1,0.26,73.99,135.16
2015-07-02,ALL,Allstate Corp,8.41,13.96,21.065,29.2,38.065,46.46,52.465,55.33,57.56,59.35,52.63985061645508,53.214927504791085,52.558855003089434,53.036739627214345,2818100.0,8085.0,789.0,9029.0,6218.0,1086.0,664.0,355.0,805.0,74541.0,107117.0,70260.0,5186.0,74541.0,20079.0,19552.0,737.0,92.0,74.0,-111.0,48.64,45.6,0.79,412.6,2.25,74.0,26.1,100.1,7.35,5.83,32.51,3.93,12.39,2.43,8085.0,9029.0,664.0,355.0,0.79,402.0,74541.0,20079.0,107117.0,76.91,26.56,9.76,76.91,8.21,8.21,4.84,19.58,24.35,9.1,0.26,73.99,135.16
2015-07-06,ALL,Allstate Corp,8.4,13.95,22.085,30.22,39.525,47.65,53.465,56.08,58.34,59.965,52.494056701660156,52.575058495615096,52.03237490213563,52.08097721442245,2782900.0,8085.0,789.0,9029.0,6218.0,1086.0,664.0,355.0,805.0,74541.0,107117.0,70260.0,5186.0,74541.0,20079.0,19552.0,737.0,92.0,74.0,-111.0,48.64,45.6,0.79,412.6,2.25,74.0,26.1,100.1,7.35,5.83,32.51,3.93,12.39,2.43,8085.0,9029.0,664.0,355.0,0.79,402.0,74541.0,20079.0,107117.0,76.91,26.56,9.76,76.91,8.21,8.21,4.84,19.58,24.35,9.1,0.26,73.99,135.16
2015-07-07,ALL,Allstate Corp,8.43,13.965,22.095,30.23,38.205,47.115,53.48,56.4,58.885,60.67,53.247344970703125,53.27164304496274,52.194389282168466,52.477877114482745,2943300.0,8085.0,789.0,9029.0,6218.0,1086.0,664.0,355.0,805.0,74541.0,107117.0,70260.0,5186.0,74541.0,20079.0,19552.0,737.0,92.0,74.0,-111.0,48.64,45.6,0.79,412.6,2.25,74.0,26.1,100.1,7.35,5.83,32.51,3.93,12.39,2.43,8085.0,9029.0,664.0,355.0,0.79,402.0,74541.0,20079.0,107117.0,76.91,26.56,9.76,76.91,8.21,8.21,4.84,19.58,24.35,9.1,0.26,73.99,135.16
2015-07-08,ALL,Allstate Corp,8.41,13.745,21.52,29.66,37.32,46.955,53.835,57.02,59.69,61.6,52.583152770996094,53.16633107123281,52.5264552240047,52.85044385519945,2631900.0,8085.0,789.0,9029.0,6218.0,1086.0,664.0,355.0,805.0,74541.0,107117.0,70260.0,5186.0,74541.0,20079.0,19552.0,737.0,92.0,74.0,-111.0,48.64,45.6,0.79,412.6,2.25,74.0,26.1,100.1,7.35,5.83,32.51,3.93,12.39,2.43,8085.0,9029.0,664.0,355.0,0.79,402.0,74541.0,20079.0,107117.0,76.91,26.56,9.76,76.91,8.21,8.21,4.84,19.58,24.35,9.1,0.26,73.99,135.16
2015-07-09,ALL,Allstate Corp,8.42,13.785,20.905,29.035,37.91,46.99,53.48,56.445,58.96,60.77,52.98004150390625,53.271624472938655,52.85044358027485,53.26352923738853,2358900.0,8085.0,789.0,9029.0,6218.0,1086.0,664.0,355.0,805.0,74541.0,107117.0,70260.0,5186.0,74541.0,20079.0,19552.0,737.0,92.0,74.0,-111.0,48.64,45.6,0.79,412.6,2.25,74.0,26.1,100.1,7.35,5.83,32.51,3.93,12.39,2.43,8085.0,9029.0,664.0,355.0,0.79,402.0,74541.0,20079.0,107117.0,76.91,26.56,9.76,76.91,8.21,8.21,4.84,19.58,24.35,9.1,0.26,73.99,135.16
2015-07-10,ALL,Allstate Corp,8.44,12.965,20.075,28.2,36.82,44.77,50.44,53.05,55.335,57.0,53.61181640625,53.74140815145699,53.26352970787553,53.498421311855445,2231400.0,8085.0,789.0,9029.0,6218.0,1086.0,664.0,355.0,805.0,74541.0,107117.0,70260.0,5186.0,74541.0,20079.0,19552.0,737.0,92.0,74.0,-111.0,48.64,45.6,0.79,412.6,2.25,74.0,26.1,100.1,7.35,5.83,32.51,3.93,12.39,2.43,8085.0,9029.0,664.0,355.0,0.79,402.0,74541.0,20079.0,107117.0,76.91,26.56,9.76,76.91,8.21,8.21,4.84,19.58,24.35,9.1,0.26,73.99,135.16
2015-07-13,ALL,Allstate Corp,8.075,12.78,19.23,27.38,36.615,44.525,50.155,54.055,57.085,59.485,54.47038650512695,54.55138212646969,54.08159887128411,54.41368895223006,2421400.0,8085.0,789.0,9029.0,6218.0,1086.0,664.0,355.0,805.0,74541.0,107117.0,70260.0,5186.0,74541.0,20079.0,19552.0,737.0,92.0,74.0,-111.0,48.64,45.6,0.79,412.6,2.25,74.0,26.1,100.1,7.35,5.83,32.51,3.93,12.39,2.43,8085.0,9029.0,664.0,355.0,0.79,402.0,74541.0,20079.0,107117.0,76.91,26.56,9.76,76.91,8.21,8.21,4.84,19.58,24.35,9.1,0.26,73.99,135.16
2015-07-14,ALL,Allstate Corp,8.44,12.96,19.06,27.195,38.755,44.99,49.44,53.63,56.885,59.465,54.745765686035156,54.851065541607184,54.22738636182654,54.22738636182654,2256700.0,8085.0,789.0,9029.0,6218.0,1086.0,664.0,355.0,805.0,74541.0,107117.0,70260.0,5186.0,74541.0,20079.0,19552.0,737.0,92.0,74.0,-111.0,48.64,45.6,0.79,412.6,2.25,74.0,26.1,100.1,7.35,5.83,32.51,3.93,12.39,2.43,8085.0,9029.0,664.0,355.0,0.79,402.0,74541.0,20079.0,107117.0,76.91,26.56,9.76,76.91,8.21,8.21,4.84,19.58,24.35,9.1,0.26,73.99,135.16
2015-07-15,ALL,Allstate Corp,7.425,12.475,18.57,26.715,36.375,45.21,51.5,54.83,57.42,59.475,55.12644958496094,55.134550999572006,54.624273111311574,54.75386484724508,2423900.0,8085.0,789.0,9029.0,6218.0,1086.0,664.0,355.0,805.0,74541.0,107117.0,70260.0,5186.0,74541.0,20079.0,19552.0,737.0,92.0,74.0,-111.0,48.64,45.6,0.79,412.6,2.25,74.0,26.1,100.1,7.35,5.83,32.51,3.93,12.39,2.43,8085.0,9029.0,664.0,355.0,0.79,402.0,74541.0,20079.0,107117.0,76.91,26.56,9.76,76.91,8.21,8.21,4.84,19.58,24.35,9.1,0.26,73.99,135.16
