Date,Ticker,Company,PX1,PX2,PX3,PX4,PX5,PX6,PX7,PX8,PX9,PX10,Close,High,Low,Open,Volume,Revenue from Business Activities - Total,Gross Profit - Industrials/Property - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,Funds from Operations (FFO) - REIT,Cash & Cash Equivalents,Cash & Short-Term Investments,Total Assets,Debt - Total,Common Equity - Total,Net Cash Flow from Operating Activities,"Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",Capital Expenditures - Net - Cash Flow,Net Change in Cash - Total,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Shares used to calculate Diluted EPS - Total,"Dividend Yield - Common Stock - Net - Issue Specific - %, TTM",Gross Profit Margin - %,EBITDA Margin - %,Operating Margin - %,Income before Tax Margin - %,Income Tax Rate - %,Net Margin - %,"Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM","Return on Invested Capital - %, TTM",Revenue from Business Activities - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Common Shares - Outstanding - Total,Total Debt Percentage of Total Assets,Total Debt Percentage of Total Capital,Total Debt Percentage of Total Equity,Interest Coverage Ratio,Dividend Coverage - %,Dividend Payout Ratio - %,Earnings Retention Rate
2015-09-03,AVB,AvalonBay Communities Inc,12.095,23.155,35.25,47.325,62.33,72.01,81.645,85.195,87.955,90.89,119.1988296508789,120.22910588741692,118.78232622474272,119.54225877958237,449200.0,457.46,299.48,170.52,170.52,172.25,290.47,65.13,65.13,16320.48,6487.13,9210.49,255.52,118.63,291.85,-130.99,1.29,133.09,3.01,65.47,37.27,37.27,37.94,0.75,37.65,8.45,4.78,6.14,457.46,170.52,170.52,172.25,1.29,132.89,39.75,41.3,70.35,3.82,103.47,96.65,0.03
2015-09-04,AVB,AvalonBay Communities Inc,12.08,23.145,35.24,47.32,62.335,72.0,81.635,85.18,87.93,90.865,117.29902648925781,118.70196623753549,116.40027047777464,117.94934769261945,604500.0,457.46,299.48,170.52,170.52,172.25,290.47,65.13,65.13,16320.48,6487.13,9210.49,255.52,118.63,291.85,-130.99,1.29,133.09,3.01,65.47,37.27,37.27,37.94,0.75,37.65,8.45,4.78,6.14,457.46,170.52,170.52,172.25,1.29,132.89,39.75,41.3,70.35,3.82,103.47,96.65,0.03
2015-09-08,AVB,AvalonBay Communities Inc,11.975,22.965,35.065,47.095,61.955,71.59,81.155,84.83,87.52,90.52,118.93577575683594,119.76877144529949,117.82511112236044,118.64348972167281,678000.0,457.46,299.48,170.52,170.52,172.25,290.47,65.13,65.13,16320.48,6487.13,9210.49,255.52,118.63,291.85,-130.99,1.29,133.09,3.01,65.47,37.27,37.27,37.94,0.75,37.65,8.45,4.78,6.14,457.46,170.52,170.52,172.25,1.29,132.89,39.75,41.3,70.35,3.82,103.47,96.65,0.03
2015-09-09,AVB,AvalonBay Communities Inc,11.78,22.575,34.45,46.255,60.84,70.345,79.81,83.48,86.185,89.185,117.73743438720703,121.55168085030779,117.59128579049403,119.77607797631208,833200.0,457.46,299.48,170.52,170.52,172.25,290.47,65.13,65.13,16320.48,6487.13,9210.49,255.52,118.63,291.85,-130.99,1.29,133.09,3.01,65.47,37.27,37.27,37.94,0.75,37.65,8.45,4.78,6.14,457.46,170.52,170.52,172.25,1.29,132.89,39.75,41.3,70.35,3.82,103.47,96.65,0.03
2015-09-10,AVB,AvalonBay Communities Inc,11.78,22.57,34.445,46.245,60.83,70.33,79.8,83.46,86.16,89.165,118.27083587646484,119.58609514193385,117.61321181851636,117.62051478820129,905800.0,457.46,299.48,170.52,170.52,172.25,290.47,65.13,65.13,16320.48,6487.13,9210.49,255.52,118.63,291.85,-130.99,1.29,133.09,3.01,65.47,37.27,37.27,37.94,0.75,37.65,8.45,4.78,6.14,457.46,170.52,170.52,172.25,1.29,132.89,39.75,41.3,70.35,3.82,103.47,96.65,0.03
2015-09-11,AVB,AvalonBay Communities Inc,11.665,22.34,34.085,45.755,60.175,69.6,79.005,82.665,85.365,88.365,121.12786102294922,121.12786102294923,118.25621088933815,118.25621088933815,1249700.0,457.46,299.48,170.52,170.52,172.25,290.47,65.13,65.13,16320.48,6487.13,9210.49,255.52,118.63,291.85,-130.99,1.29,133.09,3.01,65.47,37.27,37.27,37.94,0.75,37.65,8.45,4.78,6.14,457.46,170.52,170.52,172.25,1.29,132.89,39.75,41.3,70.35,3.82,103.47,96.65,0.03
2015-09-14,AVB,AvalonBay Communities Inc,11.935,22.855,34.845,46.755,61.475,71.03,80.535,84.19,86.875,89.87,120.45562744140625,122.04854449240112,120.06104408869808,121.66127525891808,847000.0,457.46,299.48,170.52,170.52,172.25,290.47,65.13,65.13,16320.48,6487.13,9210.49,255.52,118.63,291.85,-130.99,1.29,133.09,3.01,65.47,37.27,37.27,37.94,0.75,37.65,8.45,4.78,6.14,457.46,170.52,170.52,172.25,1.29,132.89,39.75,41.3,70.35,3.82,103.47,96.65,0.03
2015-09-15,AVB,AvalonBay Communities Inc,11.945,24.02,34.125,47.25,60.275,68.985,77.87,81.29,83.84,86.73,122.05585479736328,122.54543253284454,120.0245141545181,120.68214939869691,486900.0,457.46,299.48,170.52,170.52,172.25,290.47,65.13,65.13,16320.48,6487.13,9210.49,255.52,118.63,291.85,-130.99,1.29,133.09,3.01,65.47,37.27,37.27,37.94,0.75,37.65,8.45,4.78,6.14,457.46,170.52,170.52,172.25,1.29,132.89,39.75,41.3,70.35,3.82,103.47,96.65,0.03
2015-09-16,AVB,AvalonBay Communities Inc,11.87,23.875,33.895,46.915,59.83,68.485,77.315,80.73,83.28,86.165,123.18113708496094,123.75838391268876,121.94625501029226,121.94625501029226,527000.0,457.46,299.48,170.52,170.52,172.25,290.47,65.13,65.13,16320.48,6487.13,9210.49,255.52,118.63,291.85,-130.99,1.29,133.09,3.01,65.47,37.27,37.27,37.94,0.75,37.65,8.45,4.78,6.14,457.46,170.52,170.52,172.25,1.29,132.89,39.75,41.3,70.35,3.82,103.47,96.65,0.03
2015-09-17,AVB,AvalonBay Communities Inc,11.675,23.46,33.32,46.12,58.815,67.365,76.12,79.53,82.09,84.975,124.10911560058594,126.49118813851446,122.238518513307,123.06421119267453,894300.0,457.46,299.48,170.52,170.52,172.25,290.47,65.13,65.13,16320.48,6487.13,9210.49,255.52,118.63,291.85,-130.99,1.29,133.09,3.01,65.47,37.27,37.27,37.94,0.75,37.65,8.45,4.78,6.14,457.46,170.52,170.52,172.25,1.29,132.89,39.75,41.3,70.35,3.82,103.47,96.65,0.03
2015-09-18,AVB,AvalonBay Communities Inc,11.865,23.845,33.87,46.895,59.815,68.47,77.305,80.72,83.27,86.15,124.82521057128906,126.71771677506347,122.86693303701668,123.38573381331796,1119000.0,457.46,299.48,170.52,170.52,172.25,290.47,65.13,65.13,16320.48,6487.13,9210.49,255.52,118.63,291.85,-130.99,1.29,133.09,3.01,65.47,37.27,37.27,37.94,0.75,37.65,8.45,4.78,6.14,457.46,170.52,170.52,172.25,1.29,132.89,39.75,41.3,70.35,3.82,103.47,96.65,0.03
2015-09-21,AVB,AvalonBay Communities Inc,11.485,23.445,33.96,47.555,61.14,70.21,79.345,82.935,85.61,88.57,125.91397094726562,126.68850957379797,124.80330610471911,124.81060907587676,426700.0,457.46,299.48,170.52,170.52,172.25,290.47,65.13,65.13,16320.48,6487.13,9210.49,255.52,118.63,291.85,-130.99,1.29,133.09,3.01,65.47,37.27,37.27,37.94,0.75,37.65,8.45,4.78,6.14,457.46,170.52,170.52,172.25,1.29,132.89,39.75,41.3,70.35,3.82,103.47,96.65,0.03
2015-09-22,AVB,AvalonBay Communities Inc,11.99,24.495,35.48,49.67,63.84,73.165,82.495,86.1,88.745,91.69,124.59867858886719,125.79702336787764,124.10179794170261,125.4755143284602,591200.0,457.46,299.48,170.52,170.52,172.25,290.47,65.13,65.13,16320.48,6487.13,9210.49,255.52,118.63,291.85,-130.99,1.29,133.09,3.01,65.47,37.27,37.27,37.94,0.75,37.65,8.45,4.78,6.14,457.46,170.52,170.52,172.25,1.29,132.89,39.75,41.3,70.35,3.82,103.47,96.65,0.03
2015-09-23,AVB,AvalonBay Communities Inc,11.805,24.11,34.92,48.895,62.85,72.085,81.355,84.955,87.615,90.565,125.2490005493164,125.65088685151575,124.07257581900822,124.55483938164743,533300.0,457.46,299.48,170.52,170.52,172.25,290.47,65.13,65.13,16320.48,6487.13,9210.49,255.52,118.63,291.85,-130.99,1.29,133.09,3.01,65.47,37.27,37.27,37.94,0.75,37.65,8.45,4.78,6.14,457.46,170.52,170.52,172.25,1.29,132.89,39.75,41.3,70.35,3.82,103.47,96.65,0.03
2015-09-24,AVB,AvalonBay Communities Inc,11.915,24.02,34.13,47.265,62.85,73.005,82.945,86.85,89.7,92.81,123.73644256591797,125.48281098805806,122.72808653339612,124.83248997268969,788400.0,457.46,299.48,170.52,170.52,172.25,290.47,65.13,65.13,16320.48,6487.13,9210.49,255.52,118.63,291.85,-130.99,1.29,133.09,3.01,65.47,37.27,37.27,37.94,0.75,37.65,8.45,4.78,6.14,457.46,170.52,170.52,172.25,1.29,132.89,39.75,41.3,70.35,3.82,103.47,96.65,0.03
2015-09-25,AVB,AvalonBay Communities Inc,11.58,23.325,33.16,45.925,60.85,72.075,83.1,87.245,90.505,93.1,124.69367980957031,125.92856191237269,122.50889868883347,125.19056052855066,557500.0,457.46,299.48,170.52,170.52,172.25,290.47,65.13,65.13,16320.48,6487.13,9210.49,255.52,118.63,291.85,-130.99,1.29,133.09,3.01,65.47,37.27,37.27,37.94,0.75,37.65,8.45,4.78,6.14,457.46,170.52,170.52,172.25,1.29,132.89,39.75,41.3,70.35,3.82,103.47,96.65,0.03
2015-09-28,AVB,AvalonBay Communities Inc,12.045,24.26,34.465,47.71,63.19,74.705,85.945,90.11,93.355,95.92,123.10369873046875,125.62848210249722,122.32343387615515,124.56851067882215,927600.0,457.46,299.48,170.52,170.52,172.25,290.47,65.13,65.13,16320.48,6487.13,9210.49,255.52,118.63,291.85,-130.99,1.29,133.09,3.01,65.47,37.27,37.27,37.94,0.75,37.65,8.45,4.78,6.14,457.46,170.52,170.52,172.25,1.29,132.89,39.75,41.3,70.35,3.82,103.47,96.65,0.03
2015-09-29,AVB,AvalonBay Communities Inc,11.975,24.12,34.265,47.435,62.85,74.345,85.585,89.75,92.995,95.57,127.20375061035156,127.49819344090601,122.98595674528815,123.41289042570796,1233700.0,457.46,299.48,170.52,170.52,172.25,290.47,65.13,65.13,16320.48,6487.13,9210.49,255.52,118.63,291.85,-130.99,1.29,133.09,3.01,65.47,37.27,37.27,37.94,0.75,37.65,8.45,4.78,6.14,457.46,170.52,170.52,172.25,1.29,132.89,39.75,41.3,70.35,3.82,103.47,96.65,0.03
2015-09-30,AVB,AvalonBay Communities Inc,11.98,24.13,34.27,47.445,62.86,74.36,85.605,89.775,93.025,95.6,128.68328857421875,128.70537038071345,127.20374014800674,128.30787540011977,1099400.0,475.36,309.29,178.64,178.64,206.08,271.88,318.56,318.56,16781.98,6306.73,9829.45,302.37,120.18,303.1,253.43,1.53,134.71,2.81,65.06,37.58,37.58,43.36,0.02,43.35,7.7,4.46,5.77,475.36,178.64,178.64,206.08,1.53,136.88,37.58,39.06,64.16,4.13,120.21,83.19,0.17
2015-10-01,AVB,AvalonBay Communities Inc,11.93,23.97,34.025,47.085,62.365,73.83,85.045,89.215,92.465,95.055,128.99978637695312,129.62546743699662,127.14483623249396,129.25742239740475,1064900.0,475.36,309.29,178.64,178.64,206.08,271.88,318.56,318.56,16781.98,6306.73,9829.45,302.37,120.18,303.1,253.43,1.53,134.71,2.81,65.06,37.58,37.58,43.36,0.02,43.35,7.7,4.46,5.77,475.36,178.64,178.64,206.08,1.53,136.88,37.58,39.06,64.16,4.13,120.21,83.19,0.17
2015-10-02,AVB,AvalonBay Communities Inc,11.875,23.895,33.915,46.935,62.17,73.59,84.77,88.935,92.185,94.77,129.40467834472656,130.6118660001245,127.47611410082679,128.66858803699986,598400.0,475.36,309.29,178.64,178.64,206.08,271.88,318.56,318.56,16781.98,6306.73,9829.45,302.37,120.18,303.1,253.43,1.53,134.71,2.81,65.06,37.58,37.58,43.36,0.02,43.35,7.7,4.46,5.77,475.36,178.64,178.64,206.08,1.53,136.88,37.58,39.06,64.16,4.13,120.21,83.19,0.17
2015-10-05,AVB,AvalonBay Communities Inc,11.435,23.01,32.655,45.185,59.85,70.955,81.905,86.035,89.285,91.89,130.31741333007812,130.70755149711002,129.16175747448355,129.65493659572158,640600.0,475.36,309.29,178.64,178.64,206.08,271.88,318.56,318.56,16781.98,6306.73,9829.45,302.37,120.18,303.1,253.43,1.53,134.71,2.81,65.06,37.58,37.58,43.36,0.02,43.35,7.7,4.46,5.77,475.36,178.64,178.64,206.08,1.53,136.88,37.58,39.06,64.16,4.13,120.21,83.19,0.17
2015-10-06,AVB,AvalonBay Communities Inc,11.935,24.03,34.14,47.265,59.95,69.825,79.875,83.62,86.61,89.045,129.23538208007812,130.7296445219544,128.46984186214488,129.99355420647458,842300.0,475.36,309.29,178.64,178.64,206.08,271.88,318.56,318.56,16781.98,6306.73,9829.45,302.37,120.18,303.1,253.43,1.53,134.71,2.81,65.06,37.58,37.58,43.36,0.02,43.35,7.7,4.46,5.77,475.36,178.64,178.64,206.08,1.53,136.88,37.58,39.06,64.16,4.13,120.21,83.19,0.17
2015-10-07,AVB,AvalonBay Communities Inc,11.925,24.0,34.085,47.19,59.85,69.71,79.76,83.5,86.495,88.93,130.12600708007812,130.12600708007812,128.35202724206385,129.2206194012942,785600.0,475.36,309.29,178.64,178.64,206.08,271.88,318.56,318.56,16781.98,6306.73,9829.45,302.37,120.18,303.1,253.43,1.53,134.71,2.81,65.06,37.58,37.58,43.36,0.02,43.35,7.7,4.46,5.77,475.36,178.64,178.64,206.08,1.53,136.88,37.58,39.06,64.16,4.13,120.21,83.19,0.17
2015-10-08,AVB,AvalonBay Communities Inc,11.93,24.01,34.095,47.19,59.84,69.69,79.73,83.465,86.46,88.89,131.19334411621094,131.4436233030819,128.85993969161586,130.11865878846396,689200.0,475.36,309.29,178.64,178.64,206.08,271.88,318.56,318.56,16781.98,6306.73,9829.45,302.37,120.18,303.1,253.43,1.53,134.71,2.81,65.06,37.58,37.58,43.36,0.02,43.35,7.7,4.46,5.77,475.36,178.64,178.64,206.08,1.53,136.88,37.58,39.06,64.16,4.13,120.21,83.19,0.17
2015-10-09,AVB,AvalonBay Communities Inc,11.55,23.23,32.97,45.625,57.845,67.465,77.31,81.035,84.035,86.485,131.71603393554688,131.77492252250525,130.26593477326387,130.93577981408484,558000.0,475.36,309.29,178.64,178.64,206.08,271.88,318.56,318.56,16781.98,6306.73,9829.45,302.37,120.18,303.1,253.43,1.53,134.71,2.81,65.06,37.58,37.58,43.36,0.02,43.35,7.7,4.46,5.77,475.36,178.64,178.64,206.08,1.53,136.88,37.58,39.06,64.16,4.13,120.21,83.19,0.17
2015-10-12,AVB,AvalonBay Communities Inc,11.545,23.2,32.865,45.315,57.35,67.195,77.14,80.845,83.845,86.345,132.63609313964844,133.19551764061148,131.1491878108595,132.03986188281462,609600.0,475.36,309.29,178.64,178.64,206.08,271.88,318.56,318.56,16781.98,6306.73,9829.45,302.37,120.18,303.1,253.43,1.53,134.71,2.81,65.06,37.58,37.58,43.36,0.02,43.35,7.7,4.46,5.77,475.36,178.64,178.64,206.08,1.53,136.88,37.58,39.06,64.16,4.13,120.21,83.19,0.17
2015-10-13,AVB,AvalonBay Communities Inc,11.845,23.81,33.725,46.49,58.83,68.845,78.92,82.63,85.63,88.115,132.29750061035156,133.42371782088728,131.53932853350324,132.17236661271937,771200.0,475.36,309.29,178.64,178.64,206.08,271.88,318.56,318.56,16781.98,6306.73,9829.45,302.37,120.18,303.1,253.43,1.53,134.71,2.81,65.06,37.58,37.58,43.36,0.02,43.35,7.7,4.46,5.77,475.36,178.64,178.64,206.08,1.53,136.88,37.58,39.06,64.16,4.13,120.21,83.19,0.17
2015-10-14,AVB,AvalonBay Communities Inc,12.05,24.23,34.325,47.32,59.89,70.03,80.21,83.93,86.92,89.395,130.82533264160156,132.85694916307773,130.44257375273122,132.72444706166323,564600.0,475.36,309.29,178.64,178.64,206.08,271.88,318.56,318.56,16781.98,6306.73,9829.45,302.37,120.18,303.1,253.43,1.53,134.71,2.81,65.06,37.58,37.58,43.36,0.02,43.35,7.7,4.46,5.77,475.36,178.64,178.64,206.08,1.53,136.88,37.58,39.06,64.16,4.13,120.21,83.19,0.17
2015-10-15,AVB,AvalonBay Communities Inc,12.04,24.2,34.28,47.27,59.84,69.99,80.185,83.905,86.9,89.385,133.06301879882812,133.06301879882812,130.9504324427654,131.13445497921214,513400.0,475.36,309.29,178.64,178.64,206.08,271.88,318.56,318.56,16781.98,6306.73,9829.45,302.37,120.18,303.1,253.43,1.53,134.71,2.81,65.06,37.58,37.58,43.36,0.02,43.35,7.7,4.46,5.77,475.36,178.64,178.64,206.08,1.53,136.88,37.58,39.06,64.16,4.13,120.21,83.19,0.17
2015-10-16,AVB,AvalonBay Communities Inc,12.05,24.215,34.295,47.28,59.83,69.975,80.17,83.885,86.875,89.35,135.01364135742188,135.47001361361504,132.50357148467296,133.85061768120528,929100.0,475.36,309.29,178.64,178.64,206.08,271.88,318.56,318.56,16781.98,6306.73,9829.45,302.37,120.18,303.1,253.43,1.53,134.71,2.81,65.06,37.58,37.58,43.36,0.02,43.35,7.7,4.46,5.77,475.36,178.64,178.64,206.08,1.53,136.88,37.58,39.06,64.16,4.13,120.21,83.19,0.17
2015-10-19,AVB,AvalonBay Communities Inc,11.79,23.645,33.435,46.06,58.255,68.215,78.255,81.955,84.955,87.45,136.3680877685547,136.49322177433365,134.5278619803109,134.88119341858342,639500.0,475.36,309.29,178.64,178.64,206.08,271.88,318.56,318.56,16781.98,6306.73,9829.45,302.37,120.18,303.1,253.43,1.53,134.71,2.81,65.06,37.58,37.58,43.36,0.02,43.35,7.7,4.46,5.77,475.36,178.64,178.64,206.08,1.53,136.88,37.58,39.06,64.16,4.13,120.21,83.19,0.17
2015-10-20,AVB,AvalonBay Communities Inc,11.815,23.735,33.58,46.27,58.535,68.515,78.575,82.275,85.27,87.76,135.94850158691406,137.31026172533777,135.13879786969824,136.0809924323611,593400.0,475.36,309.29,178.64,178.64,206.08,271.88,318.56,318.56,16781.98,6306.73,9829.45,302.37,120.18,303.1,253.43,1.53,134.71,2.81,65.06,37.58,37.58,43.36,0.02,43.35,7.7,4.46,5.77,475.36,178.64,178.64,206.08,1.53,136.88,37.58,39.06,64.16,4.13,120.21,83.19,0.17
2015-10-21,AVB,AvalonBay Communities Inc,11.89,23.875,33.77,46.52,58.83,68.83,78.9,82.6,85.59,88.07,135.6099090576172,136.8612602864925,135.44061143823635,136.53002190706172,662000.0,475.36,309.29,178.64,178.64,206.08,271.88,318.56,318.56,16781.98,6306.73,9829.45,302.37,120.18,303.1,253.43,1.53,134.71,2.81,65.06,37.58,37.58,43.36,0.02,43.35,7.7,4.46,5.77,475.36,178.64,178.64,206.08,1.53,136.88,37.58,39.06,64.16,4.13,120.21,83.19,0.17
2015-10-22,AVB,AvalonBay Communities Inc,11.49,23.07,32.625,44.935,56.84,66.615,76.52,80.215,83.21,85.715,136.02210998535156,136.77292517218572,135.07991538031663,136.33127776898877,820700.0,475.36,309.29,178.64,178.64,206.08,271.88,318.56,318.56,16781.98,6306.73,9829.45,302.37,120.18,303.1,253.43,1.53,134.71,2.81,65.06,37.58,37.58,43.36,0.02,43.35,7.7,4.46,5.77,475.36,178.64,178.64,206.08,1.53,136.88,37.58,39.06,64.16,4.13,120.21,83.19,0.17
2015-10-23,AVB,AvalonBay Communities Inc,11.01,22.145,31.515,43.445,55.2,64.615,74.23,77.935,80.935,83.425,134.59410095214844,137.56790049302418,133.40162716046436,135.55837734133607,665400.0,475.36,309.29,178.64,178.64,206.08,271.88,318.56,318.56,16781.98,6306.73,9829.45,302.37,120.18,303.1,253.43,1.53,134.71,2.81,65.06,37.58,37.58,43.36,0.02,43.35,7.7,4.46,5.77,475.36,178.64,178.64,206.08,1.53,136.88,37.58,39.06,64.16,4.13,120.21,83.19,0.17
2015-10-26,AVB,AvalonBay Communities Inc,11.36,22.845,32.49,44.76,56.84,66.425,76.17,79.88,82.865,85.345,133.96841430664062,136.50056635216902,133.26176278367075,135.19032671519014,822800.0,475.36,309.29,178.64,178.64,206.08,271.88,318.56,318.56,16781.98,6306.73,9829.45,302.37,120.18,303.1,253.43,1.53,134.71,2.81,65.06,37.58,37.58,43.36,0.02,43.35,7.7,4.46,5.77,475.36,178.64,178.64,206.08,1.53,136.88,37.58,39.06,64.16,4.13,120.21,83.19,0.17
2015-10-27,AVB,AvalonBay Communities Inc,11.935,23.02,32.12,44.255,57.85,68.355,78.79,82.765,85.92,88.505,131.69386291503906,133.85796928451668,130.57500298440155,131.76010831855157,1185300.0,475.36,309.29,178.64,178.64,206.08,271.88,318.56,318.56,16781.98,6306.73,9829.45,302.37,120.18,303.1,253.43,1.53,134.71,2.81,65.06,37.58,37.58,43.36,0.02,43.35,7.7,4.46,5.77,475.36,178.64,178.64,206.08,1.53,136.88,37.58,39.06,64.16,4.13,120.21,83.19,0.17
2015-10-28,AVB,AvalonBay Communities Inc,11.935,23.015,32.11,44.24,57.84,68.35,78.8,82.77,85.92,88.5,130.33213806152344,132.7465131865625,128.42566700683423,132.18708863919593,968400.0,475.36,309.29,178.64,178.64,206.08,271.88,318.56,318.56,16781.98,6306.73,9829.45,302.37,120.18,303.1,253.43,1.53,134.71,2.81,65.06,37.58,37.58,43.36,0.02,43.35,7.7,4.46,5.77,475.36,178.64,178.64,206.08,1.53,136.88,37.58,39.06,64.16,4.13,120.21,83.19,0.17
2015-10-29,AVB,AvalonBay Communities Inc,11.8,22.74,31.715,43.675,57.075,67.475,77.83,81.795,84.95,87.54,130.98727416992188,131.1565718037388,129.03663925550612,129.89050674824358,822200.0,475.36,309.29,178.64,178.64,206.08,271.88,318.56,318.56,16781.98,6306.73,9829.45,302.37,120.18,303.1,253.43,1.53,134.71,2.81,65.06,37.58,37.58,43.36,0.02,43.35,7.7,4.46,5.77,475.36,178.64,178.64,206.08,1.53,136.88,37.58,39.06,64.16,4.13,120.21,83.19,0.17
2015-10-30,AVB,AvalonBay Communities Inc,11.89,22.945,32.075,44.23,58.335,69.225,79.915,83.99,87.205,89.825,128.69065856933594,131.39946527308615,128.25636802148128,131.2301676620632,891100.0,475.36,309.29,178.64,178.64,206.08,271.88,318.56,318.56,16781.98,6306.73,9829.45,302.37,120.18,303.1,253.43,1.53,134.71,2.81,65.06,37.58,37.58,43.36,0.02,43.35,7.7,4.46,5.77,475.36,178.64,178.64,206.08,1.53,136.88,37.58,39.06,64.16,4.13,120.21,83.19,0.17
2015-11-02,AVB,AvalonBay Communities Inc,11.725,22.66,31.665,43.665,57.605,68.38,79.0,83.06,86.27,88.895,132.60665893554688,132.68027245600024,128.48456012262358,128.69066450167742,974400.0,475.36,309.29,178.64,178.64,206.08,271.88,318.56,318.56,16781.98,6306.73,9829.45,302.37,120.18,303.1,253.43,1.53,134.71,2.81,65.06,37.58,37.58,43.36,0.02,43.35,7.7,4.46,5.77,475.36,178.64,178.64,206.08,1.53,136.88,37.58,39.06,64.16,4.13,120.21,83.19,0.17
2015-11-03,AVB,AvalonBay Communities Inc,11.78,22.765,31.805,43.85,57.845,68.645,79.275,83.335,86.54,89.165,130.8106231689453,132.77598308760219,129.94203070125172,131.8632269952856,659000.0,475.36,309.29,178.64,178.64,206.08,271.88,318.56,318.56,16781.98,6306.73,9829.45,302.37,120.18,303.1,253.43,1.53,134.71,2.81,65.06,37.58,37.58,43.36,0.02,43.35,7.7,4.46,5.77,475.36,178.64,178.64,206.08,1.53,136.88,37.58,39.06,64.16,4.13,120.21,83.19,0.17
2015-11-04,AVB,AvalonBay Communities Inc,11.59,22.385,31.265,43.09,56.845,67.505,78.03,82.075,85.28,87.905,131.0977020263672,131.67185162796662,130.07453684076327,131.23019290434493,663600.0,475.36,309.29,178.64,178.64,206.08,271.88,318.56,318.56,16781.98,6306.73,9829.45,302.37,120.18,303.1,253.43,1.53,134.71,2.81,65.06,37.58,37.58,43.36,0.02,43.35,7.7,4.46,5.77,475.36,178.64,178.64,206.08,1.53,136.88,37.58,39.06,64.16,4.13,120.21,83.19,0.17
2015-11-05,AVB,AvalonBay Communities Inc,11.8,22.785,31.82,43.845,57.835,68.625,79.25,83.305,86.515,89.13,130.59713745117188,131.75280459375125,129.66229964119614,130.7001896421407,518600.0,475.36,309.29,178.64,178.64,206.08,271.88,318.56,318.56,16781.98,6306.73,9829.45,302.37,120.18,303.1,253.43,1.53,134.71,2.81,65.06,37.58,37.58,43.36,0.02,43.35,7.7,4.46,5.77,475.36,178.64,178.64,206.08,1.53,136.88,37.58,39.06,64.16,4.13,120.21,83.19,0.17
2015-11-06,AVB,AvalonBay Communities Inc,11.875,22.955,32.075,44.22,58.335,68.9,79.435,83.405,86.56,89.135,127.3067855834961,131.4288947992591,126.10696631069798,131.4288947992591,656300.0,475.36,309.29,178.64,178.64,206.08,271.88,318.56,318.56,16781.98,6306.73,9829.45,302.37,120.18,303.1,253.43,1.53,134.71,2.81,65.06,37.58,37.58,43.36,0.02,43.35,7.7,4.46,5.77,475.36,178.64,178.64,206.08,1.53,136.88,37.58,39.06,64.16,4.13,120.21,83.19,0.17
2015-11-09,AVB,AvalonBay Communities Inc,11.84,22.9,32.045,44.205,62.85,76.35,88.97,93.725,97.35,100.205,125.2899398803711,127.247931619921,124.27413163184166,126.9608568407949,788900.0,475.36,309.29,178.64,178.64,206.08,271.88,318.56,318.56,16781.98,6306.73,9829.45,302.37,120.18,303.1,253.43,1.53,134.71,2.81,65.06,37.58,37.58,43.36,0.02,43.35,7.7,4.46,5.77,475.36,178.64,178.64,206.08,1.53,136.88,37.58,39.06,64.16,4.13,120.21,83.19,0.17
2015-11-10,AVB,AvalonBay Communities Inc,11.85,22.905,32.055,44.21,62.845,76.34,88.95,93.705,97.32,100.17,126.96821594238281,128.2269240264091,124.52439083108727,124.55384073200563,722600.0,475.36,309.29,178.64,178.64,206.08,271.88,318.56,318.56,16781.98,6306.73,9829.45,302.37,120.18,303.1,253.43,1.53,134.71,2.81,65.06,37.58,37.58,43.36,0.02,43.35,7.7,4.46,5.77,475.36,178.64,178.64,206.08,1.53,136.88,37.58,39.06,64.16,4.13,120.21,83.19,0.17
2015-11-11,AVB,AvalonBay Communities Inc,11.85,22.855,32.025,44.31,62.845,76.375,88.815,93.425,96.975,99.79,128.03549194335938,128.80838866284245,126.82093674650265,127.10065453096209,391400.0,475.36,309.29,178.64,178.64,206.08,271.88,318.56,318.56,16781.98,6306.73,9829.45,302.37,120.18,303.1,253.43,1.53,134.71,2.81,65.06,37.58,37.58,43.36,0.02,43.35,7.7,4.46,5.77,475.36,178.64,178.64,206.08,1.53,136.88,37.58,39.06,64.16,4.13,120.21,83.19,0.17
