Date,Ticker,Company,PX1,PX2,PX3,PX4,PX5,PX6,PX7,PX8,PX9,PX10,Close,High,Low,Open,Volume,Revenue from Business Activities - Total,Gross Profit - Industrials/Property - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,Cash & Cash Equivalents,Cash & Short-Term Investments,Total Assets,Debt - Total,Common Equity - Total,Net Cash Flow from Operating Activities,"Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",Capital Expenditures - Net - Cash Flow,Net Change in Cash - Total,Free Cash Flow Net of Dividends,"Dividend Yield - Common Stock - Net - Issue Specific - %, TTM",EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Shares used to calculate Diluted EPS - Total,Non-GAAP Income from Operations - Company Reported,Non-GAAP Adjusted Net Earnings - Company Reported,Non-GAAP Adjusted EBITDA - Company Reported,Non-GAAP EPS Diluted - Company Reported,Non-GAAP Operating Margin % - Company Reported,Gross Profit Margin - %,EBITDA Margin - %,Operating Margin - %,Income before Tax Margin - %,Income Tax Rate - %,Net Margin - %,"Free Cash Flow Yield - %, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM","Return on Invested Capital - %, TTM",Revenue from Business Activities - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Common Shares - Outstanding - Total,Total Debt Percentage of Total Assets,Total Debt Percentage of Total Capital,Total Debt Percentage of Total Equity,Interest Coverage Ratio,Dividend Coverage - %,Earnings Retention Rate,Dividend Payout Ratio - %,Market Capitalization,Debt - Total,Minority Interest - Total,Cash & Short Term Investments - Total,Enterprise Value,"Asset Turnover, TTM","Income before Tax Margin - %, TTM","Pretax ROA - %, TTM","Total Assets to Total Shareholders Equity - including Minority Interest & Hybrid Debt, Average TTM","Pretax ROE - %, TTM","Tax Complement, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Earnings Retention Rate, TTM","Reinvestment Rate - %, TTM",Current Ratio,Quick Ratio,Working Capital to Total Assets,"Accounts Receivable Turnover, TTM","Average Receivables Collection Days, TTM","Payables Turnover, TTM","Average Payables Payment Days, TTM","Inventory Turnover, TTM","Average Inventory Days, TTM","Average Net Trade Cycle Days, TTM"
2019-01-15,APD,Air Products   Chemicals Inc,7.335,12.85,20.29,29.14,38.26,49.785,57.88,63.68,68.14,71.685,134.70953369140625,134.98749333423592,133.45000047986773,134.09278960955479,845700.0,2224.0,680.0,484.7,742.7,341.4,2923.3,2935.6,19142.0,3767.9,10882.9,655.2,258.0,402.3,132.0,10.3,2.75,1.5,221.0,455.0,347.5,794.9,1.86,20.5,30.58,33.39,21.79,21.99,30.2,15.35,2.61,15.76,9.1,12.5,2224.0,484.7,742.7,341.4,1.5,219.63,19.68,25.17,33.63,12.15,137.38,0.27,72.79,35151.97,3767.9,320.5,2935.6,36304.77,0.48,22.93,10.97,1.74,19.04,0.83,15.76,0.42,6.61,2.21,2.03,0.15,7.15,51.22,3.79,96.51,14.74,24.83,-20.46
2019-01-16,APD,Air Products   Chemicals Inc,7.295,12.77,20.105,28.84,37.84,49.265,57.285,63.095,67.57,71.125,134.3099365234375,135.31756828611339,133.77138066091027,134.70083752505332,1151600.0,2224.0,680.0,484.7,742.7,341.4,2923.3,2935.6,19142.0,3767.9,10882.9,655.2,258.0,402.3,132.0,10.3,2.75,1.5,221.0,455.0,347.5,794.9,1.86,20.5,30.58,33.39,21.79,21.99,30.2,15.35,2.61,15.76,9.1,12.5,2224.0,484.7,742.7,341.4,1.5,219.63,19.68,25.17,33.63,12.15,137.38,0.27,72.79,35151.97,3767.9,320.5,2935.6,36304.77,0.48,22.93,10.97,1.74,19.04,0.83,15.76,0.42,6.61,2.21,2.03,0.15,7.15,51.22,3.79,96.51,14.74,24.83,-20.46
2019-01-17,APD,Air Products   Chemicals Inc,7.215,12.645,19.95,28.605,37.5,48.845,56.8,62.62,67.095,70.65,135.49130249023438,135.5086791090659,133.85825819093844,133.93643309396543,1898900.0,2224.0,680.0,484.7,742.7,341.4,2923.3,2935.6,19142.0,3767.9,10882.9,655.2,258.0,402.3,132.0,10.3,2.75,1.5,221.0,455.0,347.5,794.9,1.86,20.5,30.58,33.39,21.79,21.99,30.2,15.35,2.61,15.76,9.1,12.5,2224.0,484.7,742.7,341.4,1.5,219.63,19.68,25.17,33.63,12.15,137.38,0.27,72.79,35151.97,3767.9,320.5,2935.6,36304.77,0.48,22.93,10.97,1.74,19.04,0.83,15.76,0.42,6.61,2.21,2.03,0.15,7.15,51.22,3.79,96.51,14.74,24.83,-20.46
2019-01-18,APD,Air Products   Chemicals Inc,7.54,13.21,20.79,29.845,39.17,50.825,59.0,64.825,69.305,72.865,137.78451538085938,138.41863600291344,135.73451191089592,136.3859958959969,1447300.0,2224.0,680.0,484.7,742.7,341.4,2923.3,2935.6,19142.0,3767.9,10882.9,655.2,258.0,402.3,132.0,10.3,2.75,1.5,221.0,455.0,347.5,794.9,1.86,20.5,30.58,33.39,21.79,21.99,30.2,15.35,2.61,15.76,9.1,12.5,2224.0,484.7,742.7,341.4,1.5,219.63,19.68,25.17,33.63,12.15,137.38,0.27,72.79,35151.97,3767.9,320.5,2935.6,36304.77,0.48,22.93,10.97,1.74,19.04,0.83,15.76,0.42,6.61,2.21,2.03,0.15,7.15,51.22,3.79,96.51,14.74,24.83,-20.46
2019-01-22,APD,Air Products   Chemicals Inc,7.495,13.14,20.675,29.74,39.09,50.565,58.61,64.19,68.48,71.885,136.99404907226562,137.67159131117486,136.21226038965708,137.13302223974017,982900.0,2224.0,680.0,484.7,742.7,341.4,2923.3,2935.6,19142.0,3767.9,10882.9,655.2,258.0,402.3,132.0,10.3,2.75,1.5,221.0,455.0,347.5,794.9,1.86,20.5,30.58,33.39,21.79,21.99,30.2,15.35,2.61,15.76,9.1,12.5,2224.0,484.7,742.7,341.4,1.5,219.63,19.68,25.17,33.63,12.15,137.38,0.27,72.79,35151.97,3767.9,320.5,2935.6,36304.77,0.48,22.93,10.97,1.74,19.04,0.83,15.76,0.42,6.61,2.21,2.03,0.15,7.15,51.22,3.79,96.51,14.74,24.83,-20.46
2019-01-23,APD,Air Products   Chemicals Inc,7.625,13.38,21.11,30.31,39.77,51.465,59.66,65.47,69.935,73.475,135.6389923095703,137.59344472471963,134.67479525458418,137.0114538183015,1358800.0,2224.0,680.0,484.7,742.7,341.4,2923.3,2935.6,19142.0,3767.9,10882.9,655.2,258.0,402.3,132.0,10.3,2.75,1.5,221.0,455.0,347.5,794.9,1.86,20.5,30.58,33.39,21.79,21.99,30.2,15.35,2.61,15.76,9.1,12.5,2224.0,484.7,742.7,341.4,1.5,219.63,19.68,25.17,33.63,12.15,137.38,0.27,72.79,35151.97,3767.9,320.5,2935.6,36304.77,0.48,22.93,10.97,1.74,19.04,0.83,15.76,0.42,6.61,2.21,2.03,0.15,7.15,51.22,3.79,96.51,14.74,24.83,-20.46
2019-01-24,APD,Air Products   Chemicals Inc,7.575,13.285,20.895,30.04,39.47,51.005,59.09,64.735,69.08,72.525,135.9430389404297,136.21231696074503,134.4489674201509,135.04833501606834,1007800.0,2224.0,680.0,484.7,742.7,341.4,2923.3,2935.6,19142.0,3767.9,10882.9,655.2,258.0,402.3,132.0,10.3,2.75,1.5,221.0,455.0,347.5,794.9,1.86,20.5,30.58,33.39,21.79,21.99,30.2,15.35,2.61,15.76,9.1,12.5,2224.0,484.7,742.7,341.4,1.5,219.63,19.68,25.17,33.63,12.15,137.38,0.27,72.79,35151.97,3767.9,320.5,2935.6,36304.77,0.48,22.93,10.97,1.74,19.04,0.83,15.76,0.42,6.61,2.21,2.03,0.15,7.15,51.22,3.79,96.51,14.74,24.83,-20.46
2019-01-25,APD,Air Products   Chemicals Inc,7.57,13.3,20.98,30.17,39.66,51.2,59.29,64.885,69.19,72.605,139.77371215820312,140.63366248391148,137.2459512670835,138.98324178945165,2060000.0,2224.0,680.0,484.7,742.7,341.4,2923.3,2935.6,19142.0,3767.9,10882.9,655.2,258.0,402.3,132.0,10.3,2.75,1.5,221.0,455.0,347.5,794.9,1.86,20.5,30.58,33.39,21.79,21.99,30.2,15.35,2.61,15.76,9.1,12.5,2224.0,484.7,742.7,341.4,1.5,219.63,19.68,25.17,33.63,12.15,137.38,0.27,72.79,35151.97,3767.9,320.5,2935.6,36304.77,0.48,22.93,10.97,1.74,19.04,0.83,15.76,0.42,6.61,2.21,2.03,0.15,7.15,51.22,3.79,96.51,14.74,24.83,-20.46
2019-01-28,APD,Air Products   Chemicals Inc,7.48,13.12,20.625,29.685,39.04,50.405,58.36,63.845,68.06,71.405,138.88771057128906,139.9300823860999,137.880078740032,139.56525291363994,1364400.0,2224.0,680.0,484.7,742.7,341.4,2923.3,2935.6,19142.0,3767.9,10882.9,655.2,258.0,402.3,132.0,10.3,2.75,1.5,221.0,455.0,347.5,794.9,1.86,20.5,30.58,33.39,21.79,21.99,30.2,15.35,2.61,15.76,9.1,12.5,2224.0,484.7,742.7,341.4,1.5,219.63,19.68,25.17,33.63,12.15,137.38,0.27,72.79,35151.97,3767.9,320.5,2935.6,36304.77,0.48,22.93,10.97,1.74,19.04,0.83,15.76,0.42,6.61,2.21,2.03,0.15,7.15,51.22,3.79,96.51,14.74,24.83,-20.46
2019-01-29,APD,Air Products   Chemicals Inc,7.665,13.475,21.25,30.58,40.2,51.835,59.98,65.575,69.87,73.285,141.7976531982422,141.95400297868693,139.34806726881254,139.34806726881254,1354500.0,2224.0,680.0,484.7,742.7,341.4,2923.3,2935.6,19142.0,3767.9,10882.9,655.2,258.0,402.3,132.0,10.3,2.75,1.5,221.0,455.0,347.5,794.9,1.86,20.5,30.58,33.39,21.79,21.99,30.2,15.35,2.61,15.76,9.1,12.5,2224.0,484.7,742.7,341.4,1.5,219.63,19.68,25.17,33.63,12.15,137.38,0.27,72.79,35151.97,3767.9,320.5,2935.6,36304.77,0.48,22.93,10.97,1.74,19.04,0.83,15.76,0.42,6.61,2.21,2.03,0.15,7.15,51.22,3.79,96.51,14.74,24.83,-20.46
2019-01-30,APD,Air Products   Chemicals Inc,7.595,13.34,20.975,30.195,39.71,51.185,59.23,64.735,68.97,72.325,142.44041442871094,143.32643610863462,140.69444261499746,142.22325316187968,1037800.0,2224.0,680.0,484.7,742.7,341.4,2923.3,2935.6,19142.0,3767.9,10882.9,655.2,258.0,402.3,132.0,10.3,2.75,1.5,221.0,455.0,347.5,794.9,1.86,20.5,30.58,33.39,21.79,21.99,30.2,15.35,2.61,15.76,9.1,12.5,2224.0,484.7,742.7,341.4,1.5,219.63,19.68,25.17,33.63,12.15,137.38,0.27,72.79,35151.97,3767.9,320.5,2935.6,36304.77,0.48,22.93,10.97,1.74,19.04,0.83,15.76,0.42,6.61,2.21,2.03,0.15,7.15,51.22,3.79,96.51,14.74,24.83,-20.46
2019-01-31,APD,Air Products   Chemicals Inc,7.555,13.28,20.94,30.145,39.65,51.09,59.1,64.59,68.805,72.145,142.7965850830078,143.77815840858634,139.90399495246294,140.52073888155033,1305600.0,2224.0,680.0,484.7,742.7,341.4,2923.3,2935.6,19142.0,3767.9,10882.9,655.2,258.0,402.3,132.0,10.3,2.75,1.5,221.0,455.0,347.5,794.9,1.86,20.5,30.58,33.39,21.79,21.99,30.2,15.35,2.61,15.76,9.1,12.5,2224.0,484.7,742.7,341.4,1.5,219.63,19.68,25.17,33.63,12.15,137.38,0.27,72.79,35151.97,3767.9,320.5,2935.6,36304.77,0.48,22.93,10.97,1.74,19.04,0.83,15.76,0.42,6.61,2.21,2.03,0.15,7.15,51.22,3.79,96.51,14.74,24.83,-20.46
2019-02-01,APD,Air Products   Chemicals Inc,7.485,13.155,20.685,29.785,39.18,50.505,58.43,63.85,68.02,71.325,144.09959411621094,144.94218126860002,142.29280997781362,143.32650019081535,1102100.0,2224.0,680.0,484.7,742.7,341.4,2923.3,2935.6,19142.0,3767.9,10882.9,655.2,258.0,402.3,132.0,10.3,2.75,1.5,221.0,455.0,347.5,794.9,1.86,20.5,30.58,33.39,21.79,21.99,30.2,15.35,2.61,15.76,9.1,12.5,2224.0,484.7,742.7,341.4,1.5,219.63,19.68,25.17,33.63,12.15,137.38,0.27,72.79,35151.97,3767.9,320.5,2935.6,36304.77,0.48,22.93,10.97,1.74,19.04,0.83,15.76,0.42,6.61,2.21,2.03,0.15,7.15,51.22,3.79,96.51,14.74,24.83,-20.46
2019-02-04,APD,Air Products   Chemicals Inc,7.67,13.5,21.28,30.635,40.28,51.86,59.96,65.51,69.765,73.145,144.95953369140625,144.96821537290208,143.30041796689102,143.97796024888063,754600.0,2224.0,680.0,484.7,742.7,341.4,2923.3,2935.6,19142.0,3767.9,10882.9,655.2,258.0,402.3,132.0,10.3,2.75,1.5,221.0,455.0,347.5,794.9,1.86,20.5,30.58,33.39,21.79,21.99,30.2,15.35,2.61,15.76,9.1,12.5,2224.0,484.7,742.7,341.4,1.5,219.63,19.68,25.17,33.63,12.15,137.38,0.27,72.79,35151.97,3767.9,320.5,2935.6,36304.77,0.48,22.93,10.97,1.74,19.04,0.83,15.76,0.42,6.61,2.21,2.03,0.15,7.15,51.22,3.79,96.51,14.74,24.83,-20.46
2019-02-05,APD,Air Products   Chemicals Inc,7.74,13.605,21.385,30.775,40.47,52.095,60.23,65.795,70.07,73.455,145.86293029785156,146.07140996020405,144.78580525741197,145.52415913057666,1140500.0,2224.0,680.0,484.7,742.7,341.4,2923.3,2935.6,19142.0,3767.9,10882.9,655.2,258.0,402.3,132.0,10.3,2.75,1.5,221.0,455.0,347.5,794.9,1.86,20.5,30.58,33.39,21.79,21.99,30.2,15.35,2.61,15.76,9.1,12.5,2224.0,484.7,742.7,341.4,1.5,219.63,19.68,25.17,33.63,12.15,137.38,0.27,72.79,35151.97,3767.9,320.5,2935.6,36304.77,0.48,22.93,10.97,1.74,19.04,0.83,15.76,0.42,6.61,2.21,2.03,0.15,7.15,51.22,3.79,96.51,14.74,24.83,-20.46
2019-02-06,APD,Air Products   Chemicals Inc,7.495,13.195,20.79,29.94,39.39,50.75,58.7,64.14,68.32,71.635,147.59153747558594,147.60890083970145,145.06377627675496,145.9411033257394,1533500.0,2224.0,680.0,484.7,742.7,341.4,2923.3,2935.6,19142.0,3767.9,10882.9,655.2,258.0,402.3,132.0,10.3,2.75,1.5,221.0,455.0,347.5,794.9,1.86,20.5,30.58,33.39,21.79,21.99,30.2,15.35,2.61,15.76,9.1,12.5,2224.0,484.7,742.7,341.4,1.5,219.63,19.68,25.17,33.63,12.15,137.38,0.27,72.79,35151.97,3767.9,320.5,2935.6,36304.77,0.48,22.93,10.97,1.74,19.04,0.83,15.76,0.42,6.61,2.21,2.03,0.15,7.15,51.22,3.79,96.51,14.74,24.83,-20.46
2019-02-07,APD,Air Products   Chemicals Inc,7.675,13.5,21.215,30.54,40.17,51.715,59.79,65.315,69.56,72.925,144.38619995117188,147.53069119755625,143.31777011269693,147.32222484144793,1157400.0,2224.0,680.0,484.7,742.7,341.4,2923.3,2935.6,19142.0,3767.9,10882.9,655.2,258.0,402.3,132.0,10.3,2.75,1.5,221.0,455.0,347.5,794.9,1.86,20.5,30.58,33.39,21.79,21.99,30.2,15.35,2.61,15.76,9.1,12.5,2224.0,484.7,742.7,341.4,1.5,219.63,19.68,25.17,33.63,12.15,137.38,0.27,72.79,35151.97,3767.9,320.5,2935.6,36304.77,0.48,22.93,10.97,1.74,19.04,0.83,15.76,0.42,6.61,2.21,2.03,0.15,7.15,51.22,3.79,96.51,14.74,24.83,-20.46
2019-02-08,APD,Air Products   Chemicals Inc,7.745,13.645,21.51,30.955,40.7,52.375,60.535,66.12,70.41,73.815,144.10826110839844,144.10826110839844,142.04957582968532,143.46547201957233,855400.0,2224.0,680.0,484.7,742.7,341.4,2923.3,2935.6,19142.0,3767.9,10882.9,655.2,258.0,402.3,132.0,10.3,2.75,1.5,221.0,455.0,347.5,794.9,1.86,20.5,30.58,33.39,21.79,21.99,30.2,15.35,2.61,15.76,9.1,12.5,2224.0,484.7,742.7,341.4,1.5,219.63,19.68,25.17,33.63,12.15,137.38,0.27,72.79,35151.97,3767.9,320.5,2935.6,36304.77,0.48,22.93,10.97,1.74,19.04,0.83,15.76,0.42,6.61,2.21,2.03,0.15,7.15,51.22,3.79,96.51,14.74,24.83,-20.46
2019-02-11,APD,Air Products   Chemicals Inc,7.805,13.745,21.605,31.085,40.88,52.59,60.78,66.385,70.69,74.105,145.53280639648438,145.66311112506835,144.06480718843665,144.40357827559743,1206500.0,2224.0,680.0,484.7,742.7,341.4,2923.3,2935.6,19142.0,3767.9,10882.9,655.2,258.0,402.3,132.0,10.3,2.75,1.5,221.0,455.0,347.5,794.9,1.86,20.5,30.58,33.39,21.79,21.99,30.2,15.35,2.61,15.76,9.1,12.5,2224.0,484.7,742.7,341.4,1.5,219.63,19.68,25.17,33.63,12.15,137.38,0.27,72.79,35151.97,3767.9,320.5,2935.6,36304.77,0.48,22.93,10.97,1.74,19.04,0.83,15.76,0.42,6.61,2.21,2.03,0.15,7.15,51.22,3.79,96.51,14.74,24.83,-20.46
2019-02-12,APD,Air Products   Chemicals Inc,7.57,13.345,21.01,30.255,39.79,51.25,59.255,64.74,68.945,72.285,148.81634521484375,148.94663673086671,146.47099189060856,147.0269244497694,1462300.0,2224.0,680.0,484.7,742.7,341.4,2923.3,2935.6,19142.0,3767.9,10882.9,655.2,258.0,402.3,132.0,10.3,2.75,1.5,221.0,455.0,347.5,794.9,1.86,20.5,30.58,33.39,21.79,21.99,30.2,15.35,2.61,15.76,9.1,12.5,2224.0,484.7,742.7,341.4,1.5,219.63,19.68,25.17,33.63,12.15,137.38,0.27,72.79,35151.97,3767.9,320.5,2935.6,36304.77,0.48,22.93,10.97,1.74,19.04,0.83,15.76,0.42,6.61,2.21,2.03,0.15,7.15,51.22,3.79,96.51,14.74,24.83,-20.46
2019-02-13,APD,Air Products   Chemicals Inc,7.605,13.385,21.025,30.265,39.81,51.245,59.24,64.715,68.92,72.245,149.38095092773438,150.62310749115588,148.92056992476924,149.40700922945112,1095200.0,2224.0,680.0,484.7,742.7,341.4,2923.3,2935.6,19142.0,3767.9,10882.9,655.2,258.0,402.3,132.0,10.3,2.75,1.5,221.0,455.0,347.5,794.9,1.86,20.5,30.58,33.39,21.79,21.99,30.2,15.35,2.61,15.76,9.1,12.5,2224.0,484.7,742.7,341.4,1.5,219.63,19.68,25.17,33.63,12.15,137.38,0.27,72.79,35151.97,3767.9,320.5,2935.6,36304.77,0.48,22.93,10.97,1.74,19.04,0.83,15.76,0.42,6.61,2.21,2.03,0.15,7.15,51.22,3.79,96.51,14.74,24.83,-20.46
2019-02-14,APD,Air Products   Chemicals Inc,7.585,13.37,21.04,30.295,39.85,51.29,59.28,64.75,68.955,72.285,149.07693481445312,149.511257559634,147.57418182738118,148.46888562209554,882500.0,2224.0,680.0,484.7,742.7,341.4,2923.3,2935.6,19142.0,3767.9,10882.9,655.2,258.0,402.3,132.0,10.3,2.75,1.5,221.0,455.0,347.5,794.9,1.86,20.5,30.58,33.39,21.79,21.99,30.2,15.35,2.61,15.76,9.1,12.5,2224.0,484.7,742.7,341.4,1.5,219.63,19.68,25.17,33.63,12.15,137.38,0.27,72.79,35151.97,3767.9,320.5,2935.6,36304.77,0.48,22.93,10.97,1.74,19.04,0.83,15.76,0.42,6.61,2.21,2.03,0.15,7.15,51.22,3.79,96.51,14.74,24.83,-20.46
2019-02-15,APD,Air Products   Chemicals Inc,7.775,13.695,21.505,30.955,40.71,52.34,60.465,66.035,70.305,73.695,151.2137451171875,151.4395880783262,150.2669251109675,150.67518938052524,1326300.0,2224.0,680.0,484.7,742.7,341.4,2923.3,2935.6,19142.0,3767.9,10882.9,655.2,258.0,402.3,132.0,10.3,2.75,1.5,221.0,455.0,347.5,794.9,1.86,20.5,30.58,33.39,21.79,21.99,30.2,15.35,2.61,15.76,9.1,12.5,2224.0,484.7,742.7,341.4,1.5,219.63,19.68,25.17,33.63,12.15,137.38,0.27,72.79,35151.97,3767.9,320.5,2935.6,36304.77,0.48,22.93,10.97,1.74,19.04,0.83,15.76,0.42,6.61,2.21,2.03,0.15,7.15,51.22,3.79,96.51,14.74,24.83,-20.46
2019-02-19,APD,Air Products   Chemicals Inc,7.62,13.43,21.075,30.335,39.91,51.345,59.325,64.795,69.0,72.325,152.10850524902344,152.82948256291544,150.27566281971372,150.51888248530648,1074600.0,2224.0,680.0,484.7,742.7,341.4,2923.3,2935.6,19142.0,3767.9,10882.9,655.2,258.0,402.3,132.0,10.3,2.75,1.5,221.0,455.0,347.5,794.9,1.86,20.5,30.58,33.39,21.79,21.99,30.2,15.35,2.61,15.76,9.1,12.5,2224.0,484.7,742.7,341.4,1.5,219.63,19.68,25.17,33.63,12.15,137.38,0.27,72.79,35151.97,3767.9,320.5,2935.6,36304.77,0.48,22.93,10.97,1.74,19.04,0.83,15.76,0.42,6.61,2.21,2.03,0.15,7.15,51.22,3.79,96.51,14.74,24.83,-20.46
2019-02-20,APD,Air Products   Chemicals Inc,7.695,13.585,21.38,30.71,40.33,51.88,59.94,65.61,69.965,73.415,154.30615234375,155.12268105589536,151.68283979620284,152.2735254993513,1789100.0,2224.0,680.0,484.7,742.7,341.4,2923.3,2935.6,19142.0,3767.9,10882.9,655.2,258.0,402.3,132.0,10.3,2.75,1.5,221.0,455.0,347.5,794.9,1.86,20.5,30.58,33.39,21.79,21.99,30.2,15.35,2.61,15.76,9.1,12.5,2224.0,484.7,742.7,341.4,1.5,219.63,19.68,25.17,33.63,12.15,137.38,0.27,72.79,35151.97,3767.9,320.5,2935.6,36304.77,0.48,22.93,10.97,1.74,19.04,0.83,15.76,0.42,6.61,2.21,2.03,0.15,7.15,51.22,3.79,96.51,14.74,24.83,-20.46
2019-02-21,APD,Air Products   Chemicals Inc,7.725,13.62,21.375,30.655,40.22,51.75,59.8,65.575,70.0,73.505,155.20086669921875,155.3311714574314,154.21061150739456,154.21061150739456,1243700.0,2224.0,680.0,484.7,742.7,341.4,2923.3,2935.6,19142.0,3767.9,10882.9,655.2,258.0,402.3,132.0,10.3,2.75,1.5,221.0,455.0,347.5,794.9,1.86,20.5,30.58,33.39,21.79,21.99,30.2,15.35,2.61,15.76,9.1,12.5,2224.0,484.7,742.7,341.4,1.5,219.63,19.68,25.17,33.63,12.15,137.38,0.27,72.79,35151.97,3767.9,320.5,2935.6,36304.77,0.48,22.93,10.97,1.74,19.04,0.83,15.76,0.42,6.61,2.21,2.03,0.15,7.15,51.22,3.79,96.51,14.74,24.83,-20.46
2019-02-22,APD,Air Products   Chemicals Inc,7.815,13.795,21.71,31.105,40.76,52.43,60.575,66.5,71.045,74.645,156.4603729248047,156.9815653590602,155.69597414356397,156.19978996215116,1401400.0,2224.0,680.0,484.7,742.7,341.4,2923.3,2935.6,19142.0,3767.9,10882.9,655.2,258.0,402.3,132.0,10.3,2.75,1.5,221.0,455.0,347.5,794.9,1.86,20.5,30.58,33.39,21.79,21.99,30.2,15.35,2.61,15.76,9.1,12.5,2224.0,484.7,742.7,341.4,1.5,219.63,19.68,25.17,33.63,12.15,137.38,0.27,72.79,35151.97,3767.9,320.5,2935.6,36304.77,0.48,22.93,10.97,1.74,19.04,0.83,15.76,0.42,6.61,2.21,2.03,0.15,7.15,51.22,3.79,96.51,14.74,24.83,-20.46
2019-02-25,APD,Air Products   Chemicals Inc,7.845,13.84,21.715,31.09,40.72,52.39,60.535,66.525,71.11,74.745,157.37245178222656,158.3105902035996,156.27796358452838,156.78177939903284,1145600.0,2224.0,680.0,484.7,742.7,341.4,2923.3,2935.6,19142.0,3767.9,10882.9,655.2,258.0,402.3,132.0,10.3,2.75,1.5,221.0,455.0,347.5,794.9,1.86,20.5,30.58,33.39,21.79,21.99,30.2,15.35,2.61,15.76,9.1,12.5,2224.0,484.7,742.7,341.4,1.5,219.63,19.68,25.17,33.63,12.15,137.38,0.27,72.79,35151.97,3767.9,320.5,2935.6,36304.77,0.48,22.93,10.97,1.74,19.04,0.83,15.76,0.42,6.61,2.21,2.03,0.15,7.15,51.22,3.79,96.51,14.74,24.83,-20.46
2019-02-26,APD,Air Products   Chemicals Inc,7.685,13.575,21.35,30.56,40.02,51.54,59.565,65.505,70.065,73.665,157.61569213867188,158.22374121746915,156.912091543601,157.32903758985117,821200.0,2224.0,680.0,484.7,742.7,341.4,2923.3,2935.6,19142.0,3767.9,10882.9,655.2,258.0,402.3,132.0,10.3,2.75,1.5,221.0,455.0,347.5,794.9,1.86,20.5,30.58,33.39,21.79,21.99,30.2,15.35,2.61,15.76,9.1,12.5,2224.0,484.7,742.7,341.4,1.5,219.63,19.68,25.17,33.63,12.15,137.38,0.27,72.79,35151.97,3767.9,320.5,2935.6,36304.77,0.48,22.93,10.97,1.74,19.04,0.83,15.76,0.42,6.61,2.21,2.03,0.15,7.15,51.22,3.79,96.51,14.74,24.83,-20.46
2019-02-27,APD,Air Products   Chemicals Inc,7.815,13.785,21.625,30.93,40.48,52.08,60.17,66.19,70.8,74.455,157.74598693847656,158.15425127729955,156.72966030474274,157.38114425974007,673800.0,2224.0,680.0,484.7,742.7,341.4,2923.3,2935.6,19142.0,3767.9,10882.9,655.2,258.0,402.3,132.0,10.3,2.75,1.5,221.0,455.0,347.5,794.9,1.86,20.5,30.58,33.39,21.79,21.99,30.2,15.35,2.61,15.76,9.1,12.5,2224.0,484.7,742.7,341.4,1.5,219.63,19.68,25.17,33.63,12.15,137.38,0.27,72.79,35151.97,3767.9,320.5,2935.6,36304.77,0.48,22.93,10.97,1.74,19.04,0.83,15.76,0.42,6.61,2.21,2.03,0.15,7.15,51.22,3.79,96.51,14.74,24.83,-20.46
2019-02-28,APD,Air Products   Chemicals Inc,7.825,13.83,21.74,31.09,40.68,52.305,60.405,66.465,71.105,74.785,157.3811492919922,157.96315330767067,156.51250399088752,157.48539574116802,1324200.0,2224.0,680.0,484.7,742.7,341.4,2923.3,2935.6,19142.0,3767.9,10882.9,655.2,258.0,402.3,132.0,10.3,2.75,1.5,221.0,455.0,347.5,794.9,1.86,20.5,30.58,33.39,21.79,21.99,30.2,15.35,2.61,15.76,9.1,12.5,2224.0,484.7,742.7,341.4,1.5,219.63,19.68,25.17,33.63,12.15,137.38,0.27,72.79,35151.97,3767.9,320.5,2935.6,36304.77,0.48,22.93,10.97,1.74,19.04,0.83,15.76,0.42,6.61,2.21,2.03,0.15,7.15,51.22,3.79,96.51,14.74,24.83,-20.46
2019-03-01,APD,Air Products   Chemicals Inc,7.84,13.835,21.695,31.01,40.58,52.165,60.24,66.3,70.94,74.615,156.44305419921875,159.4051251737901,155.643888704153,158.49305803532752,1362800.0,2224.0,680.0,484.7,742.7,341.4,2923.3,2935.6,19142.0,3767.9,10882.9,655.2,258.0,402.3,132.0,10.3,2.75,1.5,221.0,455.0,347.5,794.9,1.86,20.5,30.58,33.39,21.79,21.99,30.2,15.35,2.61,15.76,9.1,12.5,2224.0,484.7,742.7,341.4,1.5,219.63,19.68,25.17,33.63,12.15,137.38,0.27,72.79,35151.97,3767.9,320.5,2935.6,36304.77,0.48,22.93,10.97,1.74,19.04,0.83,15.76,0.42,6.61,2.21,2.03,0.15,7.15,51.22,3.79,96.51,14.74,24.83,-20.46
