Date,Ticker,Company,PX1,PX2,PX3,PX4,PX5,PX6,PX7,PX8,PX9,PX10,Close,High,Low,Open,Volume,Revenue from Business Activities - Total,Gross Profit - Industrials/Property - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,Cash & Cash Equivalents,Cash & Short-Term Investments,Total Assets,Debt - Total,Common Equity - Total,Net Cash Flow from Operating Activities,"Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",Capital Expenditures - Net - Cash Flow,Net Change in Cash - Total,Free Cash Flow Net of Dividends,"Dividend Yield - Common Stock - Net - Issue Specific - %, TTM",EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Shares used to calculate Diluted EPS - Total,Gross Profit Margin - %,EBITDA Margin - %,Operating Margin - %,Income before Tax Margin - %,Income Tax Rate - %,Net Margin - %,"Free Cash Flow Yield - %, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM","Return on Invested Capital - %, TTM",Revenue from Business Activities - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Common Shares - Outstanding - Total,Total Debt Percentage of Total Assets,Total Debt Percentage of Total Capital,Total Debt Percentage of Total Equity,Interest Coverage Ratio,Dividend Coverage - %,Earnings Retention Rate,Dividend Payout Ratio - %,Market Capitalization,Debt - Total,Minority Interest - Total,Cash & Short Term Investments - Total,Enterprise Value,"Asset Turnover, TTM","Income before Tax Margin - %, TTM","Pretax ROA - %, TTM","Total Assets to Total Shareholders Equity - including Minority Interest & Hybrid Debt, Average TTM","Pretax ROE - %, TTM","Tax Complement, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Earnings Retention Rate, TTM","Reinvestment Rate - %, TTM",Current Ratio,Quick Ratio,Working Capital to Total Assets,"Accounts Receivable Turnover, TTM","Average Receivables Collection Days, TTM","Payables Turnover, TTM","Average Payables Payment Days, TTM","Inventory Turnover, TTM","Average Inventory Days, TTM","Average Net Trade Cycle Days, TTM"
2020-11-24,ABBV,AbbVie Inc,19.5983,28.4257,39.2059,49.6919,58.0644,64.6684,69.505,73.1048,75.2374,76.9337,87.7105941772461,88.4361729112882,86.54629656156501,86.79940138051136,9322200.0,12902.0,7852.0,3311.0,5603.0,2313.0,7890.0,7950.0,149621.0,87059.0,15270.0,5830.0,2292.0,217.0,1873.0,3513.0,5.39,1.29,1774.0,60.86,43.43,25.66,19.38,7.48,17.93,10.95,207.95,7.06,14.49,12902.0,3311.0,5603.0,2313.0,1.29,1765.29,58.19,85.06,569.42,5.26,108.94,0.08,91.79,154581.74,87059.0,19.0,7950.0,233709.74,0.39,19.63,7.63,29.6,225.94,0.93,207.95,-0.05,-11.22,0.95,0.81,-0.01,5.83,62.78,0.81,451.04,4.72,77.51,-310.75
2020-11-25,ABBV,AbbVie Inc,19.5995,28.624,39.4042,49.9718,58.3566,64.7795,69.5028,73.1133,75.2458,76.9398,87.9130859375,88.13244861327549,87.2296945069495,87.59248390127978,6368100.0,12902.0,7852.0,3311.0,5603.0,2313.0,7890.0,7950.0,149621.0,87059.0,15270.0,5830.0,2292.0,217.0,1873.0,3513.0,5.39,1.29,1774.0,60.86,43.43,25.66,19.38,7.48,17.93,10.95,207.95,7.06,14.49,12902.0,3311.0,5603.0,2313.0,1.29,1765.29,58.19,85.06,569.42,5.26,108.94,0.08,91.79,154581.74,87059.0,19.0,7950.0,233709.74,0.39,19.63,7.63,29.6,225.94,0.93,207.95,-0.05,-11.22,0.95,0.81,-0.01,5.83,62.78,0.81,451.04,4.72,77.51,-310.75
2020-11-27,ABBV,AbbVie Inc,19.8165,29.1219,40.1845,50.5958,59.2127,65.61,70.326,73.9481,76.0915,77.8052,88.4952392578125,89.26300541542965,87.99746189689455,88.57117521610594,4418800.0,12902.0,7852.0,3311.0,5603.0,2313.0,7890.0,7950.0,149621.0,87059.0,15270.0,5830.0,2292.0,217.0,1873.0,3513.0,5.39,1.29,1774.0,60.86,43.43,25.66,19.38,7.48,17.93,10.95,207.95,7.06,14.49,12902.0,3311.0,5603.0,2313.0,1.29,1765.29,58.19,85.06,569.42,5.26,108.94,0.08,91.79,154581.74,87059.0,19.0,7950.0,233709.74,0.39,19.63,7.63,29.6,225.94,0.93,207.95,-0.05,-11.22,0.95,0.81,-0.01,5.83,62.78,0.81,451.04,4.72,77.51,-310.75
2020-11-30,ABBV,AbbVie Inc,16.7516,24.5527,33.821,42.55,49.77,55.5322,60.0256,63.6335,65.93,67.8359,88.23370361328125,88.94240495785968,87.44906630356212,88.68930009346215,20726500.0,12902.0,7852.0,3311.0,5603.0,2313.0,7890.0,7950.0,149621.0,87059.0,15270.0,5830.0,2292.0,217.0,1873.0,3513.0,5.39,1.29,1774.0,60.86,43.43,25.66,19.38,7.48,17.93,10.95,207.95,7.06,14.49,12902.0,3311.0,5603.0,2313.0,1.29,1765.29,58.19,85.06,569.42,5.26,108.94,0.08,91.79,154581.74,87059.0,19.0,7950.0,233709.74,0.39,19.63,7.63,29.6,225.94,0.93,207.95,-0.05,-11.22,0.95,0.81,-0.01,5.83,62.78,0.81,451.04,4.72,77.51,-310.75
2020-12-01,ABBV,AbbVie Inc,16.5707,24.3262,33.608,42.2445,49.3899,55.2799,59.8451,63.5399,65.8858,67.8253,87.77809143066406,89.75233605472508,87.77809143066406,88.63022579320781,7623500.0,12902.0,7852.0,3311.0,5603.0,2313.0,7890.0,7950.0,149621.0,87059.0,15270.0,5830.0,2292.0,217.0,1873.0,3513.0,5.39,1.29,1774.0,60.86,43.43,25.66,19.38,7.48,17.93,10.95,207.95,7.06,14.49,12902.0,3311.0,5603.0,2313.0,1.29,1765.29,58.19,85.06,569.42,5.26,108.94,0.08,91.79,154581.74,87059.0,19.0,7950.0,233709.74,0.39,19.63,7.63,29.6,225.94,0.93,207.95,-0.05,-11.22,0.95,0.81,-0.01,5.83,62.78,0.81,451.04,4.72,77.51,-310.75
2020-12-02,ABBV,AbbVie Inc,16.4669,24.6083,34.0158,42.612,49.5322,55.3614,59.8688,63.5386,65.8658,67.7873,88.57959747314453,88.90863823562418,87.17062739412798,87.74434064814902,5492200.0,12902.0,7852.0,3311.0,5603.0,2313.0,7890.0,7950.0,149621.0,87059.0,15270.0,5830.0,2292.0,217.0,1873.0,3513.0,5.39,1.29,1774.0,60.86,43.43,25.66,19.38,7.48,17.93,10.95,207.95,7.06,14.49,12902.0,3311.0,5603.0,2313.0,1.29,1765.29,58.19,85.06,569.42,5.26,108.94,0.08,91.79,154581.74,87059.0,19.0,7950.0,233709.74,0.39,19.63,7.63,29.6,225.94,0.93,207.95,-0.05,-11.22,0.95,0.81,-0.01,5.83,62.78,0.81,451.04,4.72,77.51,-310.75
2020-12-03,ABBV,AbbVie Inc,16.3652,24.3533,33.5344,42.0338,48.8875,54.6463,59.1147,62.7124,64.9961,66.8872,88.36869049072266,89.17863763314556,87.99746874016697,88.58805318665627,4693600.0,12902.0,7852.0,3311.0,5603.0,2313.0,7890.0,7950.0,149621.0,87059.0,15270.0,5830.0,2292.0,217.0,1873.0,3513.0,5.39,1.29,1774.0,60.86,43.43,25.66,19.38,7.48,17.93,10.95,207.95,7.06,14.49,12902.0,3311.0,5603.0,2313.0,1.29,1765.29,58.19,85.06,569.42,5.26,108.94,0.08,91.79,154581.74,87059.0,19.0,7950.0,233709.74,0.39,19.63,7.63,29.6,225.94,0.93,207.95,-0.05,-11.22,0.95,0.81,-0.01,5.83,62.78,0.81,451.04,4.72,77.51,-310.75
2020-12-04,ABBV,AbbVie Inc,16.9057,24.8339,33.986,42.6297,49.6302,55.2846,59.7012,63.2724,65.5398,67.4236,90.51167297363281,90.53698281453721,88.6049189038921,88.6049189038921,7235800.0,12902.0,7852.0,3311.0,5603.0,2313.0,7890.0,7950.0,149621.0,87059.0,15270.0,5830.0,2292.0,217.0,1873.0,3513.0,5.39,1.29,1774.0,60.86,43.43,25.66,19.38,7.48,17.93,10.95,207.95,7.06,14.49,12902.0,3311.0,5603.0,2313.0,1.29,1765.29,58.19,85.06,569.42,5.26,108.94,0.08,91.79,154581.74,87059.0,19.0,7950.0,233709.74,0.39,19.63,7.63,29.6,225.94,0.93,207.95,-0.05,-11.22,0.95,0.81,-0.01,5.83,62.78,0.81,451.04,4.72,77.51,-310.75
2020-12-07,ABBV,AbbVie Inc,17.0403,25.1966,34.7056,43.4779,50.6468,56.3828,60.8493,64.4373,66.6961,68.5605,89.29673767089844,90.45260294019975,88.55428787301004,90.30917623553151,6532500.0,12902.0,7852.0,3311.0,5603.0,2313.0,7890.0,7950.0,149621.0,87059.0,15270.0,5830.0,2292.0,217.0,1873.0,3513.0,5.39,1.29,1774.0,60.86,43.43,25.66,19.38,7.48,17.93,10.95,207.95,7.06,14.49,12902.0,3311.0,5603.0,2313.0,1.29,1765.29,58.19,85.06,569.42,5.26,108.94,0.08,91.79,154581.74,87059.0,19.0,7950.0,233709.74,0.39,19.63,7.63,29.6,225.94,0.93,207.95,-0.05,-11.22,0.95,0.81,-0.01,5.83,62.78,0.81,451.04,4.72,77.51,-310.75
2020-12-08,ABBV,AbbVie Inc,17.3687,25.9782,35.581,44.7451,51.7698,57.4668,61.9139,65.475,67.7082,69.5574,90.85758209228516,91.41441784642676,89.09425492424899,89.17862319767812,6688200.0,12902.0,7852.0,3311.0,5603.0,2313.0,7890.0,7950.0,149621.0,87059.0,15270.0,5830.0,2292.0,217.0,1873.0,3513.0,5.39,1.29,1774.0,60.86,43.43,25.66,19.38,7.48,17.93,10.95,207.95,7.06,14.49,12902.0,3311.0,5603.0,2313.0,1.29,1765.29,58.19,85.06,569.42,5.26,108.94,0.08,91.79,154581.74,87059.0,19.0,7950.0,233709.74,0.39,19.63,7.63,29.6,225.94,0.93,207.95,-0.05,-11.22,0.95,0.81,-0.01,5.83,62.78,0.81,451.04,4.72,77.51,-310.75
2020-12-09,ABBV,AbbVie Inc,17.2857,25.8067,35.3841,44.4815,51.658,57.3731,61.8332,65.4067,67.6419,69.4826,91.68439483642578,92.08937153690837,90.80695068278538,91.03475208833382,7350700.0,12902.0,7852.0,3311.0,5603.0,2313.0,7890.0,7950.0,149621.0,87059.0,15270.0,5830.0,2292.0,217.0,1873.0,3513.0,5.39,1.29,1774.0,60.86,43.43,25.66,19.38,7.48,17.93,10.95,207.95,7.06,14.49,12902.0,3311.0,5603.0,2313.0,1.29,1765.29,58.19,85.06,569.42,5.26,108.94,0.08,91.79,154581.74,87059.0,19.0,7950.0,233709.74,0.39,19.63,7.63,29.6,225.94,0.93,207.95,-0.05,-11.22,0.95,0.81,-0.01,5.83,62.78,0.81,451.04,4.72,77.51,-310.75
2020-12-10,ABBV,AbbVie Inc,17.4918,26.1579,35.8258,45.0815,52.3711,58.0349,62.4715,66.0611,68.3002,70.1383,90.6888427734375,92.02188343290298,89.99701260434188,92.01344467415304,6285700.0,12902.0,7852.0,3311.0,5603.0,2313.0,7890.0,7950.0,149621.0,87059.0,15270.0,5830.0,2292.0,217.0,1873.0,3513.0,5.39,1.29,1774.0,60.86,43.43,25.66,19.38,7.48,17.93,10.95,207.95,7.06,14.49,12902.0,3311.0,5603.0,2313.0,1.29,1765.29,58.19,85.06,569.42,5.26,108.94,0.08,91.79,154581.74,87059.0,19.0,7950.0,233709.74,0.39,19.63,7.63,29.6,225.94,0.93,207.95,-0.05,-11.22,0.95,0.81,-0.01,5.83,62.78,0.81,451.04,4.72,77.51,-310.75
2020-12-11,ABBV,AbbVie Inc,18.3909,27.1018,37.1429,46.6321,54.0177,59.6335,64.0947,67.7538,70.0304,71.897,89.71858978271484,90.62978260368403,89.07738574148775,90.28387074419136,5205200.0,12902.0,7852.0,3311.0,5603.0,2313.0,7890.0,7950.0,149621.0,87059.0,15270.0,5830.0,2292.0,217.0,1873.0,3513.0,5.39,1.29,1774.0,60.86,43.43,25.66,19.38,7.48,17.93,10.95,207.95,7.06,14.49,12902.0,3311.0,5603.0,2313.0,1.29,1765.29,58.19,85.06,569.42,5.26,108.94,0.08,91.79,154581.74,87059.0,19.0,7950.0,233709.74,0.39,19.63,7.63,29.6,225.94,0.93,207.95,-0.05,-11.22,0.95,0.81,-0.01,5.83,62.78,0.81,451.04,4.72,77.51,-310.75
2020-12-14,ABBV,AbbVie Inc,18.6559,27.7562,38.089,47.6079,55.151,60.6334,65.0176,68.541,70.7187,72.5178,87.9130859375,91.17819048647252,87.82027889916758,90.63822577447681,8272700.0,12902.0,7852.0,3311.0,5603.0,2313.0,7890.0,7950.0,149621.0,87059.0,15270.0,5830.0,2292.0,217.0,1873.0,3513.0,5.39,1.29,1774.0,60.86,43.43,25.66,19.38,7.48,17.93,10.95,207.95,7.06,14.49,12902.0,3311.0,5603.0,2313.0,1.29,1765.29,58.19,85.06,569.42,5.26,108.94,0.08,91.79,154581.74,87059.0,19.0,7950.0,233709.74,0.39,19.63,7.63,29.6,225.94,0.93,207.95,-0.05,-11.22,0.95,0.81,-0.01,5.83,62.78,0.81,451.04,4.72,77.51,-310.75
2020-12-15,ABBV,AbbVie Inc,18.3388,27.1782,37.2086,46.8777,54.3728,60.0198,64.4886,68.0947,70.3274,72.1574,86.748779296875,88.9676963554755,86.32693150678382,88.95926403423191,12101000.0,12902.0,7852.0,3311.0,5603.0,2313.0,7890.0,7950.0,149621.0,87059.0,15270.0,5830.0,2292.0,217.0,1873.0,3513.0,5.39,1.29,1774.0,60.86,43.43,25.66,19.38,7.48,17.93,10.95,207.95,7.06,14.49,12902.0,3311.0,5603.0,2313.0,1.29,1765.29,58.19,85.06,569.42,5.26,108.94,0.08,91.79,154581.74,87059.0,19.0,7950.0,233709.74,0.39,19.63,7.63,29.6,225.94,0.93,207.95,-0.05,-11.22,0.95,0.81,-0.01,5.83,62.78,0.81,451.04,4.72,77.51,-310.75
2020-12-16,ABBV,AbbVie Inc,18.5285,26.8671,36.4432,46.0141,53.5714,59.2658,63.7382,67.4793,69.8129,71.7188,88.28431701660156,88.93396630645815,85.97259261445319,86.47880874411445,9182100.0,12902.0,7852.0,3311.0,5603.0,2313.0,7890.0,7950.0,149621.0,87059.0,15270.0,5830.0,2292.0,217.0,1873.0,3513.0,5.39,1.29,1774.0,60.86,43.43,25.66,19.38,7.48,17.93,10.95,207.95,7.06,14.49,12902.0,3311.0,5603.0,2313.0,1.29,1765.29,58.19,85.06,569.42,5.26,108.94,0.08,91.79,154581.74,87059.0,19.0,7950.0,233709.74,0.39,19.63,7.63,29.6,225.94,0.93,207.95,-0.05,-11.22,0.95,0.81,-0.01,5.83,62.78,0.81,451.04,4.72,77.51,-310.75
2020-12-17,ABBV,AbbVie Inc,18.1041,26.7014,36.1783,45.6023,52.9747,58.4655,62.8085,66.4353,68.7112,70.5755,88.4952392578125,89.00989413696774,87.83715765807621,88.46992941734375,6360600.0,12902.0,7852.0,3311.0,5603.0,2313.0,7890.0,7950.0,149621.0,87059.0,15270.0,5830.0,2292.0,217.0,1873.0,3513.0,5.39,1.29,1774.0,60.86,43.43,25.66,19.38,7.48,17.93,10.95,207.95,7.06,14.49,12902.0,3311.0,5603.0,2313.0,1.29,1765.29,58.19,85.06,569.42,5.26,108.94,0.08,91.79,154581.74,87059.0,19.0,7950.0,233709.74,0.39,19.63,7.63,29.6,225.94,0.93,207.95,-0.05,-11.22,0.95,0.81,-0.01,5.83,62.78,0.81,451.04,4.72,77.51,-310.75
2020-12-18,ABBV,AbbVie Inc,18.4599,26.8855,36.312,45.7935,53.0448,58.4783,62.7901,66.3976,68.6586,70.5097,88.12400817871094,88.63866304080994,87.06938861488295,88.61335320117999,13906800.0,12902.0,7852.0,3311.0,5603.0,2313.0,7890.0,7950.0,149621.0,87059.0,15270.0,5830.0,2292.0,217.0,1873.0,3513.0,5.39,1.29,1774.0,60.86,43.43,25.66,19.38,7.48,17.93,10.95,207.95,7.06,14.49,12902.0,3311.0,5603.0,2313.0,1.29,1765.29,58.19,85.06,569.42,5.26,108.94,0.08,91.79,154581.74,87059.0,19.0,7950.0,233709.74,0.39,19.63,7.63,29.6,225.94,0.93,207.95,-0.05,-11.22,0.95,0.81,-0.01,5.83,62.78,0.81,451.04,4.72,77.51,-310.75
2020-12-21,ABBV,AbbVie Inc,18.8665,27.8092,37.8204,47.7943,55.4435,60.7882,65.0655,68.6122,70.8087,72.6079,87.49967193603516,87.67684724372424,85.67729274488556,86.69816367217219,6664600.0,12902.0,7852.0,3311.0,5603.0,2313.0,7890.0,7950.0,149621.0,87059.0,15270.0,5830.0,2292.0,217.0,1873.0,3513.0,5.39,1.29,1774.0,60.86,43.43,25.66,19.38,7.48,17.93,10.95,207.95,7.06,14.49,12902.0,3311.0,5603.0,2313.0,1.29,1765.29,58.19,85.06,569.42,5.26,108.94,0.08,91.79,154581.74,87059.0,19.0,7950.0,233709.74,0.39,19.63,7.63,29.6,225.94,0.93,207.95,-0.05,-11.22,0.95,0.81,-0.01,5.83,62.78,0.81,451.04,4.72,77.51,-310.75
2020-12-22,ABBV,AbbVie Inc,19.3901,28.1431,38.1582,48.2076,55.8755,61.3517,65.704,69.3363,71.5893,73.4326,86.7319107055664,87.32249505388148,86.0653904056756,87.24656553919239,4002900.0,12902.0,7852.0,3311.0,5603.0,2313.0,7890.0,7950.0,149621.0,87059.0,15270.0,5830.0,2292.0,217.0,1873.0,3513.0,5.39,1.29,1774.0,60.86,43.43,25.66,19.38,7.48,17.93,10.95,207.95,7.06,14.49,12902.0,3311.0,5603.0,2313.0,1.29,1765.29,58.19,85.06,569.42,5.26,108.94,0.08,91.79,154581.74,87059.0,19.0,7950.0,233709.74,0.39,19.63,7.63,29.6,225.94,0.93,207.95,-0.05,-11.22,0.95,0.81,-0.01,5.83,62.78,0.81,451.04,4.72,77.51,-310.75
2020-12-23,ABBV,AbbVie Inc,19.0092,27.5511,37.384,47.1759,54.9232,60.2557,64.5252,68.1279,70.3703,72.2073,87.13688659667969,87.6852900621872,86.82472332258257,86.95127252187218,3659100.0,12902.0,7852.0,3311.0,5603.0,2313.0,7890.0,7950.0,149621.0,87059.0,15270.0,5830.0,2292.0,217.0,1873.0,3513.0,5.39,1.29,1774.0,60.86,43.43,25.66,19.38,7.48,17.93,10.95,207.95,7.06,14.49,12902.0,3311.0,5603.0,2313.0,1.29,1765.29,58.19,85.06,569.42,5.26,108.94,0.08,91.79,154581.74,87059.0,19.0,7950.0,233709.74,0.39,19.63,7.63,29.6,225.94,0.93,207.95,-0.05,-11.22,0.95,0.81,-0.01,5.83,62.78,0.81,451.04,4.72,77.51,-310.75
2020-12-24,ABBV,AbbVie Inc,19.1008,27.6143,37.4772,47.4196,55.046,60.3246,64.542,68.0724,70.2752,72.0842,87.1200180053711,87.22969612685206,86.56317576503567,86.99346236557784,1378600.0,12902.0,7852.0,3311.0,5603.0,2313.0,7890.0,7950.0,149621.0,87059.0,15270.0,5830.0,2292.0,217.0,1873.0,3513.0,5.39,1.29,1774.0,60.86,43.43,25.66,19.38,7.48,17.93,10.95,207.95,7.06,14.49,12902.0,3311.0,5603.0,2313.0,1.29,1765.29,58.19,85.06,569.42,5.26,108.94,0.08,91.79,154581.74,87059.0,19.0,7950.0,233709.74,0.39,19.63,7.63,29.6,225.94,0.93,207.95,-0.05,-11.22,0.95,0.81,-0.01,5.83,62.78,0.81,451.04,4.72,77.51,-310.75
2020-12-28,ABBV,AbbVie Inc,18.9077,27.5668,37.3693,46.9593,54.3429,59.9434,64.3489,67.9923,70.2681,72.1258,87.28031921386719,87.64310862909143,86.664424946067,87.44906221913863,3948900.0,12902.0,7852.0,3311.0,5603.0,2313.0,7890.0,7950.0,149621.0,87059.0,15270.0,5830.0,2292.0,217.0,1873.0,3513.0,5.39,1.29,1774.0,60.86,43.43,25.66,19.38,7.48,17.93,10.95,207.95,7.06,14.49,12902.0,3311.0,5603.0,2313.0,1.29,1765.29,58.19,85.06,569.42,5.26,108.94,0.08,91.79,154581.74,87059.0,19.0,7950.0,233709.74,0.39,19.63,7.63,29.6,225.94,0.93,207.95,-0.05,-11.22,0.95,0.81,-0.01,5.83,62.78,0.81,451.04,4.72,77.51,-310.75
2020-12-29,ABBV,AbbVie Inc,17.9263,27.2574,37.336,46.5756,53.7676,59.4772,63.9264,67.6117,69.9194,71.804,88.33493041992188,88.90021138747102,87.70215869359897,87.70215869359897,5096400.0,12902.0,7852.0,3311.0,5603.0,2313.0,7890.0,7950.0,149621.0,87059.0,15270.0,5830.0,2292.0,217.0,1873.0,3513.0,5.39,1.29,1774.0,60.86,43.43,25.66,19.38,7.48,17.93,10.95,207.95,7.06,14.49,12902.0,3311.0,5603.0,2313.0,1.29,1765.29,58.19,85.06,569.42,5.26,108.94,0.08,91.79,154581.74,87059.0,19.0,7950.0,233709.74,0.39,19.63,7.63,29.6,225.94,0.93,207.95,-0.05,-11.22,0.95,0.81,-0.01,5.83,62.78,0.81,451.04,4.72,77.51,-310.75
2020-12-30,ABBV,AbbVie Inc,18.5043,27.0553,36.5782,45.801,53.2162,58.8789,63.2511,66.9135,69.2061,71.0776,88.81583404541016,89.62578749558844,88.67240733654207,88.68084609497156,5328400.0,12902.0,7852.0,3311.0,5603.0,2313.0,7890.0,7950.0,149621.0,87059.0,15270.0,5830.0,2292.0,217.0,1873.0,3513.0,5.39,1.29,1774.0,60.86,43.43,25.66,19.38,7.48,17.93,10.95,207.95,7.06,14.49,12902.0,3311.0,5603.0,2313.0,1.29,1765.29,58.19,85.06,569.42,5.26,108.94,0.08,91.79,154581.74,87059.0,19.0,7950.0,233709.74,0.39,19.63,7.63,29.6,225.94,0.93,207.95,-0.05,-11.22,0.95,0.81,-0.01,5.83,62.78,0.81,451.04,4.72,77.51,-310.75
2020-12-31,ABBV,AbbVie Inc,15.5794,22.7626,30.7593,38.5106,44.7429,49.8649,54.0308,57.6446,60.0454,62.0659,90.40198516845703,90.51166327959166,88.46148270638102,88.80740099339171,6148100.0,13858.0,9174.0,4071.0,6136.0,38.0,8449.0,8479.0,150565.0,86056.0,13076.0,4854.0,2065.0,279.0,559.0,2474.0,4.52,0.01,1781.0,66.2,44.28,29.38,-10.87,7.48,0.27,9.37,185.81,3.86,10.09,13858.0,4071.0,6136.0,38.0,0.01,1765.13,57.16,86.79,657.07,6.47,0.86,-114.8,11580.0,189133.98,86056.0,21.0,8479.0,266731.98,0.38,7.42,2.84,48.67,137.99,1.36,185.81,-0.82,-151.79,0.84,0.73,-0.03,6.43,56.93,0.97,378.49,6.01,60.93,-260.63
2021-01-04,ABBV,AbbVie Inc,15.9353,22.8785,30.9603,38.5642,44.8293,49.8403,53.9304,57.4726,59.8298,61.8206,88.9339599609375,90.5707251154946,87.62622915214035,90.42729840242022,9523400.0,13858.0,9174.0,4071.0,6136.0,38.0,8449.0,8479.0,150565.0,86056.0,13076.0,4854.0,2065.0,279.0,559.0,2474.0,4.52,0.01,1781.0,66.2,44.28,29.38,-10.87,7.48,0.27,9.37,185.81,3.86,10.09,13858.0,4071.0,6136.0,38.0,0.01,1765.13,57.16,86.79,657.07,6.47,0.86,-114.8,11580.0,189133.98,86056.0,21.0,8479.0,266731.98,0.38,7.42,2.84,48.67,137.99,1.36,185.81,-0.82,-151.79,0.84,0.73,-0.03,6.43,56.93,0.97,378.49,6.01,60.93,-260.63
2021-01-05,ABBV,AbbVie Inc,16.0589,22.7309,30.7174,38.4058,44.6849,49.527,53.5168,57.0065,59.3418,61.3258,89.85359191894531,90.29231085007498,88.27587864496701,88.93396669699254,6823800.0,13858.0,9174.0,4071.0,6136.0,38.0,8449.0,8479.0,150565.0,86056.0,13076.0,4854.0,2065.0,279.0,559.0,2474.0,4.52,0.01,1781.0,66.2,44.28,29.38,-10.87,7.48,0.27,9.37,185.81,3.86,10.09,13858.0,4071.0,6136.0,38.0,0.01,1765.13,57.16,86.79,657.07,6.47,0.86,-114.8,11580.0,189133.98,86056.0,21.0,8479.0,266731.98,0.38,7.42,2.84,48.67,137.99,1.36,185.81,-0.82,-151.79,0.84,0.73,-0.03,6.43,56.93,0.97,378.49,6.01,60.93,-260.63
2021-01-06,ABBV,AbbVie Inc,15.9176,22.5922,30.5462,38.1657,44.4706,49.404,53.4605,56.9965,59.3638,61.3716,89.07737731933594,90.4357276637708,87.89620226719002,88.37710847108468,11017500.0,13858.0,9174.0,4071.0,6136.0,38.0,8449.0,8479.0,150565.0,86056.0,13076.0,4854.0,2065.0,279.0,559.0,2474.0,4.52,0.01,1781.0,66.2,44.28,29.38,-10.87,7.48,0.27,9.37,185.81,3.86,10.09,13858.0,4071.0,6136.0,38.0,0.01,1765.13,57.16,86.79,657.07,6.47,0.86,-114.8,11580.0,189133.98,86056.0,21.0,8479.0,266731.98,0.38,7.42,2.84,48.67,137.99,1.36,185.81,-0.82,-151.79,0.84,0.73,-0.03,6.43,56.93,0.97,378.49,6.01,60.93,-260.63
2021-01-07,ABBV,AbbVie Inc,15.8585,22.1511,29.864,37.4018,43.7013,48.5341,52.522,56.0609,58.4396,60.455,90.03076934814453,90.32606156224018,89.06895674401156,89.5245532044252,8196000.0,13858.0,9174.0,4071.0,6136.0,38.0,8449.0,8479.0,150565.0,86056.0,13076.0,4854.0,2065.0,279.0,559.0,2474.0,4.52,0.01,1781.0,66.2,44.28,29.38,-10.87,7.48,0.27,9.37,185.81,3.86,10.09,13858.0,4071.0,6136.0,38.0,0.01,1765.13,57.16,86.79,657.07,6.47,0.86,-114.8,11580.0,189133.98,86056.0,21.0,8479.0,266731.98,0.38,7.42,2.84,48.67,137.99,1.36,185.81,-0.82,-151.79,0.84,0.73,-0.03,6.43,56.93,0.97,378.49,6.01,60.93,-260.63
2021-01-08,ABBV,AbbVie Inc,15.6283,22.187,30.0312,37.4334,43.8152,48.8254,52.9149,56.519,58.9337,60.9708,90.50321197509766,90.72257460384408,89.22923642545602,90.14042265854559,5345900.0,13858.0,9174.0,4071.0,6136.0,38.0,8449.0,8479.0,150565.0,86056.0,13076.0,4854.0,2065.0,279.0,559.0,2474.0,4.52,0.01,1781.0,66.2,44.28,29.38,-10.87,7.48,0.27,9.37,185.81,3.86,10.09,13858.0,4071.0,6136.0,38.0,0.01,1765.13,57.16,86.79,657.07,6.47,0.86,-114.8,11580.0,189133.98,86056.0,21.0,8479.0,266731.98,0.38,7.42,2.84,48.67,137.99,1.36,185.81,-0.82,-151.79,0.84,0.73,-0.03,6.43,56.93,0.97,378.49,6.01,60.93,-260.63
2021-01-11,ABBV,AbbVie Inc,15.1336,22.0647,30.1996,37.5414,43.7977,48.9493,53.1089,56.814,59.292,61.3752,91.97969055175781,92.43528694358754,90.33448672311143,90.33448672311143,6334200.0,13858.0,9174.0,4071.0,6136.0,38.0,8449.0,8479.0,150565.0,86056.0,13076.0,4854.0,2065.0,279.0,559.0,2474.0,4.52,0.01,1781.0,66.2,44.28,29.38,-10.87,7.48,0.27,9.37,185.81,3.86,10.09,13858.0,4071.0,6136.0,38.0,0.01,1765.13,57.16,86.79,657.07,6.47,0.86,-114.8,11580.0,189133.98,86056.0,21.0,8479.0,266731.98,0.38,7.42,2.84,48.67,137.99,1.36,185.81,-0.82,-151.79,0.84,0.73,-0.03,6.43,56.93,0.97,378.49,6.01,60.93,-260.63
