Date,Ticker,Company,PX1,PX2,PX3,PX4,PX5,PX6,PX7,PX8,PX9,PX10,Close,High,Low,Open,Volume,Revenue from Business Activities - Total,Gross Profit - Industrials/Property - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,Cash & Cash Equivalents,Cash & Short-Term Investments,Total Assets,Debt - Total,Common Equity - Total,Net Cash Flow from Operating Activities,"Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",Capital Expenditures - Net - Cash Flow,Net Change in Cash - Total,Free Cash Flow Net of Dividends,"Dividend Yield - Common Stock - Net - Issue Specific - %, TTM",EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Shares used to calculate Diluted EPS - Total,Gross Profit Margin - %,EBITDA Margin - %,Operating Margin - %,Income before Tax Margin - %,Income Tax Rate - %,Net Margin - %,"Free Cash Flow Yield - %, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM","Return on Invested Capital - %, TTM",Revenue from Business Activities - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Common Shares - Outstanding - Total,Total Debt Percentage of Total Assets,Total Debt Percentage of Total Capital,Total Debt Percentage of Total Equity,Interest Coverage Ratio,Earnings Retention Rate,Dividend Payout Ratio - %,Market Capitalization,Debt - Total,Preferred Shareholders Equity,Cash & Short Term Investments - Total,Enterprise Value,"Asset Turnover, TTM","Income before Tax Margin - %, TTM","Pretax ROA - %, TTM","Total Assets to Total Shareholders Equity - including Minority Interest & Hybrid Debt, Average TTM","Pretax ROE - %, TTM","Tax Complement, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Earnings Retention Rate, TTM","Reinvestment Rate - %, TTM",Current Ratio,Quick Ratio,Working Capital to Total Assets,"Accounts Receivable Turnover, TTM","Average Receivables Collection Days, TTM","Payables Turnover, TTM","Average Payables Payment Days, TTM","Inventory Turnover, TTM","Average Inventory Days, TTM","Average Net Trade Cycle Days, TTM"
2017-06-05,AMZN,Amazon.com Inc,10.855,18.39,30.115,40.535,49.64,59.255,66.16,73.085,79.745,85.48,50.56700134277344,50.660499572753906,50.175498962402344,50.36149978637695,54398000.0,35714.0,13274.0,1005.0,3440.0,724.0,15440.0,21531.0,80969.0,21599.0,21674.0,-1619.0,2435.0,1861.0,-3633.0,-3767.0,0.0,1.48,490.0,37.17,9.63,2.81,2.67,24.03,2.03,2.03,14.18,3.63,7.75,35714.0,1005.0,3440.0,724.0,1.48,478.0,26.68,49.91,99.65,7.23,1.0,0.0,423720.4,21599.0,0.0,21531.0,423788.4,2.01,2.66,5.33,3.9,20.8,0.69,14.18,1.0,14.18,1.06,0.77,0.03,22.99,15.92,5.44,67.3,9.13,40.09,-11.29
2017-06-06,AMZN,Amazon.com Inc,11.155,18.765,30.345,40.81,49.86,59.43,66.215,73.065,79.455,85.0,50.150001525878906,50.82500076293945,50.0625,50.599998474121094,66928000.0,35714.0,13274.0,1005.0,3440.0,724.0,15440.0,21531.0,80969.0,21599.0,21674.0,-1619.0,2435.0,1861.0,-3633.0,-3767.0,0.0,1.48,490.0,37.17,9.63,2.81,2.67,24.03,2.03,2.03,14.18,3.63,7.75,35714.0,1005.0,3440.0,724.0,1.48,478.0,26.68,49.91,99.65,7.23,1.0,0.0,423720.4,21599.0,0.0,21531.0,423788.4,2.01,2.66,5.33,3.9,20.8,0.69,14.18,1.0,14.18,1.06,0.77,0.03,22.99,15.92,5.44,67.3,9.13,40.09,-11.29
2017-06-07,AMZN,Amazon.com Inc,10.985,18.68,30.085,40.565,49.62,59.02,65.635,72.445,78.785,84.3,50.503501892089844,50.51250076293945,50.099998474121094,50.29750061035156,56460000.0,35714.0,13274.0,1005.0,3440.0,724.0,15440.0,21531.0,80969.0,21599.0,21674.0,-1619.0,2435.0,1861.0,-3633.0,-3767.0,0.0,1.48,490.0,37.17,9.63,2.81,2.67,24.03,2.03,2.03,14.18,3.63,7.75,35714.0,1005.0,3440.0,724.0,1.48,478.0,26.68,49.91,99.65,7.23,1.0,0.0,423720.4,21599.0,0.0,21531.0,423788.4,2.01,2.66,5.33,3.9,20.8,0.69,14.18,1.0,14.18,1.06,0.77,0.03,22.99,15.92,5.44,67.3,9.13,40.09,-11.29
2017-06-08,AMZN,Amazon.com Inc,10.965,18.75,30.125,40.445,49.44,59.03,65.585,72.525,78.885,84.34,50.51350021362305,50.68050003051758,50.30550003051758,50.60300064086914,55358000.0,35714.0,13274.0,1005.0,3440.0,724.0,15440.0,21531.0,80969.0,21599.0,21674.0,-1619.0,2435.0,1861.0,-3633.0,-3767.0,0.0,1.48,490.0,37.17,9.63,2.81,2.67,24.03,2.03,2.03,14.18,3.63,7.75,35714.0,1005.0,3440.0,724.0,1.48,478.0,26.68,49.91,99.65,7.23,1.0,0.0,423720.4,21599.0,0.0,21531.0,423788.4,2.01,2.66,5.33,3.9,20.8,0.69,14.18,1.0,14.18,1.06,0.77,0.03,22.99,15.92,5.44,67.3,9.13,40.09,-11.29
2017-06-09,AMZN,Amazon.com Inc,10.945,18.65,29.915,40.02,49.17,58.755,65.23,71.985,78.385,83.905,48.91550064086914,50.64950180053711,46.349998474121094,50.625,152954000.0,35714.0,13274.0,1005.0,3440.0,724.0,15440.0,21531.0,80969.0,21599.0,21674.0,-1619.0,2435.0,1861.0,-3633.0,-3767.0,0.0,1.48,490.0,37.17,9.63,2.81,2.67,24.03,2.03,2.03,14.18,3.63,7.75,35714.0,1005.0,3440.0,724.0,1.48,478.0,26.68,49.91,99.65,7.23,1.0,0.0,423720.4,21599.0,0.0,21531.0,423788.4,2.01,2.66,5.33,3.9,20.8,0.69,14.18,1.0,14.18,1.06,0.77,0.03,22.99,15.92,5.44,67.3,9.13,40.09,-11.29
2017-06-12,AMZN,Amazon.com Inc,11.085,18.715,30.04,39.985,49.22,58.825,65.42,72.085,78.525,84.0,48.24549865722656,48.79750061035156,47.25,48.349998474121094,188944000.0,35714.0,13274.0,1005.0,3440.0,724.0,15440.0,21531.0,80969.0,21599.0,21674.0,-1619.0,2435.0,1861.0,-3633.0,-3767.0,0.0,1.48,490.0,37.17,9.63,2.81,2.67,24.03,2.03,2.03,14.18,3.63,7.75,35714.0,1005.0,3440.0,724.0,1.48,478.0,26.68,49.91,99.65,7.23,1.0,0.0,423720.4,21599.0,0.0,21531.0,423788.4,2.01,2.66,5.33,3.9,20.8,0.69,14.18,1.0,14.18,1.06,0.77,0.03,22.99,15.92,5.44,67.3,9.13,40.09,-11.29
2017-06-13,AMZN,Amazon.com Inc,11.035,18.585,29.855,39.66,48.7,58.61,65.325,72.065,78.515,83.995,49.03950119018555,49.224998474121094,48.30500030517578,48.89950180053711,91600000.0,35714.0,13274.0,1005.0,3440.0,724.0,15440.0,21531.0,80969.0,21599.0,21674.0,-1619.0,2435.0,1861.0,-3633.0,-3767.0,0.0,1.48,490.0,37.17,9.63,2.81,2.67,24.03,2.03,2.03,14.18,3.63,7.75,35714.0,1005.0,3440.0,724.0,1.48,478.0,26.68,49.91,99.65,7.23,1.0,0.0,423720.4,21599.0,0.0,21531.0,423788.4,2.01,2.66,5.33,3.9,20.8,0.69,14.18,1.0,14.18,1.06,0.77,0.03,22.99,15.92,5.44,67.3,9.13,40.09,-11.29
2017-06-14,AMZN,Amazon.com Inc,10.805,18.295,29.535,39.235,48.15,58.16,64.83,71.445,77.835,83.345,48.82350158691406,49.516998291015625,48.33549880981445,49.429500579833984,79498000.0,35714.0,13274.0,1005.0,3440.0,724.0,15440.0,21531.0,80969.0,21599.0,21674.0,-1619.0,2435.0,1861.0,-3633.0,-3767.0,0.0,1.48,490.0,37.17,9.63,2.81,2.67,24.03,2.03,2.03,14.18,3.63,7.75,35714.0,1005.0,3440.0,724.0,1.48,478.0,26.68,49.91,99.65,7.23,1.0,0.0,423720.4,21599.0,0.0,21531.0,423788.4,2.01,2.66,5.33,3.9,20.8,0.69,14.18,1.0,14.18,1.06,0.77,0.03,22.99,15.92,5.44,67.3,9.13,40.09,-11.29
2017-06-15,AMZN,Amazon.com Inc,10.895,18.365,29.625,39.385,48.19,58.24,65.0,71.685,78.095,83.65,48.208499908447266,48.2864990234375,47.542999267578125,47.935001373291016,107478000.0,35714.0,13274.0,1005.0,3440.0,724.0,15440.0,21531.0,80969.0,21599.0,21674.0,-1619.0,2435.0,1861.0,-3633.0,-3767.0,0.0,1.48,490.0,37.17,9.63,2.81,2.67,24.03,2.03,2.03,14.18,3.63,7.75,35714.0,1005.0,3440.0,724.0,1.48,478.0,26.68,49.91,99.65,7.23,1.0,0.0,423720.4,21599.0,0.0,21531.0,423788.4,2.01,2.66,5.33,3.9,20.8,0.69,14.18,1.0,14.18,1.06,0.77,0.03,22.99,15.92,5.44,67.3,9.13,40.09,-11.29
2017-06-16,AMZN,Amazon.com Inc,11.065,18.62,30.035,40.205,49.01,59.01,65.425,71.975,78.345,83.945,49.385501861572266,49.98749923706055,49.099998474121094,49.79999923706055,229454000.0,35714.0,13274.0,1005.0,3440.0,724.0,15440.0,21531.0,80969.0,21599.0,21674.0,-1619.0,2435.0,1861.0,-3633.0,-3767.0,0.0,1.48,490.0,37.17,9.63,2.81,2.67,24.03,2.03,2.03,14.18,3.63,7.75,35714.0,1005.0,3440.0,724.0,1.48,478.0,26.68,49.91,99.65,7.23,1.0,0.0,423720.4,21599.0,0.0,21531.0,423788.4,2.01,2.66,5.33,3.9,20.8,0.69,14.18,1.0,14.18,1.06,0.77,0.03,22.99,15.92,5.44,67.3,9.13,40.09,-11.29
2017-06-19,AMZN,Amazon.com Inc,10.88,18.35,29.585,39.315,48.09,58.115,64.855,71.52,77.92,83.475,49.75849914550781,50.849998474121094,49.494998931884766,50.849998474121094,100868000.0,35714.0,13274.0,1005.0,3440.0,724.0,15440.0,21531.0,80969.0,21599.0,21674.0,-1619.0,2435.0,1861.0,-3633.0,-3767.0,0.0,1.48,490.0,37.17,9.63,2.81,2.67,24.03,2.03,2.03,14.18,3.63,7.75,35714.0,1005.0,3440.0,724.0,1.48,478.0,26.68,49.91,99.65,7.23,1.0,0.0,423720.4,21599.0,0.0,21531.0,423788.4,2.01,2.66,5.33,3.9,20.8,0.69,14.18,1.0,14.18,1.06,0.77,0.03,22.99,15.92,5.44,67.3,9.13,40.09,-11.29
2017-06-20,AMZN,Amazon.com Inc,11.09,18.38,29.585,39.235,48.0,57.88,64.69,71.365,77.7,83.23,49.62950134277344,50.24399948120117,49.60100173950195,49.900001525878906,81536000.0,35714.0,13274.0,1005.0,3440.0,724.0,15440.0,21531.0,80969.0,21599.0,21674.0,-1619.0,2435.0,1861.0,-3633.0,-3767.0,0.0,1.48,490.0,37.17,9.63,2.81,2.67,24.03,2.03,2.03,14.18,3.63,7.75,35714.0,1005.0,3440.0,724.0,1.48,478.0,26.68,49.91,99.65,7.23,1.0,0.0,423720.4,21599.0,0.0,21531.0,423788.4,2.01,2.66,5.33,3.9,20.8,0.69,14.18,1.0,14.18,1.06,0.77,0.03,22.99,15.92,5.44,67.3,9.13,40.09,-11.29
2017-06-21,AMZN,Amazon.com Inc,11.07,18.42,29.675,39.29,47.97,57.87,64.395,71.095,77.475,83.04,50.11149978637695,50.13600158691406,49.63249969482422,49.935001373291016,58450000.0,35714.0,13274.0,1005.0,3440.0,724.0,15440.0,21531.0,80969.0,21599.0,21674.0,-1619.0,2435.0,1861.0,-3633.0,-3767.0,0.0,1.48,490.0,37.17,9.63,2.81,2.67,24.03,2.03,2.03,14.18,3.63,7.75,35714.0,1005.0,3440.0,724.0,1.48,478.0,26.68,49.91,99.65,7.23,1.0,0.0,423720.4,21599.0,0.0,21531.0,423788.4,2.01,2.66,5.33,3.9,20.8,0.69,14.18,1.0,14.18,1.06,0.77,0.03,22.99,15.92,5.44,67.3,9.13,40.09,-11.29
2017-06-22,AMZN,Amazon.com Inc,11.065,18.355,29.535,39.085,47.66,57.345,64.11,70.84,77.21,82.765,50.064998626708984,50.347999572753906,49.86000061035156,50.11149978637695,45068000.0,35714.0,13274.0,1005.0,3440.0,724.0,15440.0,21531.0,80969.0,21599.0,21674.0,-1619.0,2435.0,1861.0,-3633.0,-3767.0,0.0,1.48,490.0,37.17,9.63,2.81,2.67,24.03,2.03,2.03,14.18,3.63,7.75,35714.0,1005.0,3440.0,724.0,1.48,478.0,26.68,49.91,99.65,7.23,1.0,0.0,423720.4,21599.0,0.0,21531.0,423788.4,2.01,2.66,5.33,3.9,20.8,0.69,14.18,1.0,14.18,1.06,0.77,0.03,22.99,15.92,5.44,67.3,9.13,40.09,-11.29
2017-06-23,AMZN,Amazon.com Inc,10.715,17.955,28.97,38.96,47.91,57.68,64.405,71.085,77.42,82.99,50.1870002746582,50.23099899291992,49.9010009765625,50.12699890136719,57582000.0,35714.0,13274.0,1005.0,3440.0,724.0,15440.0,21531.0,80969.0,21599.0,21674.0,-1619.0,2435.0,1861.0,-3633.0,-3767.0,0.0,1.48,490.0,37.17,9.63,2.81,2.67,24.03,2.03,2.03,14.18,3.63,7.75,35714.0,1005.0,3440.0,724.0,1.48,478.0,26.68,49.91,99.65,7.23,1.0,0.0,423720.4,21599.0,0.0,21531.0,423788.4,2.01,2.66,5.33,3.9,20.8,0.69,14.18,1.0,14.18,1.06,0.77,0.03,22.99,15.92,5.44,67.3,9.13,40.09,-11.29
2017-06-26,AMZN,Amazon.com Inc,10.87,17.935,28.795,38.855,47.77,57.3,63.805,70.46,76.89,82.445,49.69900131225586,50.4900016784668,49.599998474121094,50.42499923706055,67724000.0,35714.0,13274.0,1005.0,3440.0,724.0,15440.0,21531.0,80969.0,21599.0,21674.0,-1619.0,2435.0,1861.0,-3633.0,-3767.0,0.0,1.48,490.0,37.17,9.63,2.81,2.67,24.03,2.03,2.03,14.18,3.63,7.75,35714.0,1005.0,3440.0,724.0,1.48,478.0,26.68,49.91,99.65,7.23,1.0,0.0,423720.4,21599.0,0.0,21531.0,423788.4,2.01,2.66,5.33,3.9,20.8,0.69,14.18,1.0,14.18,1.06,0.77,0.03,22.99,15.92,5.44,67.3,9.13,40.09,-11.29
2017-06-27,AMZN,Amazon.com Inc,10.79,17.945,28.74,38.625,47.65,57.43,63.96,70.585,76.95,82.535,48.8390007019043,49.939998626708984,48.79999923706055,49.53450012207031,75648000.0,35714.0,13274.0,1005.0,3440.0,724.0,15440.0,21531.0,80969.0,21599.0,21674.0,-1619.0,2435.0,1861.0,-3633.0,-3767.0,0.0,1.48,490.0,37.17,9.63,2.81,2.67,24.03,2.03,2.03,14.18,3.63,7.75,35714.0,1005.0,3440.0,724.0,1.48,478.0,26.68,49.91,99.65,7.23,1.0,0.0,423720.4,21599.0,0.0,21531.0,423788.4,2.01,2.66,5.33,3.9,20.8,0.69,14.18,1.0,14.18,1.06,0.77,0.03,22.99,15.92,5.44,67.3,9.13,40.09,-11.29
2017-06-28,AMZN,Amazon.com Inc,10.95,18.11,28.895,38.785,47.78,57.485,64.115,70.765,77.155,82.765,49.51649856567383,49.534000396728516,48.46049880981445,48.9275016784668,74752000.0,35714.0,13274.0,1005.0,3440.0,724.0,15440.0,21531.0,80969.0,21599.0,21674.0,-1619.0,2435.0,1861.0,-3633.0,-3767.0,0.0,1.48,490.0,37.17,9.63,2.81,2.67,24.03,2.03,2.03,14.18,3.63,7.75,35714.0,1005.0,3440.0,724.0,1.48,478.0,26.68,49.91,99.65,7.23,1.0,0.0,423720.4,21599.0,0.0,21531.0,423788.4,2.01,2.66,5.33,3.9,20.8,0.69,14.18,1.0,14.18,1.06,0.77,0.03,22.99,15.92,5.44,67.3,9.13,40.09,-11.29
2017-06-29,AMZN,Amazon.com Inc,10.905,18.27,29.225,39.09,48.04,57.62,63.775,70.425,76.82,82.415,48.79650115966797,49.37799835205078,48.26250076293945,48.95000076293945,86060000.0,35714.0,13274.0,1005.0,3440.0,724.0,15440.0,21531.0,80969.0,21599.0,21674.0,-1619.0,2435.0,1861.0,-3633.0,-3767.0,0.0,1.48,490.0,37.17,9.63,2.81,2.67,24.03,2.03,2.03,14.18,3.63,7.75,35714.0,1005.0,3440.0,724.0,1.48,478.0,26.68,49.91,99.65,7.23,1.0,0.0,423720.4,21599.0,0.0,21531.0,423788.4,2.01,2.66,5.33,3.9,20.8,0.69,14.18,1.0,14.18,1.06,0.77,0.03,22.99,15.92,5.44,67.3,9.13,40.09,-11.29
2017-06-30,AMZN,Amazon.com Inc,10.96,18.44,29.46,39.38,48.38,57.93,64.165,70.865,77.295,82.875,48.400001525878906,49.173500061035156,48.38050079345703,49.00600051879883,67806000.0,37955.0,14504.0,628.0,3261.0,197.0,13203.0,21451.0,87781.0,23619.0,23214.0,3850.0,2633.0,2501.0,-2450.0,737.0,0.0,0.4,492.0,38.21,8.59,1.65,1.75,70.12,0.52,1.61,9.67,2.51,5.51,37955.0,628.0,3261.0,197.0,0.4,480.0,26.91,50.43,101.74,4.39,1.0,0.0,462680.28,23619.0,0.0,21451.0,464848.28,1.96,2.18,4.29,3.85,16.48,0.59,9.67,1.0,9.67,1.01,0.73,0.01,21.24,17.23,5.13,71.31,9.14,40.05,-14.02
2017-07-03,AMZN,Amazon.com Inc,11.03,18.54,29.62,39.59,48.64,58.175,64.335,71.045,77.475,83.05,47.68299865722656,48.7244987487793,47.54999923706055,48.63949966430664,58182000.0,37955.0,14504.0,628.0,3261.0,197.0,13203.0,21451.0,87781.0,23619.0,23214.0,3850.0,2633.0,2501.0,-2450.0,737.0,0.0,0.4,492.0,38.21,8.59,1.65,1.75,70.12,0.52,1.61,9.67,2.51,5.51,37955.0,628.0,3261.0,197.0,0.4,480.0,26.91,50.43,101.74,4.39,1.0,0.0,462680.28,23619.0,0.0,21451.0,464848.28,1.96,2.18,4.29,3.85,16.48,0.59,9.67,1.0,9.67,1.01,0.73,0.01,21.24,17.23,5.13,71.31,9.14,40.05,-14.02
2017-07-05,AMZN,Amazon.com Inc,11.04,18.595,29.78,39.87,49.0,58.41,64.485,71.185,77.62,83.19,48.56999969482422,48.75,47.76250076293945,48.076499938964844,73060000.0,37955.0,14504.0,628.0,3261.0,197.0,13203.0,21451.0,87781.0,23619.0,23214.0,3850.0,2633.0,2501.0,-2450.0,737.0,0.0,0.4,492.0,38.21,8.59,1.65,1.75,70.12,0.52,1.61,9.67,2.51,5.51,37955.0,628.0,3261.0,197.0,0.4,480.0,26.91,50.43,101.74,4.39,1.0,0.0,462680.28,23619.0,0.0,21451.0,464848.28,1.96,2.18,4.29,3.85,16.48,0.59,9.67,1.0,9.67,1.01,0.73,0.01,21.24,17.23,5.13,71.31,9.14,40.05,-14.02
2017-07-06,AMZN,Amazon.com Inc,11.085,18.675,29.845,39.69,49.02,58.735,64.87,71.58,78.04,83.64,48.25699996948242,48.720001220703125,47.95100021362305,48.233001708984375,65192000.0,37955.0,14504.0,628.0,3261.0,197.0,13203.0,21451.0,87781.0,23619.0,23214.0,3850.0,2633.0,2501.0,-2450.0,737.0,0.0,0.4,492.0,38.21,8.59,1.65,1.75,70.12,0.52,1.61,9.67,2.51,5.51,37955.0,628.0,3261.0,197.0,0.4,480.0,26.91,50.43,101.74,4.39,1.0,0.0,462680.28,23619.0,0.0,21451.0,464848.28,1.96,2.18,4.29,3.85,16.48,0.59,9.67,1.0,9.67,1.01,0.73,0.01,21.24,17.23,5.13,71.31,9.14,40.05,-14.02
2017-07-07,AMZN,Amazon.com Inc,11.245,18.88,30.18,40.075,49.46,59.195,65.345,72.09,78.57,84.19,48.9379997253418,49.00550079345703,48.457000732421875,48.477500915527344,52868000.0,37955.0,14504.0,628.0,3261.0,197.0,13203.0,21451.0,87781.0,23619.0,23214.0,3850.0,2633.0,2501.0,-2450.0,737.0,0.0,0.4,492.0,38.21,8.59,1.65,1.75,70.12,0.52,1.61,9.67,2.51,5.51,37955.0,628.0,3261.0,197.0,0.4,480.0,26.91,50.43,101.74,4.39,1.0,0.0,462680.28,23619.0,0.0,21451.0,464848.28,1.96,2.18,4.29,3.85,16.48,0.59,9.67,1.0,9.67,1.01,0.73,0.01,21.24,17.23,5.13,71.31,9.14,40.05,-14.02
2017-07-10,AMZN,Amazon.com Inc,11.2,18.85,30.085,39.95,49.27,59.06,65.315,72.095,78.57,84.195,49.82350158691406,49.97200012207031,49.17499923706055,49.25,70926000.0,37955.0,14504.0,628.0,3261.0,197.0,13203.0,21451.0,87781.0,23619.0,23214.0,3850.0,2633.0,2501.0,-2450.0,737.0,0.0,0.4,492.0,38.21,8.59,1.65,1.75,70.12,0.52,1.61,9.67,2.51,5.51,37955.0,628.0,3261.0,197.0,0.4,480.0,26.91,50.43,101.74,4.39,1.0,0.0,462680.28,23619.0,0.0,21451.0,464848.28,1.96,2.18,4.29,3.85,16.48,0.59,9.67,1.0,9.67,1.01,0.73,0.01,21.24,17.23,5.13,71.31,9.14,40.05,-14.02
2017-07-11,AMZN,Amazon.com Inc,11.115,18.89,30.195,40.055,49.39,59.195,65.36,72.155,78.63,84.23,49.70650100708008,49.79949951171875,49.18600082397461,49.650001525878906,59654000.0,37955.0,14504.0,628.0,3261.0,197.0,13203.0,21451.0,87781.0,23619.0,23214.0,3850.0,2633.0,2501.0,-2450.0,737.0,0.0,0.4,492.0,38.21,8.59,1.65,1.75,70.12,0.52,1.61,9.67,2.51,5.51,37955.0,628.0,3261.0,197.0,0.4,480.0,26.91,50.43,101.74,4.39,1.0,0.0,462680.28,23619.0,0.0,21451.0,464848.28,1.96,2.18,4.29,3.85,16.48,0.59,9.67,1.0,9.67,1.01,0.73,0.01,21.24,17.23,5.13,71.31,9.14,40.05,-14.02
2017-07-12,AMZN,Amazon.com Inc,11.055,18.83,30.13,40.0,49.35,58.895,64.9,71.605,78.1,83.74,50.32550048828125,50.4275016784668,49.904998779296875,50.032501220703125,72172000.0,37955.0,14504.0,628.0,3261.0,197.0,13203.0,21451.0,87781.0,23619.0,23214.0,3850.0,2633.0,2501.0,-2450.0,737.0,0.0,0.4,492.0,38.21,8.59,1.65,1.75,70.12,0.52,1.61,9.67,2.51,5.51,37955.0,628.0,3261.0,197.0,0.4,480.0,26.91,50.43,101.74,4.39,1.0,0.0,462680.28,23619.0,0.0,21451.0,464848.28,1.96,2.18,4.29,3.85,16.48,0.59,9.67,1.0,9.67,1.01,0.73,0.01,21.24,17.23,5.13,71.31,9.14,40.05,-14.02
2017-07-13,AMZN,Amazon.com Inc,11.125,18.71,30.0,40.035,49.55,58.89,64.775,71.4,77.84,83.44,50.03150177001953,50.34400177001953,49.79499816894531,50.23099899291992,57616000.0,37955.0,14504.0,628.0,3261.0,197.0,13203.0,21451.0,87781.0,23619.0,23214.0,3850.0,2633.0,2501.0,-2450.0,737.0,0.0,0.4,492.0,38.21,8.59,1.65,1.75,70.12,0.52,1.61,9.67,2.51,5.51,37955.0,628.0,3261.0,197.0,0.4,480.0,26.91,50.43,101.74,4.39,1.0,0.0,462680.28,23619.0,0.0,21451.0,464848.28,1.96,2.18,4.29,3.85,16.48,0.59,9.67,1.0,9.67,1.01,0.73,0.01,21.24,17.23,5.13,71.31,9.14,40.05,-14.02
2017-07-14,AMZN,Amazon.com Inc,11.025,18.54,29.71,39.62,49.01,58.45,64.365,70.98,77.35,82.87,50.09049987792969,50.22249984741211,49.84450149536133,50.119998931884766,42050000.0,37955.0,14504.0,628.0,3261.0,197.0,13203.0,21451.0,87781.0,23619.0,23214.0,3850.0,2633.0,2501.0,-2450.0,737.0,0.0,0.4,492.0,38.21,8.59,1.65,1.75,70.12,0.52,1.61,9.67,2.51,5.51,37955.0,628.0,3261.0,197.0,0.4,480.0,26.91,50.43,101.74,4.39,1.0,0.0,462680.28,23619.0,0.0,21451.0,464848.28,1.96,2.18,4.29,3.85,16.48,0.59,9.67,1.0,9.67,1.01,0.73,0.01,21.24,17.23,5.13,71.31,9.14,40.05,-14.02
2017-07-17,AMZN,Amazon.com Inc,11.23,18.62,29.84,39.91,49.28,58.885,64.9,71.43,77.73,83.2,50.50199890136719,50.73749923706055,50.19049835205078,50.234500885009766,74252000.0,37955.0,14504.0,628.0,3261.0,197.0,13203.0,21451.0,87781.0,23619.0,23214.0,3850.0,2633.0,2501.0,-2450.0,737.0,0.0,0.4,492.0,38.21,8.59,1.65,1.75,70.12,0.52,1.61,9.67,2.51,5.51,37955.0,628.0,3261.0,197.0,0.4,480.0,26.91,50.43,101.74,4.39,1.0,0.0,462680.28,23619.0,0.0,21451.0,464848.28,1.96,2.18,4.29,3.85,16.48,0.59,9.67,1.0,9.67,1.01,0.73,0.01,21.24,17.23,5.13,71.31,9.14,40.05,-14.02
