Date,Ticker,Company,PX1,PX2,PX3,PX4,PX5,PX6,PX7,PX8,PX9,PX10,Close,High,Low,Open,Volume,Revenue from Business Activities - Total,Gross Profit - Industrials/Property - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,Cash & Cash Equivalents,Cash & Short-Term Investments,Total Assets,Debt - Total,Common Equity - Total,Net Cash Flow from Operating Activities,"Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",Capital Expenditures - Net - Cash Flow,Net Change in Cash - Total,Free Cash Flow Net of Dividends,"Dividend Yield - Common Stock - Net - Issue Specific - %, TTM",EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Shares used to calculate Diluted EPS - Total,Gross Profit Margin - %,EBITDA Margin - %,Operating Margin - %,Income before Tax Margin - %,Income Tax Rate - %,Net Margin - %,"Free Cash Flow Yield - %, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM","Return on Invested Capital - %, TTM",Revenue from Business Activities - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Common Shares - Outstanding - Total,Total Debt Percentage of Total Assets,Total Debt Percentage of Total Capital,Total Debt Percentage of Total Equity,Interest Coverage Ratio,Dividend Coverage - %,Earnings Retention Rate,Dividend Payout Ratio - %,Market Capitalization,Debt - Total,Minority Interest - Total,Cash & Short Term Investments - Total,Enterprise Value,"Asset Turnover, TTM","Income before Tax Margin - %, TTM","Pretax ROA - %, TTM","Total Assets to Total Shareholders Equity - including Minority Interest & Hybrid Debt, Average TTM","Pretax ROE - %, TTM","Tax Complement, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Earnings Retention Rate, TTM","Reinvestment Rate - %, TTM",Current Ratio,Quick Ratio,Working Capital to Total Assets,"Accounts Receivable Turnover, TTM","Average Receivables Collection Days, TTM","Payables Turnover, TTM","Average Payables Payment Days, TTM","Inventory Turnover, TTM","Average Inventory Days, TTM","Average Net Trade Cycle Days, TTM"
2015-05-14,ABT,Abbott Laboratories,6.245,8.315,13.5,20.745,26.265,35.995,42.86,47.15,50.3,52.795,40.43218994140625,40.531881209658465,39.28576887775361,39.360535744429,8225900.0,4897.0,2661.0,618.0,989.0,529.0,3226.0,9849.0,43095.0,8461.0,21874.0,2823.0,371.0,235.0,-837.0,2224.0,2.46,0.35,1515.54,54.34,20.2,12.62,13.33,18.99,10.8,7.26,8.95,4.78,14.1,4897.0,618.0,989.0,529.0,0.35,1488.76,19.63,27.79,38.48,16.7,148.05,0.32,67.54,68974.13,8461.0,114.0,9849.0,67700.13,0.48,13.88,6.68,1.86,12.45,0.72,8.95,0.15,1.34,2.17,1.89,0.25,5.54,66.1,9.19,39.81,3.55,103.03,129.31
2015-05-15,ABT,Abbott Laboratories,6.245,8.32,13.505,20.755,26.28,36.025,42.9,47.2,50.35,52.85,40.465423583984375,40.57342088200383,40.26604736967068,40.34081424229527,5179000.0,4897.0,2661.0,618.0,989.0,529.0,3226.0,9849.0,43095.0,8461.0,21874.0,2823.0,371.0,235.0,-837.0,2224.0,2.46,0.35,1515.54,54.34,20.2,12.62,13.33,18.99,10.8,7.26,8.95,4.78,14.1,4897.0,618.0,989.0,529.0,0.35,1488.76,19.63,27.79,38.48,16.7,148.05,0.32,67.54,68974.13,8461.0,114.0,9849.0,67700.13,0.48,13.88,6.68,1.86,12.45,0.72,8.95,0.15,1.34,2.17,1.89,0.25,5.54,66.1,9.19,39.81,3.55,103.03,129.31
2015-05-18,ABT,Abbott Laboratories,5.93,7.915,13.03,20.185,25.775,35.295,42.055,46.31,49.455,51.955,40.57341003417969,40.781095383828635,40.51525838980014,40.52356440941424,4221400.0,4897.0,2661.0,618.0,989.0,529.0,3226.0,9849.0,43095.0,8461.0,21874.0,2823.0,371.0,235.0,-837.0,2224.0,2.46,0.35,1515.54,54.34,20.2,12.62,13.33,18.99,10.8,7.26,8.95,4.78,14.1,4897.0,618.0,989.0,529.0,0.35,1488.76,19.63,27.79,38.48,16.7,148.05,0.32,67.54,68974.13,8461.0,114.0,9849.0,67700.13,0.48,13.88,6.68,1.86,12.45,0.72,8.95,0.15,1.34,2.17,1.89,0.25,5.54,66.1,9.19,39.81,3.55,103.03,129.31
2015-05-19,ABT,Abbott Laboratories,5.93,7.915,13.035,20.185,25.765,35.27,42.01,46.26,49.395,51.885,40.714630126953125,40.83093657210187,40.432177955359364,40.52356000632008,4137800.0,4897.0,2661.0,618.0,989.0,529.0,3226.0,9849.0,43095.0,8461.0,21874.0,2823.0,371.0,235.0,-837.0,2224.0,2.46,0.35,1515.54,54.34,20.2,12.62,13.33,18.99,10.8,7.26,8.95,4.78,14.1,4897.0,618.0,989.0,529.0,0.35,1488.76,19.63,27.79,38.48,16.7,148.05,0.32,67.54,68974.13,8461.0,114.0,9849.0,67700.13,0.48,13.88,6.68,1.86,12.45,0.72,8.95,0.15,1.34,2.17,1.89,0.25,5.54,66.1,9.19,39.81,3.55,103.03,129.31
2015-05-20,ABT,Abbott Laboratories,5.935,7.925,13.04,20.19,25.77,35.265,42.0,46.24,49.37,51.86,40.8226318359375,41.00539595778876,40.64817690273054,40.77278938017948,3682300.0,4897.0,2661.0,618.0,989.0,529.0,3226.0,9849.0,43095.0,8461.0,21874.0,2823.0,371.0,235.0,-837.0,2224.0,2.46,0.35,1515.54,54.34,20.2,12.62,13.33,18.99,10.8,7.26,8.95,4.78,14.1,4897.0,618.0,989.0,529.0,0.35,1488.76,19.63,27.79,38.48,16.7,148.05,0.32,67.54,68974.13,8461.0,114.0,9849.0,67700.13,0.48,13.88,6.68,1.86,12.45,0.72,8.95,0.15,1.34,2.17,1.89,0.25,5.54,66.1,9.19,39.81,3.55,103.03,129.31
2015-05-21,ABT,Abbott Laboratories,5.93,7.92,13.04,20.19,25.77,35.275,42.015,46.265,49.4,51.89,40.98878860473633,41.06355547172884,40.62326346001046,40.75618198254965,4193700.0,4897.0,2661.0,618.0,989.0,529.0,3226.0,9849.0,43095.0,8461.0,21874.0,2823.0,371.0,235.0,-837.0,2224.0,2.46,0.35,1515.54,54.34,20.2,12.62,13.33,18.99,10.8,7.26,8.95,4.78,14.1,4897.0,618.0,989.0,529.0,0.35,1488.76,19.63,27.79,38.48,16.7,148.05,0.32,67.54,68974.13,8461.0,114.0,9849.0,67700.13,0.48,13.88,6.68,1.86,12.45,0.72,8.95,0.15,1.34,2.17,1.89,0.25,5.54,66.1,9.19,39.81,3.55,103.03,129.31
2015-05-22,ABT,Abbott Laboratories,5.93,7.92,13.04,20.19,25.775,34.3,40.345,44.865,48.365,51.13,40.731266021728516,41.06356398145334,40.631577901422354,40.78941768932613,3454700.0,4897.0,2661.0,618.0,989.0,529.0,3226.0,9849.0,43095.0,8461.0,21874.0,2823.0,371.0,235.0,-837.0,2224.0,2.46,0.35,1515.54,54.34,20.2,12.62,13.33,18.99,10.8,7.26,8.95,4.78,14.1,4897.0,618.0,989.0,529.0,0.35,1488.76,19.63,27.79,38.48,16.7,148.05,0.32,67.54,68974.13,8461.0,114.0,9849.0,67700.13,0.48,13.88,6.68,1.86,12.45,0.72,8.95,0.15,1.34,2.17,1.89,0.25,5.54,66.1,9.19,39.81,3.55,103.03,129.31
2015-05-26,ABT,Abbott Laboratories,5.86,7.85,12.98,20.135,25.75,35.27,42.01,47.025,50.77,53.74,40.37403869628906,40.89740676833401,40.19958372861661,40.78940947781067,3879600.0,4897.0,2661.0,618.0,989.0,529.0,3226.0,9849.0,43095.0,8461.0,21874.0,2823.0,371.0,235.0,-837.0,2224.0,2.46,0.35,1515.54,54.34,20.2,12.62,13.33,18.99,10.8,7.26,8.95,4.78,14.1,4897.0,618.0,989.0,529.0,0.35,1488.76,19.63,27.79,38.48,16.7,148.05,0.32,67.54,68974.13,8461.0,114.0,9849.0,67700.13,0.48,13.88,6.68,1.86,12.45,0.72,8.95,0.15,1.34,2.17,1.89,0.25,5.54,66.1,9.19,39.81,3.55,103.03,129.31
2015-05-27,ABT,Abbott Laboratories,5.91,7.885,13.005,20.155,25.765,35.285,42.025,47.045,50.78,53.75,40.714630126953125,40.75616972759097,40.36572029858668,40.59832685083097,4348600.0,4897.0,2661.0,618.0,989.0,529.0,3226.0,9849.0,43095.0,8461.0,21874.0,2823.0,371.0,235.0,-837.0,2224.0,2.46,0.35,1515.54,54.34,20.2,12.62,13.33,18.99,10.8,7.26,8.95,4.78,14.1,4897.0,618.0,989.0,529.0,0.35,1488.76,19.63,27.79,38.48,16.7,148.05,0.32,67.54,68974.13,8461.0,114.0,9849.0,67700.13,0.48,13.88,6.68,1.86,12.45,0.72,8.95,0.15,1.34,2.17,1.89,0.25,5.54,66.1,9.19,39.81,3.55,103.03,129.31
2015-05-28,ABT,Abbott Laboratories,5.975,7.925,13.02,20.155,25.755,35.27,42.01,47.025,50.77,53.74,40.922325134277344,41.02201639655839,40.5734152233757,40.60664564413605,5980600.0,4897.0,2661.0,618.0,989.0,529.0,3226.0,9849.0,43095.0,8461.0,21874.0,2823.0,371.0,235.0,-837.0,2224.0,2.46,0.35,1515.54,54.34,20.2,12.62,13.33,18.99,10.8,7.26,8.95,4.78,14.1,4897.0,618.0,989.0,529.0,0.35,1488.76,19.63,27.79,38.48,16.7,148.05,0.32,67.54,68974.13,8461.0,114.0,9849.0,67700.13,0.48,13.88,6.68,1.86,12.45,0.72,8.95,0.15,1.34,2.17,1.89,0.25,5.54,66.1,9.19,39.81,3.55,103.03,129.31
2015-05-29,ABT,Abbott Laboratories,5.96,7.935,13.025,20.165,25.76,35.275,42.01,47.025,50.765,53.73,40.37403869628906,40.922328001136485,40.315887040398245,40.85587032398736,8667200.0,4897.0,2661.0,618.0,989.0,529.0,3226.0,9849.0,43095.0,8461.0,21874.0,2823.0,371.0,235.0,-837.0,2224.0,2.46,0.35,1515.54,54.34,20.2,12.62,13.33,18.99,10.8,7.26,8.95,4.78,14.1,4897.0,618.0,989.0,529.0,0.35,1488.76,19.63,27.79,38.48,16.7,148.05,0.32,67.54,68974.13,8461.0,114.0,9849.0,67700.13,0.48,13.88,6.68,1.86,12.45,0.72,8.95,0.15,1.34,2.17,1.89,0.25,5.54,66.1,9.19,39.81,3.55,103.03,129.31
2015-06-01,ABT,Abbott Laboratories,5.96,7.935,13.035,20.165,25.765,35.275,42.01,47.02,50.75,53.715,40.65648651123047,40.8724810686716,40.34911305382435,40.51526198208047,5055100.0,4897.0,2661.0,618.0,989.0,529.0,3226.0,9849.0,43095.0,8461.0,21874.0,2823.0,371.0,235.0,-837.0,2224.0,2.46,0.35,1515.54,54.34,20.2,12.62,13.33,18.99,10.8,7.26,8.95,4.78,14.1,4897.0,618.0,989.0,529.0,0.35,1488.76,19.63,27.79,38.48,16.7,148.05,0.32,67.54,68974.13,8461.0,114.0,9849.0,67700.13,0.48,13.88,6.68,1.86,12.45,0.72,8.95,0.15,1.34,2.17,1.89,0.25,5.54,66.1,9.19,39.81,3.55,103.03,129.31
2015-06-02,ABT,Abbott Laboratories,5.965,7.945,13.05,20.185,25.785,35.295,42.025,47.03,50.76,53.725,40.65648651123047,40.864171879293814,40.141427685761,40.41557389273768,5138100.0,4897.0,2661.0,618.0,989.0,529.0,3226.0,9849.0,43095.0,8461.0,21874.0,2823.0,371.0,235.0,-837.0,2224.0,2.46,0.35,1515.54,54.34,20.2,12.62,13.33,18.99,10.8,7.26,8.95,4.78,14.1,4897.0,618.0,989.0,529.0,0.35,1488.76,19.63,27.79,38.48,16.7,148.05,0.32,67.54,68974.13,8461.0,114.0,9849.0,67700.13,0.48,13.88,6.68,1.86,12.45,0.72,8.95,0.15,1.34,2.17,1.89,0.25,5.54,66.1,9.19,39.81,3.55,103.03,129.31
2015-06-03,ABT,Abbott Laboratories,5.965,7.945,13.05,20.18,25.77,35.255,41.975,46.965,50.68,53.64,40.59001159667969,40.81431207917732,40.49032354968937,40.67308444100065,3309600.0,4897.0,2661.0,618.0,989.0,529.0,3226.0,9849.0,43095.0,8461.0,21874.0,2823.0,371.0,235.0,-837.0,2224.0,2.46,0.35,1515.54,54.34,20.2,12.62,13.33,18.99,10.8,7.26,8.95,4.78,14.1,4897.0,618.0,989.0,529.0,0.35,1488.76,19.63,27.79,38.48,16.7,148.05,0.32,67.54,68974.13,8461.0,114.0,9849.0,67700.13,0.48,13.88,6.68,1.86,12.45,0.72,8.95,0.15,1.34,2.17,1.89,0.25,5.54,66.1,9.19,39.81,3.55,103.03,129.31
2015-06-04,ABT,Abbott Laboratories,5.99,7.98,13.09,20.225,25.805,35.29,41.99,46.97,50.68,53.625,40.44049835205078,40.84755993130417,40.315885853651395,40.68972017982208,4687000.0,4897.0,2661.0,618.0,989.0,529.0,3226.0,9849.0,43095.0,8461.0,21874.0,2823.0,371.0,235.0,-837.0,2224.0,2.46,0.35,1515.54,54.34,20.2,12.62,13.33,18.99,10.8,7.26,8.95,4.78,14.1,4897.0,618.0,989.0,529.0,0.35,1488.76,19.63,27.79,38.48,16.7,148.05,0.32,67.54,68974.13,8461.0,114.0,9849.0,67700.13,0.48,13.88,6.68,1.86,12.45,0.72,8.95,0.15,1.34,2.17,1.89,0.25,5.54,66.1,9.19,39.81,3.55,103.03,129.31
2015-06-05,ABT,Abbott Laboratories,5.97,7.955,13.055,20.185,25.77,35.25,41.96,46.94,50.655,53.6,40.24943161010742,40.39896535332488,39.88390327378575,40.36573492838151,3542400.0,4897.0,2661.0,618.0,989.0,529.0,3226.0,9849.0,43095.0,8461.0,21874.0,2823.0,371.0,235.0,-837.0,2224.0,2.46,0.35,1515.54,54.34,20.2,12.62,13.33,18.99,10.8,7.26,8.95,4.78,14.1,4897.0,618.0,989.0,529.0,0.35,1488.76,19.63,27.79,38.48,16.7,148.05,0.32,67.54,68974.13,8461.0,114.0,9849.0,67700.13,0.48,13.88,6.68,1.86,12.45,0.72,8.95,0.15,1.34,2.17,1.89,0.25,5.54,66.1,9.19,39.81,3.55,103.03,129.31
2015-06-08,ABT,Abbott Laboratories,6.165,8.195,13.345,20.53,26.065,35.67,42.435,47.445,51.17,54.115,40.24111557006836,40.349112848238654,40.041739392398654,40.182963920829096,4353000.0,4897.0,2661.0,618.0,989.0,529.0,3226.0,9849.0,43095.0,8461.0,21874.0,2823.0,371.0,235.0,-837.0,2224.0,2.46,0.35,1515.54,54.34,20.2,12.62,13.33,18.99,10.8,7.26,8.95,4.78,14.1,4897.0,618.0,989.0,529.0,0.35,1488.76,19.63,27.79,38.48,16.7,148.05,0.32,67.54,68974.13,8461.0,114.0,9849.0,67700.13,0.48,13.88,6.68,1.86,12.45,0.72,8.95,0.15,1.34,2.17,1.89,0.25,5.54,66.1,9.19,39.81,3.55,103.03,129.31
2015-06-09,ABT,Abbott Laboratories,5.97,7.96,13.06,20.195,25.765,35.235,41.925,46.9,50.605,53.54,40.02512741088867,40.31588568053544,39.88389970204063,40.3075796595573,3402000.0,4897.0,2661.0,618.0,989.0,529.0,3226.0,9849.0,43095.0,8461.0,21874.0,2823.0,371.0,235.0,-837.0,2224.0,2.46,0.35,1515.54,54.34,20.2,12.62,13.33,18.99,10.8,7.26,8.95,4.78,14.1,4897.0,618.0,989.0,529.0,0.35,1488.76,19.63,27.79,38.48,16.7,148.05,0.32,67.54,68974.13,8461.0,114.0,9849.0,67700.13,0.48,13.88,6.68,1.86,12.45,0.72,8.95,0.15,1.34,2.17,1.89,0.25,5.54,66.1,9.19,39.81,3.55,103.03,129.31
2015-06-10,ABT,Abbott Laboratories,5.985,7.98,13.085,20.225,25.8,35.275,41.96,46.93,50.63,53.565,40.290950775146484,40.44879047238519,40.12480189072205,40.174647506757296,5614900.0,4897.0,2661.0,618.0,989.0,529.0,3226.0,9849.0,43095.0,8461.0,21874.0,2823.0,371.0,235.0,-837.0,2224.0,2.46,0.35,1515.54,54.34,20.2,12.62,13.33,18.99,10.8,7.26,8.95,4.78,14.1,4897.0,618.0,989.0,529.0,0.35,1488.76,19.63,27.79,38.48,16.7,148.05,0.32,67.54,68974.13,8461.0,114.0,9849.0,67700.13,0.48,13.88,6.68,1.86,12.45,0.72,8.95,0.15,1.34,2.17,1.89,0.25,5.54,66.1,9.19,39.81,3.55,103.03,129.31
2015-06-11,ABT,Abbott Laboratories,6.13,8.16,13.305,20.485,26.02,35.585,42.33,47.32,51.035,53.975,40.75617599487305,40.91401572687826,40.29926566980807,40.45710857084037,7101200.0,4897.0,2661.0,618.0,989.0,529.0,3226.0,9849.0,43095.0,8461.0,21874.0,2823.0,371.0,235.0,-837.0,2224.0,2.46,0.35,1515.54,54.34,20.2,12.62,13.33,18.99,10.8,7.26,8.95,4.78,14.1,4897.0,618.0,989.0,529.0,0.35,1488.76,19.63,27.79,38.48,16.7,148.05,0.32,67.54,68974.13,8461.0,114.0,9849.0,67700.13,0.48,13.88,6.68,1.86,12.45,0.72,8.95,0.15,1.34,2.17,1.89,0.25,5.54,66.1,9.19,39.81,3.55,103.03,129.31
2015-06-12,ABT,Abbott Laboratories,6.025,8.02,13.145,20.285,25.84,35.35,42.065,47.05,50.765,53.705,40.43218994140625,40.6731057528078,40.40726870885696,40.631569308883144,3692100.0,4897.0,2661.0,618.0,989.0,529.0,3226.0,9849.0,43095.0,8461.0,21874.0,2823.0,371.0,235.0,-837.0,2224.0,2.46,0.35,1515.54,54.34,20.2,12.62,13.33,18.99,10.8,7.26,8.95,4.78,14.1,4897.0,618.0,989.0,529.0,0.35,1488.76,19.63,27.79,38.48,16.7,148.05,0.32,67.54,68974.13,8461.0,114.0,9849.0,67700.13,0.48,13.88,6.68,1.86,12.45,0.72,8.95,0.15,1.34,2.17,1.89,0.25,5.54,66.1,9.19,39.81,3.55,103.03,129.31
2015-06-15,ABT,Abbott Laboratories,6.19,8.25,13.56,20.955,26.74,36.475,43.3,48.345,52.09,55.045,39.933746337890625,40.17466214966401,39.64298806094174,40.12481651546097,4807100.0,4897.0,2661.0,618.0,989.0,529.0,3226.0,9849.0,43095.0,8461.0,21874.0,2823.0,371.0,235.0,-837.0,2224.0,2.46,0.35,1515.54,54.34,20.2,12.62,13.33,18.99,10.8,7.26,8.95,4.78,14.1,4897.0,618.0,989.0,529.0,0.35,1488.76,19.63,27.79,38.48,16.7,148.05,0.32,67.54,68974.13,8461.0,114.0,9849.0,67700.13,0.48,13.88,6.68,1.86,12.45,0.72,8.95,0.15,1.34,2.17,1.89,0.25,5.54,66.1,9.19,39.81,3.55,103.03,129.31
2015-06-16,ABT,Abbott Laboratories,6.195,8.255,13.57,20.975,26.77,36.52,43.36,48.41,52.16,55.115,40.27433395385742,40.32417956789269,39.792505694288174,39.93373018051538,3919700.0,4897.0,2661.0,618.0,989.0,529.0,3226.0,9849.0,43095.0,8461.0,21874.0,2823.0,371.0,235.0,-837.0,2224.0,2.46,0.35,1515.54,54.34,20.2,12.62,13.33,18.99,10.8,7.26,8.95,4.78,14.1,4897.0,618.0,989.0,529.0,0.35,1488.76,19.63,27.79,38.48,16.7,148.05,0.32,67.54,68974.13,8461.0,114.0,9849.0,67700.13,0.48,13.88,6.68,1.86,12.45,0.72,8.95,0.15,1.34,2.17,1.89,0.25,5.54,66.1,9.19,39.81,3.55,103.03,129.31
2015-06-17,ABT,Abbott Laboratories,6.195,8.255,13.57,20.975,26.77,36.525,43.37,48.43,52.18,55.14,40.34911346435547,40.49034116396962,40.14973728364136,40.29096181422825,3724400.0,4897.0,2661.0,618.0,989.0,529.0,3226.0,9849.0,43095.0,8461.0,21874.0,2823.0,371.0,235.0,-837.0,2224.0,2.46,0.35,1515.54,54.34,20.2,12.62,13.33,18.99,10.8,7.26,8.95,4.78,14.1,4897.0,618.0,989.0,529.0,0.35,1488.76,19.63,27.79,38.48,16.7,148.05,0.32,67.54,68974.13,8461.0,114.0,9849.0,67700.13,0.48,13.88,6.68,1.86,12.45,0.72,8.95,0.15,1.34,2.17,1.89,0.25,5.54,66.1,9.19,39.81,3.55,103.03,129.31
2015-06-18,ABT,Abbott Laboratories,6.195,8.255,13.57,20.975,26.77,36.52,43.36,48.4,52.15,55.105,41.48721694946289,41.669981038839055,40.41556314373586,40.448790385328124,7971800.0,4897.0,2661.0,618.0,989.0,529.0,3226.0,9849.0,43095.0,8461.0,21874.0,2823.0,371.0,235.0,-837.0,2224.0,2.46,0.35,1515.54,54.34,20.2,12.62,13.33,18.99,10.8,7.26,8.95,4.78,14.1,4897.0,618.0,989.0,529.0,0.35,1488.76,19.63,27.79,38.48,16.7,148.05,0.32,67.54,68974.13,8461.0,114.0,9849.0,67700.13,0.48,13.88,6.68,1.86,12.45,0.72,8.95,0.15,1.34,2.17,1.89,0.25,5.54,66.1,9.19,39.81,3.55,103.03,129.31
2015-06-19,ABT,Abbott Laboratories,6.26,8.345,13.725,21.22,27.08,36.915,43.8,48.87,52.62,55.575,41.445682525634766,41.62844662385213,41.32107323332646,41.45399171320457,9367200.0,4897.0,2661.0,618.0,989.0,529.0,3226.0,9849.0,43095.0,8461.0,21874.0,2823.0,371.0,235.0,-837.0,2224.0,2.46,0.35,1515.54,54.34,20.2,12.62,13.33,18.99,10.8,7.26,8.95,4.78,14.1,4897.0,618.0,989.0,529.0,0.35,1488.76,19.63,27.79,38.48,16.7,148.05,0.32,67.54,68974.13,8461.0,114.0,9849.0,67700.13,0.48,13.88,6.68,1.86,12.45,0.72,8.95,0.15,1.34,2.17,1.89,0.25,5.54,66.1,9.19,39.81,3.55,103.03,129.31
2015-06-22,ABT,Abbott Laboratories,6.375,8.445,13.78,21.34,27.33,37.325,44.36,49.545,53.38,56.415,41.56199264526367,41.844444857656974,41.4041529147307,41.50384099880274,4627000.0,4897.0,2661.0,618.0,989.0,529.0,3226.0,9849.0,43095.0,8461.0,21874.0,2823.0,371.0,235.0,-837.0,2224.0,2.46,0.35,1515.54,54.34,20.2,12.62,13.33,18.99,10.8,7.26,8.95,4.78,14.1,4897.0,618.0,989.0,529.0,0.35,1488.76,19.63,27.79,38.48,16.7,148.05,0.32,67.54,68974.13,8461.0,114.0,9849.0,67700.13,0.48,13.88,6.68,1.86,12.45,0.72,8.95,0.15,1.34,2.17,1.89,0.25,5.54,66.1,9.19,39.81,3.55,103.03,129.31
2015-06-23,ABT,Abbott Laboratories,6.385,8.46,13.785,21.34,27.315,37.285,44.3,49.465,53.295,56.315,41.43739700317383,41.927534734352534,41.279554051539336,41.71984930875186,3258300.0,4897.0,2661.0,618.0,989.0,529.0,3226.0,9849.0,43095.0,8461.0,21874.0,2823.0,371.0,235.0,-837.0,2224.0,2.46,0.35,1515.54,54.34,20.2,12.62,13.33,18.99,10.8,7.26,8.95,4.78,14.1,4897.0,618.0,989.0,529.0,0.35,1488.76,19.63,27.79,38.48,16.7,148.05,0.32,67.54,68974.13,8461.0,114.0,9849.0,67700.13,0.48,13.88,6.68,1.86,12.45,0.72,8.95,0.15,1.34,2.17,1.89,0.25,5.54,66.1,9.19,39.81,3.55,103.03,129.31
2015-06-24,ABT,Abbott Laboratories,6.43,8.525,13.955,21.66,27.81,37.875,44.945,50.135,53.97,56.99,41.12169647216797,41.412454674562504,41.105081265027316,41.196463319787526,4572400.0,4897.0,2661.0,618.0,989.0,529.0,3226.0,9849.0,43095.0,8461.0,21874.0,2823.0,371.0,235.0,-837.0,2224.0,2.46,0.35,1515.54,54.34,20.2,12.62,13.33,18.99,10.8,7.26,8.95,4.78,14.1,4897.0,618.0,989.0,529.0,0.35,1488.76,19.63,27.79,38.48,16.7,148.05,0.32,67.54,68974.13,8461.0,114.0,9849.0,67700.13,0.48,13.88,6.68,1.86,12.45,0.72,8.95,0.15,1.34,2.17,1.89,0.25,5.54,66.1,9.19,39.81,3.55,103.03,129.31
2015-06-25,ABT,Abbott Laboratories,6.425,8.515,13.945,21.65,27.795,37.87,44.94,50.125,53.96,56.985,40.98047637939453,41.42907434440773,40.93893677255493,41.24631338422719,3607900.0,4897.0,2661.0,618.0,989.0,529.0,3226.0,9849.0,43095.0,8461.0,21874.0,2823.0,371.0,235.0,-837.0,2224.0,2.46,0.35,1515.54,54.34,20.2,12.62,13.33,18.99,10.8,7.26,8.95,4.78,14.1,4897.0,618.0,989.0,529.0,0.35,1488.76,19.63,27.79,38.48,16.7,148.05,0.32,67.54,68974.13,8461.0,114.0,9849.0,67700.13,0.48,13.88,6.68,1.86,12.45,0.72,8.95,0.15,1.34,2.17,1.89,0.25,5.54,66.1,9.19,39.81,3.55,103.03,129.31
2015-06-26,ABT,Abbott Laboratories,6.735,8.92,14.425,22.225,28.305,38.61,45.805,51.065,54.935,57.975,41.512149810791016,41.520455830626986,40.930630182435046,41.096779100397754,6780500.0,4897.0,2661.0,618.0,989.0,529.0,3226.0,9849.0,43095.0,8461.0,21874.0,2823.0,371.0,235.0,-837.0,2224.0,2.46,0.35,1515.54,54.34,20.2,12.62,13.33,18.99,10.8,7.26,8.95,4.78,14.1,4897.0,618.0,989.0,529.0,0.35,1488.76,19.63,27.79,38.48,16.7,148.05,0.32,67.54,68974.13,8461.0,114.0,9849.0,67700.13,0.48,13.88,6.68,1.86,12.45,0.72,8.95,0.15,1.34,2.17,1.89,0.25,5.54,66.1,9.19,39.81,3.55,103.03,129.31
2015-06-29,ABT,Abbott Laboratories,6.43,8.53,13.97,21.67,27.81,37.865,44.925,50.1,53.925,56.94,40.714630126953125,41.41245295271261,40.67309369534187,41.154925175306886,5364300.0,4897.0,2661.0,618.0,989.0,529.0,3226.0,9849.0,43095.0,8461.0,21874.0,2823.0,371.0,235.0,-837.0,2224.0,2.46,0.35,1515.54,54.34,20.2,12.62,13.33,18.99,10.8,7.26,8.95,4.78,14.1,4897.0,618.0,989.0,529.0,0.35,1488.76,19.63,27.79,38.48,16.7,148.05,0.32,67.54,68974.13,8461.0,114.0,9849.0,67700.13,0.48,13.88,6.68,1.86,12.45,0.72,8.95,0.15,1.34,2.17,1.89,0.25,5.54,66.1,9.19,39.81,3.55,103.03,129.31
2015-06-30,ABT,Abbott Laboratories,7.16,9.485,15.45,23.9,30.56,41.47,48.995,54.43,58.395,61.48,40.77277374267578,41.1632198954833,40.63154611112995,41.129989491704784,4514700.0,5170.0,2801.0,729.0,1081.0,786.0,4048.0,11177.0,44125.0,8330.0,23008.0,940.0,352.0,216.0,822.0,364.0,2.36,0.52,1504.22,54.18,20.91,14.1,19.07,20.28,15.2,6.97,10.24,5.58,14.96,5170.0,729.0,1081.0,786.0,0.52,1490.44,18.88,26.48,36.02,16.57,219.73,0.54,45.51,73150.87,8330.0,118.0,11177.0,70421.87,0.48,15.4,7.38,1.83,13.49,0.76,10.24,0.27,2.73,2.3,2.0,0.27,5.39,67.92,9.25,39.57,3.43,106.66,135.01
2015-07-01,ABT,Abbott Laboratories,6.645,8.815,14.455,22.44,28.81,39.18,46.415,51.69,55.575,58.625,41.13832092285156,41.229702998144795,40.772795790706084,41.03863282663506,3378200.0,5170.0,2801.0,729.0,1081.0,786.0,4048.0,11177.0,44125.0,8330.0,23008.0,940.0,352.0,216.0,822.0,364.0,2.36,0.52,1504.22,54.18,20.91,14.1,19.07,20.28,15.2,6.97,10.24,5.58,14.96,5170.0,729.0,1081.0,786.0,0.52,1490.44,18.88,26.48,36.02,16.57,219.73,0.54,45.51,73150.87,8330.0,118.0,11177.0,70421.87,0.48,15.4,7.38,1.83,13.49,0.76,10.24,0.27,2.73,2.3,2.0,0.27,5.39,67.92,9.25,39.57,3.43,106.66,135.01
