Date,Ticker,Company,PX1,PX2,PX3,PX4,PX5,PX6,PX7,PX8,PX9,PX10,Close,High,Low,Open,Volume,Revenue from Business Activities - Total,Gross Profit - Industrials/Property - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,Cash & Cash Equivalents,Cash & Short-Term Investments,Total Assets,Debt - Total,Common Equity - Total,Net Cash Flow from Operating Activities,"Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",Capital Expenditures - Net - Cash Flow,Net Change in Cash - Total,Free Cash Flow Net of Dividends,"Dividend Yield - Common Stock - Net - Issue Specific - %, TTM","Dividend Yield - Common Stock - Net - Issue Specific - %, TTM",EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Shares used to calculate Diluted EPS - Total,Non-GAAP Adjusted Net Earnings - Company Reported,Non-GAAP EPS Diluted - Company Reported,Gross Profit Margin - %,EBITDA Margin - %,Operating Margin - %,Income before Tax Margin - %,Income Tax Rate - %,Net Margin - %,"Free Cash Flow Yield - %, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM","Return on Invested Capital - %, TTM",Revenue from Business Activities - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Common Shares - Outstanding - Total,Total Debt Percentage of Total Assets,Total Debt Percentage of Total Capital,Total Debt Percentage of Total Equity,Interest Coverage Ratio,Dividend Coverage - %,Earnings Retention Rate,Dividend Payout Ratio - %,Market Capitalization,Debt - Total,Preferred Shareholders Equity,Minority Interest - Total,Cash & Short Term Investments - Total,Enterprise Value,"Asset Turnover, TTM","Income before Tax Margin - %, TTM","Pretax ROA - %, TTM","Total Assets to Total Shareholders Equity - including Minority Interest & Hybrid Debt, Average TTM","Pretax ROE - %, TTM","Tax Complement, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Earnings Retention Rate, TTM","Reinvestment Rate - %, TTM",Current Ratio,Quick Ratio,Working Capital to Total Assets,"Accounts Receivable Turnover, TTM","Average Receivables Collection Days, TTM","Payables Turnover, TTM","Average Payables Payment Days, TTM","Inventory Turnover, TTM","Average Inventory Days, TTM","Average Net Trade Cycle Days, TTM"
2020-09-25,BMY,Bristol Myers Squibb Co,7.894,9.805,13.2126,18.4356,25.7379,31.8822,36.2942,40.6028,44.0253,46.7806,50.46171951293945,50.758601750840754,49.333560537367084,49.41838310940354,9835900.0,10129.0,5054.0,1553.0,4198.0,-80.0,19934.0,21658.0,128076.0,46672.0,49094.0,4536.0,2621.0,131.0,4116.0,3384.0,0.19,2.99,-0.04,2263.0,3750.0,1.63,49.9,41.45,15.33,16.06,104.92,-0.79,10.34,-1.73,-0.59,-1.03,10129.0,1553.0,4198.0,-80.0,-0.04,2254.0,36.44,48.7,94.94,4.35,-8.33,0.51,49.37,132531.36,46672.0,0.0,66.0,21658.0,157611.36,0.38,7.29,2.78,2.81,7.79,-0.21,-1.73,-2.56,-13.22,1.47,1.36,0.09,5.22,70.11,6.74,54.32,8.86,41.29,57.08
2020-09-28,BMY,Bristol Myers Squibb Co,6.3709,9.0697,13.7586,18.5557,24.4475,31.3465,36.2952,41.7464,45.9288,49.2402,50.6483154296875,51.07243464092744,50.012136612827604,50.359914236613434,9616600.0,10129.0,5054.0,1553.0,4198.0,-80.0,19934.0,21658.0,128076.0,46672.0,49094.0,4536.0,2621.0,131.0,4116.0,3384.0,0.19,2.99,-0.04,2263.0,3750.0,1.63,49.9,41.45,15.33,16.06,104.92,-0.79,10.34,-1.73,-0.59,-1.03,10129.0,1553.0,4198.0,-80.0,-0.04,2254.0,36.44,48.7,94.94,4.35,-8.33,0.51,49.37,132531.36,46672.0,0.0,66.0,21658.0,157611.36,0.38,7.29,2.78,2.81,7.79,-0.21,-1.73,-2.56,-13.22,1.47,1.36,0.09,5.22,70.11,6.74,54.32,8.86,41.29,57.08
2020-09-29,BMY,Bristol Myers Squibb Co,6.9932,9.4443,13.3465,18.2091,24.4623,31.7796,36.9783,42.6635,46.9967,50.4061,50.809486389160156,51.69165195165287,50.62287288758812,50.75859091533878,8084100.0,10129.0,5054.0,1553.0,4198.0,-80.0,19934.0,21658.0,128076.0,46672.0,49094.0,4536.0,2621.0,131.0,4116.0,3384.0,0.19,2.99,-0.04,2263.0,3750.0,1.63,49.9,41.45,15.33,16.06,104.92,-0.79,10.34,-1.73,-0.59,-1.03,10129.0,1553.0,4198.0,-80.0,-0.04,2254.0,36.44,48.7,94.94,4.35,-8.33,0.51,49.37,132531.36,46672.0,0.0,66.0,21658.0,157611.36,0.38,7.29,2.78,2.81,7.79,-0.21,-1.73,-2.56,-13.22,1.47,1.36,0.09,5.22,70.11,6.74,54.32,8.86,41.29,57.08
2020-09-30,BMY,Bristol Myers Squibb Co,7.2137,8.8678,12.4687,17.4316,24.1894,31.1757,36.1848,41.7344,45.9832,49.3414,51.14031219482422,51.437194446648085,50.71619284320506,51.013075095028924,10322300.0,10540.0,5550.0,1954.0,4609.0,1878.0,19435.0,21155.0,125536.0,44949.0,50158.0,2267.0,2670.0,153.0,-502.0,1098.0,0.16,2.99,0.82,2290.0,3734.0,1.63,52.66,43.73,18.54,21.41,16.79,17.82,9.13,-0.13,-0.03,0.56,10540.0,1954.0,4609.0,1878.0,0.82,2260.0,35.81,47.23,89.49,5.65,182.99,0.45,54.65,136240.42,44949.0,0.0,72.0,21155.0,160106.42,0.43,8.76,3.77,2.69,10.15,-0.01,-0.13,-2.56,-12.21,1.67,1.58,0.11,5.87,62.31,9.03,40.51,12.45,29.39,51.19
2020-10-01,BMY,Bristol Myers Squibb Co,7.5624,8.9883,11.5356,16.6581,23.1068,30.2086,35.2985,41.9728,47.1298,51.2394,51.12321853637695,51.76418166071478,50.960842385183234,51.60180550952107,8747600.0,10540.0,5550.0,1954.0,4609.0,1878.0,19435.0,21155.0,125536.0,44949.0,50158.0,2267.0,2670.0,153.0,-502.0,1098.0,0.16,2.99,0.82,2290.0,3734.0,1.63,52.66,43.73,18.54,21.41,16.79,17.82,9.13,-0.13,-0.03,0.56,10540.0,1954.0,4609.0,1878.0,0.82,2260.0,35.81,47.23,89.49,5.65,182.99,0.45,54.65,136240.42,44949.0,0.0,72.0,21155.0,160106.42,0.43,8.76,3.77,2.69,10.15,-0.01,-0.13,-2.56,-12.21,1.67,1.58,0.11,5.87,62.31,9.03,40.51,12.45,29.39,51.19
2020-10-02,BMY,Bristol Myers Squibb Co,7.6129,8.9323,12.1279,17.3021,23.3759,30.6186,35.8095,42.59,47.8158,51.9705,50.18313217163086,51.28558608284011,50.148946694976146,50.75572423511806,12574300.0,10540.0,5550.0,1954.0,4609.0,1878.0,19435.0,21155.0,125536.0,44949.0,50158.0,2267.0,2670.0,153.0,-502.0,1098.0,0.16,2.99,0.82,2290.0,3734.0,1.63,52.66,43.73,18.54,21.41,16.79,17.82,9.13,-0.13,-0.03,0.56,10540.0,1954.0,4609.0,1878.0,0.82,2260.0,35.81,47.23,89.49,5.65,182.99,0.45,54.65,136240.42,44949.0,0.0,72.0,21155.0,160106.42,0.43,8.76,3.77,2.69,10.15,-0.01,-0.13,-2.56,-12.21,1.67,1.58,0.11,5.87,62.31,9.03,40.51,12.45,29.39,51.19
2020-10-05,BMY,Bristol Myers Squibb Co,6.8115,9.228,13.1154,17.9245,24.1755,30.4663,34.9756,40.572,44.958,48.4982,50.59334945678711,50.661717151808396,49.52507773371351,50.03784685674621,10992300.0,10540.0,5550.0,1954.0,4609.0,1878.0,19435.0,21155.0,125536.0,44949.0,50158.0,2267.0,2670.0,153.0,-502.0,1098.0,0.16,2.99,0.82,2290.0,3734.0,1.63,52.66,43.73,18.54,21.41,16.79,17.82,9.13,-0.13,-0.03,0.56,10540.0,1954.0,4609.0,1878.0,0.82,2260.0,35.81,47.23,89.49,5.65,182.99,0.45,54.65,136240.42,44949.0,0.0,72.0,21155.0,160106.42,0.43,8.76,3.77,2.69,10.15,-0.01,-0.13,-2.56,-12.21,1.67,1.58,0.11,5.87,62.31,9.03,40.51,12.45,29.39,51.19
2020-10-06,BMY,Bristol Myers Squibb Co,6.6016,8.8311,12.5445,17.3399,23.6849,30.093,34.6824,40.3368,44.7608,48.328,49.345611572265625,50.81555132693872,49.234510394144486,50.71299814873054,13113300.0,10540.0,5550.0,1954.0,4609.0,1878.0,19435.0,21155.0,125536.0,44949.0,50158.0,2267.0,2670.0,153.0,-502.0,1098.0,0.16,2.99,0.82,2290.0,3734.0,1.63,52.66,43.73,18.54,21.41,16.79,17.82,9.13,-0.13,-0.03,0.56,10540.0,1954.0,4609.0,1878.0,0.82,2260.0,35.81,47.23,89.49,5.65,182.99,0.45,54.65,136240.42,44949.0,0.0,72.0,21155.0,160106.42,0.43,8.76,3.77,2.69,10.15,-0.01,-0.13,-2.56,-12.21,1.67,1.58,0.11,5.87,62.31,9.03,40.51,12.45,29.39,51.19
2020-10-07,BMY,Bristol Myers Squibb Co,6.6446,8.725,12.1294,16.9133,22.5763,30.099,35.4846,41.8334,46.7318,50.6286,51.635982513427734,52.11456943820544,49.53362446049144,49.696003855381996,14632600.0,10540.0,5550.0,1954.0,4609.0,1878.0,19435.0,21155.0,125536.0,44949.0,50158.0,2267.0,2670.0,153.0,-502.0,1098.0,0.16,2.99,0.82,2290.0,3734.0,1.63,52.66,43.73,18.54,21.41,16.79,17.82,9.13,-0.13,-0.03,0.56,10540.0,1954.0,4609.0,1878.0,0.82,2260.0,35.81,47.23,89.49,5.65,182.99,0.45,54.65,136240.42,44949.0,0.0,72.0,21155.0,160106.42,0.43,8.76,3.77,2.69,10.15,-0.01,-0.13,-2.56,-12.21,1.67,1.58,0.11,5.87,62.31,9.03,40.51,12.45,29.39,51.19
2020-10-08,BMY,Bristol Myers Squibb Co,6.1741,8.0619,11.502,15.6797,21.45,28.4924,33.5335,39.5598,44.2574,48.0295,52.66151809692383,53.063189278661326,51.67016214080886,52.003462372418134,11787300.0,10540.0,5550.0,1954.0,4609.0,1878.0,19435.0,21155.0,125536.0,44949.0,50158.0,2267.0,2670.0,153.0,-502.0,1098.0,0.16,2.99,0.82,2290.0,3734.0,1.63,52.66,43.73,18.54,21.41,16.79,17.82,9.13,-0.13,-0.03,0.56,10540.0,1954.0,4609.0,1878.0,0.82,2260.0,35.81,47.23,89.49,5.65,182.99,0.45,54.65,136240.42,44949.0,0.0,72.0,21155.0,160106.42,0.43,8.76,3.77,2.69,10.15,-0.01,-0.13,-2.56,-12.21,1.67,1.58,0.11,5.87,62.31,9.03,40.51,12.45,29.39,51.19
2020-10-09,BMY,Bristol Myers Squibb Co,5.877,8.0164,10.9998,14.8614,20.9662,27.7784,32.6556,38.5676,43.1549,46.8243,52.83243942260742,53.24265532139856,52.65297057815621,52.81534668597785,9408400.0,10540.0,5550.0,1954.0,4609.0,1878.0,19435.0,21155.0,125536.0,44949.0,50158.0,2267.0,2670.0,153.0,-502.0,1098.0,0.16,2.99,0.82,2290.0,3734.0,1.63,52.66,43.73,18.54,21.41,16.79,17.82,9.13,-0.13,-0.03,0.56,10540.0,1954.0,4609.0,1878.0,0.82,2260.0,35.81,47.23,89.49,5.65,182.99,0.45,54.65,136240.42,44949.0,0.0,72.0,21155.0,160106.42,0.43,8.76,3.77,2.69,10.15,-0.01,-0.13,-2.56,-12.21,1.67,1.58,0.11,5.87,62.31,9.03,40.51,12.45,29.39,51.19
2020-10-12,BMY,Bristol Myers Squibb Co,6.1045,8.016,10.8293,14.7683,20.8486,27.7547,32.7441,39.1916,44.1644,48.1123,52.84099197387695,53.19992969370628,52.54187394724606,52.96918261948466,11531800.0,10540.0,5550.0,1954.0,4609.0,1878.0,19435.0,21155.0,125536.0,44949.0,50158.0,2267.0,2670.0,153.0,-502.0,1098.0,0.16,2.99,0.82,2290.0,3734.0,1.63,52.66,43.73,18.54,21.41,16.79,17.82,9.13,-0.13,-0.03,0.56,10540.0,1954.0,4609.0,1878.0,0.82,2260.0,35.81,47.23,89.49,5.65,182.99,0.45,54.65,136240.42,44949.0,0.0,72.0,21155.0,160106.42,0.43,8.76,3.77,2.69,10.15,-0.01,-0.13,-2.56,-12.21,1.67,1.58,0.11,5.87,62.31,9.03,40.51,12.45,29.39,51.19
2020-10-13,BMY,Bristol Myers Squibb Co,6.1018,8.0218,10.869,15.0502,20.7443,27.9122,33.0388,39.6171,44.6754,48.6806,52.242767333984375,52.99482836721801,52.11457340826364,52.610253110269724,8374300.0,10540.0,5550.0,1954.0,4609.0,1878.0,19435.0,21155.0,125536.0,44949.0,50158.0,2267.0,2670.0,153.0,-502.0,1098.0,0.16,2.99,0.82,2290.0,3734.0,1.63,52.66,43.73,18.54,21.41,16.79,17.82,9.13,-0.13,-0.03,0.56,10540.0,1954.0,4609.0,1878.0,0.82,2260.0,35.81,47.23,89.49,5.65,182.99,0.45,54.65,136240.42,44949.0,0.0,72.0,21155.0,160106.42,0.43,8.76,3.77,2.69,10.15,-0.01,-0.13,-2.56,-12.21,1.67,1.58,0.11,5.87,62.31,9.03,40.51,12.45,29.39,51.19
2020-10-14,BMY,Bristol Myers Squibb Co,6.6259,8.0043,11.2498,15.308,20.9128,27.6752,32.5141,38.8287,43.7152,47.6058,52.13166809082031,52.67007803475221,51.89237623134262,52.22567653850286,8822600.0,10540.0,5550.0,1954.0,4609.0,1878.0,19435.0,21155.0,125536.0,44949.0,50158.0,2267.0,2670.0,153.0,-502.0,1098.0,0.16,2.99,0.82,2290.0,3734.0,1.63,52.66,43.73,18.54,21.41,16.79,17.82,9.13,-0.13,-0.03,0.56,10540.0,1954.0,4609.0,1878.0,0.82,2260.0,35.81,47.23,89.49,5.65,182.99,0.45,54.65,136240.42,44949.0,0.0,72.0,21155.0,160106.42,0.43,8.76,3.77,2.69,10.15,-0.01,-0.13,-2.56,-12.21,1.67,1.58,0.11,5.87,62.31,9.03,40.51,12.45,29.39,51.19
2020-10-15,BMY,Bristol Myers Squibb Co,6.0073,8.0407,11.5832,15.7784,21.4214,28.4782,33.526,40.0523,45.0729,49.0495,51.635982513427734,52.046201740441035,51.541977336515004,51.78126916885051,13104700.0,10540.0,5550.0,1954.0,4609.0,1878.0,19435.0,21155.0,125536.0,44949.0,50158.0,2267.0,2670.0,153.0,-502.0,1098.0,0.16,2.99,0.82,2290.0,3734.0,1.63,52.66,43.73,18.54,21.41,16.79,17.82,9.13,-0.13,-0.03,0.56,10540.0,1954.0,4609.0,1878.0,0.82,2260.0,35.81,47.23,89.49,5.65,182.99,0.45,54.65,136240.42,44949.0,0.0,72.0,21155.0,160106.42,0.43,8.76,3.77,2.69,10.15,-0.01,-0.13,-2.56,-12.21,1.67,1.58,0.11,5.87,62.31,9.03,40.51,12.45,29.39,51.19
2020-10-16,BMY,Bristol Myers Squibb Co,6.0827,8.009,10.9399,14.8608,21.0127,27.8612,32.7597,39.1338,44.0596,47.9759,52.336769104003906,52.76407778843857,51.83254472596675,51.84963420445038,9385400.0,10540.0,5550.0,1954.0,4609.0,1878.0,19435.0,21155.0,125536.0,44949.0,50158.0,2267.0,2670.0,153.0,-502.0,1098.0,0.16,2.99,0.82,2290.0,3734.0,1.63,52.66,43.73,18.54,21.41,16.79,17.82,9.13,-0.13,-0.03,0.56,10540.0,1954.0,4609.0,1878.0,0.82,2260.0,35.81,47.23,89.49,5.65,182.99,0.45,54.65,136240.42,44949.0,0.0,72.0,21155.0,160106.42,0.43,8.76,3.77,2.69,10.15,-0.01,-0.13,-2.56,-12.21,1.67,1.58,0.11,5.87,62.31,9.03,40.51,12.45,29.39,51.19
2020-10-19,BMY,Bristol Myers Squibb Co,5.575,8.1019,12.1629,16.7039,22.1711,28.7819,33.51,40.0186,45.0423,49.0419,51.93510055541992,53.34521733015961,51.712898202482,52.81535544717234,10999100.0,10540.0,5550.0,1954.0,4609.0,1878.0,19435.0,21155.0,125536.0,44949.0,50158.0,2267.0,2670.0,153.0,-502.0,1098.0,0.16,2.99,0.82,2290.0,3734.0,1.63,52.66,43.73,18.54,21.41,16.79,17.82,9.13,-0.13,-0.03,0.56,10540.0,1954.0,4609.0,1878.0,0.82,2260.0,35.81,47.23,89.49,5.65,182.99,0.45,54.65,136240.42,44949.0,0.0,72.0,21155.0,160106.42,0.43,8.76,3.77,2.69,10.15,-0.01,-0.13,-2.56,-12.21,1.67,1.58,0.11,5.87,62.31,9.03,40.51,12.45,29.39,51.19
2020-10-20,BMY,Bristol Myers Squibb Co,5.8498,8.0129,11.6983,16.2386,21.6935,28.2123,32.873,39.2964,44.2688,48.2374,51.82398986816406,52.362399652127706,51.72998144841259,52.208568285280954,6635100.0,10540.0,5550.0,1954.0,4609.0,1878.0,19435.0,21155.0,125536.0,44949.0,50158.0,2267.0,2670.0,153.0,-502.0,1098.0,0.16,2.99,0.82,2290.0,3734.0,1.63,52.66,43.73,18.54,21.41,16.79,17.82,9.13,-0.13,-0.03,0.56,10540.0,1954.0,4609.0,1878.0,0.82,2260.0,35.81,47.23,89.49,5.65,182.99,0.45,54.65,136240.42,44949.0,0.0,72.0,21155.0,160106.42,0.43,8.76,3.77,2.69,10.15,-0.01,-0.13,-2.56,-12.21,1.67,1.58,0.11,5.87,62.31,9.03,40.51,12.45,29.39,51.19
2020-10-21,BMY,Bristol Myers Squibb Co,6.8126,8.6612,11.4099,16.3421,22.4368,28.8937,33.5087,39.9019,44.8445,48.7856,51.30268096923828,51.918006534361126,51.23431327317276,51.610343751799704,8004800.0,10540.0,5550.0,1954.0,4609.0,1878.0,19435.0,21155.0,125536.0,44949.0,50158.0,2267.0,2670.0,153.0,-502.0,1098.0,0.16,2.99,0.82,2290.0,3734.0,1.63,52.66,43.73,18.54,21.41,16.79,17.82,9.13,-0.13,-0.03,0.56,10540.0,1954.0,4609.0,1878.0,0.82,2260.0,35.81,47.23,89.49,5.65,182.99,0.45,54.65,136240.42,44949.0,0.0,72.0,21155.0,160106.42,0.43,8.76,3.77,2.69,10.15,-0.01,-0.13,-2.56,-12.21,1.67,1.58,0.11,5.87,62.31,9.03,40.51,12.45,29.39,51.19
2020-10-22,BMY,Bristol Myers Squibb Co,6.6906,8.521,11.5564,16.5461,22.5737,28.9514,33.5084,39.8463,44.7511,48.6646,51.92654037475586,52.14019467778912,51.23430251939592,51.25993999252601,7034900.0,10540.0,5550.0,1954.0,4609.0,1878.0,19435.0,21155.0,125536.0,44949.0,50158.0,2267.0,2670.0,153.0,-502.0,1098.0,0.16,2.99,0.82,2290.0,3734.0,1.63,52.66,43.73,18.54,21.41,16.79,17.82,9.13,-0.13,-0.03,0.56,10540.0,1954.0,4609.0,1878.0,0.82,2260.0,35.81,47.23,89.49,5.65,182.99,0.45,54.65,136240.42,44949.0,0.0,72.0,21155.0,160106.42,0.43,8.76,3.77,2.69,10.15,-0.01,-0.13,-2.56,-12.21,1.67,1.58,0.11,5.87,62.31,9.03,40.51,12.45,29.39,51.19
2020-10-23,BMY,Bristol Myers Squibb Co,6.5869,8.4825,11.6072,16.5731,22.9974,28.9588,33.2183,39.271,43.9837,47.764,51.38813781738281,52.31967078041575,51.336859607086126,51.98637056375275,7336800.0,10540.0,5550.0,1954.0,4609.0,1878.0,19435.0,21155.0,125536.0,44949.0,50158.0,2267.0,2670.0,153.0,-502.0,1098.0,0.16,2.99,0.82,2290.0,3734.0,1.63,52.66,43.73,18.54,21.41,16.79,17.82,9.13,-0.13,-0.03,0.56,10540.0,1954.0,4609.0,1878.0,0.82,2260.0,35.81,47.23,89.49,5.65,182.99,0.45,54.65,136240.42,44949.0,0.0,72.0,21155.0,160106.42,0.43,8.76,3.77,2.69,10.15,-0.01,-0.13,-2.56,-12.21,1.67,1.58,0.11,5.87,62.31,9.03,40.51,12.45,29.39,51.19
2020-10-26,BMY,Bristol Myers Squibb Co,6.4157,8.5405,12.1714,17.5121,23.6781,29.855,34.2663,40.4908,45.3096,49.1553,50.99502182006836,51.39669306593222,50.45661517233106,51.123215741971634,7484100.0,10540.0,5550.0,1954.0,4609.0,1878.0,19435.0,21155.0,125536.0,44949.0,50158.0,2267.0,2670.0,153.0,-502.0,1098.0,0.16,2.99,0.82,2290.0,3734.0,1.63,52.66,43.73,18.54,21.41,16.79,17.82,9.13,-0.13,-0.03,0.56,10540.0,1954.0,4609.0,1878.0,0.82,2260.0,35.81,47.23,89.49,5.65,182.99,0.45,54.65,136240.42,44949.0,0.0,72.0,21155.0,160106.42,0.43,8.76,3.77,2.69,10.15,-0.01,-0.13,-2.56,-12.21,1.67,1.58,0.11,5.87,62.31,9.03,40.51,12.45,29.39,51.19
2020-10-27,BMY,Bristol Myers Squibb Co,6.8323,8.692,12.4975,17.454,24.2257,30.1213,34.3325,40.3751,45.0709,48.8316,50.20022201538086,51.14029974843448,50.046390639411165,50.644620145841856,10008000.0,10540.0,5550.0,1954.0,4609.0,1878.0,19435.0,21155.0,125536.0,44949.0,50158.0,2267.0,2670.0,153.0,-502.0,1098.0,0.16,2.99,0.82,2290.0,3734.0,1.63,52.66,43.73,18.54,21.41,16.79,17.82,9.13,-0.13,-0.03,0.56,10540.0,1954.0,4609.0,1878.0,0.82,2260.0,35.81,47.23,89.49,5.65,182.99,0.45,54.65,136240.42,44949.0,0.0,72.0,21155.0,160106.42,0.43,8.76,3.77,2.69,10.15,-0.01,-0.13,-2.56,-12.21,1.67,1.58,0.11,5.87,62.31,9.03,40.51,12.45,29.39,51.19
2020-10-28,BMY,Bristol Myers Squibb Co,7.1938,9.634,13.1523,18.9902,26.1455,31.2874,34.9621,40.5283,44.8939,48.4183,49.362693786621094,50.02929749712966,49.055034297278226,49.56780337295595,11931200.0,10540.0,5550.0,1954.0,4609.0,1878.0,19435.0,21155.0,125536.0,44949.0,50158.0,2267.0,2670.0,153.0,-502.0,1098.0,0.16,2.99,0.82,2290.0,3734.0,1.63,52.66,43.73,18.54,21.41,16.79,17.82,9.13,-0.13,-0.03,0.56,10540.0,1954.0,4609.0,1878.0,0.82,2260.0,35.81,47.23,89.49,5.65,182.99,0.45,54.65,136240.42,44949.0,0.0,72.0,21155.0,160106.42,0.43,8.76,3.77,2.69,10.15,-0.01,-0.13,-2.56,-12.21,1.67,1.58,0.11,5.87,62.31,9.03,40.51,12.45,29.39,51.19
2020-10-29,BMY,Bristol Myers Squibb Co,7.3806,9.9485,14.0924,19.6078,26.3772,31.9869,35.9942,41.8987,46.4852,50.1578,49.49943542480469,49.935292099648095,48.499534688587126,49.405430254646646,8838600.0,10540.0,5550.0,1954.0,4609.0,1878.0,19435.0,21155.0,125536.0,44949.0,50158.0,2267.0,2670.0,153.0,-502.0,1098.0,0.16,2.99,0.82,2290.0,3734.0,1.63,52.66,43.73,18.54,21.41,16.79,17.82,9.13,-0.13,-0.03,0.56,10540.0,1954.0,4609.0,1878.0,0.82,2260.0,35.81,47.23,89.49,5.65,182.99,0.45,54.65,136240.42,44949.0,0.0,72.0,21155.0,160106.42,0.43,8.76,3.77,2.69,10.15,-0.01,-0.13,-2.56,-12.21,1.67,1.58,0.11,5.87,62.31,9.03,40.51,12.45,29.39,51.19
2020-10-30,BMY,Bristol Myers Squibb Co,8.4249,10.4393,14.0743,19.2516,27.1091,33.0267,37.2523,43.3931,48.1269,51.8923,49.952388763427734,49.978026242748626,49.21741726189946,49.31997043928975,11155300.0,10540.0,5550.0,1954.0,4609.0,1878.0,19435.0,21155.0,125536.0,44949.0,50158.0,2267.0,2670.0,153.0,-502.0,1098.0,0.16,2.99,0.82,2290.0,3734.0,1.63,52.66,43.73,18.54,21.41,16.79,17.82,9.13,-0.13,-0.03,0.56,10540.0,1954.0,4609.0,1878.0,0.82,2260.0,35.81,47.23,89.49,5.65,182.99,0.45,54.65,136240.42,44949.0,0.0,72.0,21155.0,160106.42,0.43,8.76,3.77,2.69,10.15,-0.01,-0.13,-2.56,-12.21,1.67,1.58,0.11,5.87,62.31,9.03,40.51,12.45,29.39,51.19
2020-11-02,BMY,Bristol Myers Squibb Co,6.4123,10.0273,14.0086,19.6532,26.4544,32.8566,37.4209,43.8703,48.8102,52.7165,50.841190338134766,50.969380991510235,50.28568772652113,50.58480251117054,10318500.0,10540.0,5550.0,1954.0,4609.0,1878.0,19435.0,21155.0,125536.0,44949.0,50158.0,2267.0,2670.0,153.0,-502.0,1098.0,0.16,2.99,0.82,2290.0,3734.0,1.63,52.66,43.73,18.54,21.41,16.79,17.82,9.13,-0.13,-0.03,0.56,10540.0,1954.0,4609.0,1878.0,0.82,2260.0,35.81,47.23,89.49,5.65,182.99,0.45,54.65,136240.42,44949.0,0.0,72.0,21155.0,160106.42,0.43,8.76,3.77,2.69,10.15,-0.01,-0.13,-2.56,-12.21,1.67,1.58,0.11,5.87,62.31,9.03,40.51,12.45,29.39,51.19
2020-11-03,BMY,Bristol Myers Squibb Co,6.8764,9.709,13.5002,18.7628,25.7755,32.0361,36.5012,42.8395,47.7126,51.5819,52.336769104003906,53.191386472873226,51.45651099719606,52.14020424027021,14236000.0,10540.0,5550.0,1954.0,4609.0,1878.0,19435.0,21155.0,125536.0,44949.0,50158.0,2267.0,2670.0,153.0,-502.0,1098.0,0.16,2.99,0.82,2290.0,3734.0,1.63,52.66,43.73,18.54,21.41,16.79,17.82,9.13,-0.13,-0.03,0.56,10540.0,1954.0,4609.0,1878.0,0.82,2260.0,35.81,47.23,89.49,5.65,182.99,0.45,54.65,136240.42,44949.0,0.0,72.0,21155.0,160106.42,0.43,8.76,3.77,2.69,10.15,-0.01,-0.13,-2.56,-12.21,1.67,1.58,0.11,5.87,62.31,9.03,40.51,12.45,29.39,51.19
2020-11-04,BMY,Bristol Myers Squibb Co,7.0463,9.0159,11.879,17.0732,23.3298,30.9245,36.3333,43.5342,48.9937,53.2724,55.917606353759766,56.601302754819706,54.48184912770356,54.661317965934074,24699700.0,10540.0,5550.0,1954.0,4609.0,1878.0,19435.0,21155.0,125536.0,44949.0,50158.0,2267.0,2670.0,153.0,-502.0,1098.0,0.16,2.99,0.82,2290.0,3734.0,1.63,52.66,43.73,18.54,21.41,16.79,17.82,9.13,-0.13,-0.03,0.56,10540.0,1954.0,4609.0,1878.0,0.82,2260.0,35.81,47.23,89.49,5.65,182.99,0.45,54.65,136240.42,44949.0,0.0,72.0,21155.0,160106.42,0.43,8.76,3.77,2.69,10.15,-0.01,-0.13,-2.56,-12.21,1.67,1.58,0.11,5.87,62.31,9.03,40.51,12.45,29.39,51.19
2020-11-05,BMY,Bristol Myers Squibb Co,6.1669,8.0106,11.35,16.2395,21.6443,29.2619,34.6885,41.8746,47.3484,51.6532,54.48186492919922,55.87488908913151,54.30239603891695,55.54158879000529,17676100.0,10540.0,5550.0,1954.0,4609.0,1878.0,19435.0,21155.0,125536.0,44949.0,50158.0,2267.0,2670.0,153.0,-502.0,1098.0,0.16,2.99,0.82,2290.0,3734.0,1.63,52.66,43.73,18.54,21.41,16.79,17.82,9.13,-0.13,-0.03,0.56,10540.0,1954.0,4609.0,1878.0,0.82,2260.0,35.81,47.23,89.49,5.65,182.99,0.45,54.65,136240.42,44949.0,0.0,72.0,21155.0,160106.42,0.43,8.76,3.77,2.69,10.15,-0.01,-0.13,-2.56,-12.21,1.67,1.58,0.11,5.87,62.31,9.03,40.51,12.45,29.39,51.19
